preamble,stimulus,item,category,rank,score,params,model
Pickle,is a fruit.,pickle,fruit,50,-16.651695251464844,81913344,distilgpt2
Squash,is a fruit.,squash,fruit,51,-19.685367584228516,81913344,distilgpt2
A pant,is a type of clothing.,pant,clothing,1,-21.119832038879395,81913344,distilgpt2
A shirt,is a type of clothing.,shirt,clothing,2,-17.559213638305664,81913344,distilgpt2
A dress,is a type of clothing.,dress,clothing,3,-17.28520107269287,81913344,distilgpt2
A skirt,is a type of clothing.,skirt,clothing,4,-16.84713363647461,81913344,distilgpt2
A blouse,is a type of clothing.,blouse,clothing,5,-17.10124969482422,81913344,distilgpt2
A suit,is a type of clothing.,suit,clothing,6,-22.856019973754883,81913344,distilgpt2
A slack,is a type of clothing.,slack,clothing,7,-24.30616283416748,81913344,distilgpt2
A jacket,is a type of clothing.,jacket,clothing,8,-17.478126525878906,81913344,distilgpt2
A coat,is a type of clothing.,coat,clothing,9,-18.571106910705566,81913344,distilgpt2
A sweater,is a type of clothing.,sweater,clothing,10,-16.378353118896484,81913344,distilgpt2
A sweatshirt,is a type of clothing.,sweatshirt,clothing,11,-16.38481616973877,81913344,distilgpt2
An underpant,is a type of clothing.,underpant,clothing,12,-22.628854751586914,81913344,distilgpt2
A sports jacket,is a type of clothing.,sports jacket,clothing,13,-16.9306583404541,81913344,distilgpt2
A jumper,is a type of clothing.,jumper,clothing,14,-21.421035766601562,81913344,distilgpt2
A panty,is a type of clothing.,panty,clothing,15,-19.39008903503418,81913344,distilgpt2
A sock,is a type of clothing.,sock,clothing,16,-18.831012725830078,81913344,distilgpt2
A parka,is a type of clothing.,parka,clothing,17,-21.448315620422363,81913344,distilgpt2
A pajama,is a type of clothing.,pajama,clothing,18,-19.843170166015625,81913344,distilgpt2
An undershirt,is a type of clothing.,undershirt,clothing,19,-16.072904586791992,81913344,distilgpt2
An overcoat,is a type of clothing.,overcoat,clothing,20,-17.26066017150879,81913344,distilgpt2
A nightgown,is a type of clothing.,nightgown,clothing,21,-24.05620765686035,81913344,distilgpt2
A raincoat,is a type of clothing.,raincoat,clothing,22,-16.787569999694824,81913344,distilgpt2
A bathing suit,is a type of clothing.,bathing suit,clothing,23,-15.258570671081543,81913344,distilgpt2
A bathrobe,is a type of clothing.,bathrobe,clothing,24,-15.491826057434082,81913344,distilgpt2
A slip,is a type of clothing.,slip,clothing,25,-24.806703567504883,81913344,distilgpt2
A bra,is a type of clothing.,bra,clothing,26,-18.04584503173828,81913344,distilgpt2
A shoe,is a type of clothing.,shoe,clothing,27,-18.67472267150879,81913344,distilgpt2
A tuxedo,is a type of clothing.,tuxedo,clothing,28,-16.420531272888184,81913344,distilgpt2
A stocking,is a type of clothing.,stocking,clothing,29,-18.762341499328613,81913344,distilgpt2
A vest,is a type of clothing.,vest,clothing,30,-20.518232345581055,81913344,distilgpt2
A nylon,is a type of clothing.,nylon,clothing,31,-22.418231964111328,81913344,distilgpt2
A cape,is a type of clothing.,cape,clothing,32,-18.125237464904785,81913344,distilgpt2
A boot,is a type of clothing.,boot,clothing,33,-22.149932861328125,81913344,distilgpt2
A sandal,is a type of clothing.,sandal,clothing,34,-21.694482803344727,81913344,distilgpt2
A tie,is a type of clothing.,tie,clothing,35,-21.394685745239258,81913344,distilgpt2
A girdle,is a type of clothing.,girdle,clothing,36,-18.196711540222168,81913344,distilgpt2
A belt,is a type of clothing.,belt,clothing,37,-19.38749122619629,81913344,distilgpt2
A scarf,is a type of clothing.,scarf,clothing,38,-16.858062744140625,81913344,distilgpt2
A mitten,is a type of clothing.,mitten,clothing,39,-22.0986385345459,81913344,distilgpt2
A slipper,is a type of clothing.,slipper,clothing,40,-20.426876068115234,81913344,distilgpt2
A hat,is a type of clothing.,hat,clothing,41,-18.619760513305664,81913344,distilgpt2
An overshoe,is a type of clothing.,overshoe,clothing,42,-19.113189697265625,81913344,distilgpt2
A glove,is a type of clothing.,glove,clothing,43,-19.167585372924805,81913344,distilgpt2
An apron,is a type of clothing.,apron,clothing,44,-17.591632843017578,81913344,distilgpt2
An earmuff,is a type of clothing.,earmuff,clothing,45,-26.674941062927246,81913344,distilgpt2
A handkerchief,is a type of clothing.,handkerchief,clothing,46,-18.572546005249023,81913344,distilgpt2
A purse,is a type of clothing.,purse,clothing,47,-19.3056697845459,81913344,distilgpt2
A hairband,is a type of clothing.,hairband,clothing,48,-17.322961807250977,81913344,distilgpt2
A ring,is a type of clothing.,ring,clothing,49,-19.580945014953613,81913344,distilgpt2
An earring,is a type of clothing.,earring,clothing,50,-19.536147117614746,81913344,distilgpt2
A watch,is a type of clothing.,watch,clothing,51,-21.67037868499756,81913344,distilgpt2
A cuff link,is a type of clothing.,cuff link,clothing,52,-19.94281005859375,81913344,distilgpt2
A necklace,is a type of clothing.,necklace,clothing,53,-18.826651573181152,81913344,distilgpt2
A bracelet,is a type of clothing.,bracelet,clothing,54,-19.0712947845459,81913344,distilgpt2
A cane,is a type of clothing.,cane,clothing,55,-20.437807083129883,81913344,distilgpt2
An automobile,is a vehicle.,automobile,vehicle,1,-9.945487976074219,81913344,distilgpt2
A station wagon,is a vehicle.,station wagon,vehicle,2,-12.404823303222656,81913344,distilgpt2
A truck,is a vehicle.,truck,vehicle,3,-14.788330078125,81913344,distilgpt2
A car,is a vehicle.,car,vehicle,4,-12.023082733154297,81913344,distilgpt2
A bus,is a vehicle.,bus,vehicle,5,-14.421871185302734,81913344,distilgpt2
A taxi,is a vehicle.,taxi,vehicle,6,-15.09481430053711,81913344,distilgpt2
A jeep,is a vehicle.,jeep,vehicle,7,-13.045967102050781,81913344,distilgpt2
An ambulance,is a vehicle.,ambulance,vehicle,8,-18.776565551757812,81913344,distilgpt2
A motorcycle,is a vehicle.,motorcycle,vehicle,9,-12.452239990234375,81913344,distilgpt2
A streetcar,is a vehicle.,streetcar,vehicle,10,-14.133338928222656,81913344,distilgpt2
A van,is a vehicle.,van,vehicle,11,-14.486740112304688,81913344,distilgpt2
A honda,is a vehicle.,Honda,vehicle,12,-14.206344604492188,81913344,distilgpt2
A cable car,is a vehicle.,cable car,vehicle,13,-12.448741912841797,81913344,distilgpt2
A train,is a vehicle.,train,vehicle,14,-14.503875732421875,81913344,distilgpt2
A trolley,is a vehicle.,trolley,vehicle,15,-12.220882415771484,81913344,distilgpt2
A bicycle,is a vehicle.,bicycle,vehicle,16,-11.947284698486328,81913344,distilgpt2
A carriage,is a vehicle.,carriage,vehicle,17,-12.375312805175781,81913344,distilgpt2
An airplane,is a vehicle.,airplane,vehicle,18,-13.673355102539062,81913344,distilgpt2
A bike,is a vehicle.,bike,vehicle,19,-12.90987777709961,81913344,distilgpt2
A boat,is a vehicle.,boat,vehicle,20,-14.447105407714844,81913344,distilgpt2
A jet,is a vehicle.,jet,vehicle,21,-15.433372497558594,81913344,distilgpt2
A ship,is a vehicle.,ship,vehicle,22,-14.022098541259766,81913344,distilgpt2
A scooter,is a vehicle.,scooter,vehicle,23,-11.732807159423828,81913344,distilgpt2
A tractor,is a vehicle.,tractor,vehicle,24,-13.43173599243164,81913344,distilgpt2
A wagon,is a vehicle.,wagon,vehicle,25,-11.802825927734375,81913344,distilgpt2
A subway,is a vehicle.,subway,vehicle,26,-16.34972381591797,81913344,distilgpt2
A trailer,is a vehicle.,trailer,vehicle,27,-19.78078842163086,81913344,distilgpt2
A cart,is a vehicle.,cart,vehicle,28,-13.704647064208984,81913344,distilgpt2
A wheelchair,is a vehicle.,wheelchair,vehicle,29,-13.322834014892578,81913344,distilgpt2
A yacht,is a vehicle.,yacht,vehicle,30,-14.71701431274414,81913344,distilgpt2
A tank,is a vehicle.,tank,vehicle,31,-12.565658569335938,81913344,distilgpt2
A go-cart,is a vehicle.,go-cart,vehicle,32,-12.575237274169922,81913344,distilgpt2
A rowboat,is a vehicle.,rowboat,vehicle,33,-15.441131591796875,81913344,distilgpt2
A dogsled,is a vehicle.,dogsled,vehicle,34,-20.18720245361328,81913344,distilgpt2
A tricycle,is a vehicle.,tricycle,vehicle,35,-11.832626342773438,81913344,distilgpt2
A canoe,is a vehicle.,canoe,vehicle,36,-13.861793518066406,81913344,distilgpt2
A raft,is a vehicle.,raft,vehicle,37,-20.865215301513672,81913344,distilgpt2
A submarine,is a vehicle.,submarine,vehicle,38,-14.731246948242188,81913344,distilgpt2
A sled,is a vehicle.,sled,vehicle,39,-13.40057373046875,81913344,distilgpt2
A horse,is a vehicle.,horse,vehicle,40,-13.279258728027344,81913344,distilgpt2
A rocket,is a vehicle.,rocket,vehicle,41,-14.570159912109375,81913344,distilgpt2
A blimp,is a vehicle.,blimp,vehicle,42,-12.773078918457031,81913344,distilgpt2
A skate,is a vehicle.,skate,vehicle,43,-17.50045394897461,81913344,distilgpt2
A camel,is a vehicle.,camel,vehicle,44,-14.098411560058594,81913344,distilgpt2
Feet,are vehicles.,feet,vehicle,45,-20.33960723876953,81913344,distilgpt2
A ski,is a vehicle.,ski,vehicle,46,-18.9998779296875,81913344,distilgpt2
A skateboard,is a vehicle.,skateboard,vehicle,47,-15.134014129638672,81913344,distilgpt2
A wheelbarrow,is a vehicle.,wheelbarrow,vehicle,48,-14.427845001220703,81913344,distilgpt2
A surfboard,is a vehicle.,surfboard,vehicle,49,-14.777667999267578,81913344,distilgpt2
An elevator,is a vehicle.,elevator,vehicle,50,-13.46169662475586,81913344,distilgpt2
A chair,is a type of furniture.,chair,furniture,1,-20.246912002563477,81913344,distilgpt2
A sofa,is a type of furniture.,sofa,furniture,2,-14.511165618896484,81913344,distilgpt2
A couch,is a type of furniture.,couch,furniture,3,-15.60192584991455,81913344,distilgpt2
A table,is a type of furniture.,table,furniture,4,-22.061796188354492,81913344,distilgpt2
An easy chair,is a type of furniture.,easy chair,furniture,5,-18.044635772705078,81913344,distilgpt2
A dresser,is a type of furniture.,dresser,furniture,6,-18.99800205230713,81913344,distilgpt2
A rocking chair,is a type of furniture.,rocking chair,furniture,7,-16.919819831848145,81913344,distilgpt2
A coffee table,is a type of furniture.,coffee table,furniture,8,-16.223719596862793,81913344,distilgpt2
A rocker,is a type of furniture.,rocker,furniture,9,-23.190526962280273,81913344,distilgpt2
A love seat,is a type of furniture.,love seat,furniture,10,-19.5043888092041,81913344,distilgpt2
Chest of drawers,are furniture.,chest of drawers,furniture,11,-17.158798217773438,81913344,distilgpt2
A desk,is a type of furniture.,desk,furniture,12,-19.378973960876465,81913344,distilgpt2
A bed,is a type of furniture.,bed,furniture,13,-18.498493194580078,81913344,distilgpt2
A bureau,is a type of furniture.,bureau,furniture,14,-30.59612274169922,81913344,distilgpt2
A davenport,is a type of furniture.,davenport,furniture,15,-22.261816024780273,81913344,distilgpt2
An end table,is a type of furniture.,end table,furniture,16,-22.16737174987793,81913344,distilgpt2
A divan,is a type of furniture.,divan,furniture,17,-20.869953155517578,81913344,distilgpt2
A night table,is a type of furniture.,night table,furniture,18,-18.80310583114624,81913344,distilgpt2
A chest,is a type of furniture.,chest,furniture,19,-22.22694206237793,81913344,distilgpt2
A cedar chest,is a type of furniture.,cedar chest,furniture,20,-19.95718288421631,81913344,distilgpt2
A vanity,is a type of furniture.,vanity,furniture,21,-21.43973159790039,81913344,distilgpt2
A bookcase,is a type of furniture.,bookcase,furniture,22,-18.451583862304688,81913344,distilgpt2
A lounge,is a type of furniture.,lounge,furniture,23,-20.02967357635498,81913344,distilgpt2
A chaise lounge,is a type of furniture.,chaise lounge,furniture,24,-20.55331325531006,81913344,distilgpt2
An ottoman,is a type of furniture.,ottoman,furniture,25,-17.866403579711914,81913344,distilgpt2
A footstool,is a type of furniture.,footstool,furniture,26,-19.46495532989502,81913344,distilgpt2
A cabinet,is a type of furniture.,cabinet,furniture,27,-25.592769622802734,81913344,distilgpt2
A china closet,is a type of furniture.,china closet,furniture,28,-17.10387420654297,81913344,distilgpt2
A bench,is a type of furniture.,bench,furniture,29,-21.2466983795166,81913344,distilgpt2
A buffet,is a type of furniture.,buffet,furniture,30,-21.701210021972656,81913344,distilgpt2
A lamp,is a type of furniture.,lamp,furniture,31,-18.865854263305664,81913344,distilgpt2
A stool,is a type of furniture.,stool,furniture,32,-20.243544578552246,81913344,distilgpt2
A hassock,is a type of furniture.,hassock,furniture,33,-21.28445816040039,81913344,distilgpt2
A drawer,is a type of furniture.,drawer,furniture,34,-17.775365829467773,81913344,distilgpt2
A piano,is a type of furniture.,piano,furniture,35,-18.500630378723145,81913344,distilgpt2
A cushion,is a type of furniture.,cushion,furniture,36,-21.323331832885742,81913344,distilgpt2
A magazine rack,is a type of furniture.,magazine rack,furniture,37,-18.333656311035156,81913344,distilgpt2
A hi-fi,is a type of furniture.,hi-fi,furniture,38,-23.619831085205078,81913344,distilgpt2
A cupboard,is a type of furniture.,cupboard,furniture,39,-17.63933753967285,81913344,distilgpt2
A stereo,is a type of furniture.,stereo,furniture,40,-22.396587371826172,81913344,distilgpt2
A mirror,is a type of furniture.,mirror,furniture,41,-18.982365608215332,81913344,distilgpt2
A television,is a type of furniture.,television,furniture,42,-26.315229415893555,81913344,distilgpt2
A bar,is a type of furniture.,bar,furniture,43,-20.02371311187744,81913344,distilgpt2
A shelf,is a type of furniture.,shelf,furniture,44,-18.881678581237793,81913344,distilgpt2
A rug,is a type of furniture.,rug,furniture,45,-16.74289894104004,81913344,distilgpt2
A pillow,is a type of furniture.,pillow,furniture,46,-18.01898765563965,81913344,distilgpt2
A wastebasket,is a type of furniture.,wastebasket,furniture,47,-17.47869110107422,81913344,distilgpt2
A radio,is a type of furniture.,radio,furniture,48,-25.013442993164062,81913344,distilgpt2
A sewing machine,is a type of furniture.,sewing machine,furniture,49,-18.295684814453125,81913344,distilgpt2
A stove,is a type of furniture.,stove,furniture,50,-18.90298080444336,81913344,distilgpt2
A counter,is a type of furniture.,counter,furniture,51,-24.615610122680664,81913344,distilgpt2
A clock,is a type of furniture.,clock,furniture,52,-23.204898834228516,81913344,distilgpt2
A drape,is a type of furniture.,drape,furniture,53,-22.08442783355713,81913344,distilgpt2
A refrigerator,is a type of furniture.,refrigerator,furniture,54,-17.90633201599121,81913344,distilgpt2
A picture,is a type of furniture.,picture,furniture,55,-25.041305541992188,81913344,distilgpt2
A closet,is a type of furniture.,closet,furniture,56,-17.439809322357178,81913344,distilgpt2
A vase,is a type of furniture.,vase,furniture,57,-19.59353256225586,81913344,distilgpt2
An ashtray,is a type of furniture.,ashtray,furniture,58,-18.460061073303223,81913344,distilgpt2
A fan,is a type of furniture.,fan,furniture,59,-28.22857093811035,81913344,distilgpt2
A telephone,is a type of furniture.,telephone,furniture,60,-25.2333984375,81913344,distilgpt2
A gun,is a weapon.,gun,weapon,1,-9.83258056640625,81913344,distilgpt2
A pistol,is a weapon.,pistol,weapon,2,-10.385387420654297,81913344,distilgpt2
A revolver,is a weapon.,revolver,weapon,3,-11.623023986816406,81913344,distilgpt2
A machine gun,is a weapon.,machine gun,weapon,4,-10.5069580078125,81913344,distilgpt2
A rifle,is a weapon.,rifle,weapon,5,-10.291618347167969,81913344,distilgpt2
A switchblade,is a weapon.,switchblade,weapon,6,-11.431800842285156,81913344,distilgpt2
A knife,is a weapon.,knife,weapon,7,-9.62213134765625,81913344,distilgpt2
A dagger,is a weapon.,dagger,weapon,8,-9.62118911743164,81913344,distilgpt2
A shotgun,is a weapon.,shotgun,weapon,9,-10.641044616699219,81913344,distilgpt2
A sword,is a weapon.,sword,weapon,10,-9.511260986328125,81913344,distilgpt2
A bomb,is a weapon.,bomb,weapon,11,-13.502365112304688,81913344,distilgpt2
A hand grenade,is a weapon.,hand grenade,weapon,12,-10.663410186767578,81913344,distilgpt2
An atom bomb,is a weapon.,Atom bomb,weapon,13,-11.53934097290039,81913344,distilgpt2
A bayonet,is a weapon.,bayonet,weapon,14,-11.424602508544922,81913344,distilgpt2
A spear,is a weapon.,spear,weapon,15,-10.428997039794922,81913344,distilgpt2
A bazooka,is a weapon.,bazooka,weapon,16,-14.56319808959961,81913344,distilgpt2
A cannon,is a weapon.,cannon,weapon,17,-10.617225646972656,81913344,distilgpt2
A bow and arrow,is a weapon.,bow and arrow,weapon,18,-10.22964096069336,81913344,distilgpt2
A club,is a weapon.,club,weapon,19,-19.10498809814453,81913344,distilgpt2
A lance,is a weapon.,lance,weapon,20,-12.358394622802734,81913344,distilgpt2
A brass knuckle,is a weapon.,brass knuckle,weapon,21,-13.832633972167969,81913344,distilgpt2
A bullet,is a weapon.,bullet,weapon,22,-15.180435180664062,81913344,distilgpt2
A tomahawk,is a weapon.,tomahawk,weapon,23,-11.934375762939453,81913344,distilgpt2
A mortar,is a weapon.,mortar,weapon,24,-13.272514343261719,81913344,distilgpt2
An arrow,is a weapon.,arrow,weapon,25,-11.31719970703125,81913344,distilgpt2
A blackjack,is a weapon.,blackjack,weapon,26,-14.628047943115234,81913344,distilgpt2
A tank,is a weapon.,tank,weapon,27,-13.553333282470703,81913344,distilgpt2
Teargas,is a weapon.,teargas,weapon,28,-14.134307861328125,81913344,distilgpt2
A missile,is a weapon.,missile,weapon,29,-13.606014251708984,81913344,distilgpt2
A whip,is a weapon.,whip,weapon,30,-11.649635314941406,81913344,distilgpt2
An ice pick,is a weapon.,ice pick,weapon,31,-12.689708709716797,81913344,distilgpt2
A hatchet,is a weapon.,hatchet,weapon,32,-11.535259246826172,81913344,distilgpt2
A slingshot,is a weapon.,slingshot,weapon,33,-14.729652404785156,81913344,distilgpt2
A fist,is a weapon.,fist,weapon,34,-12.092700958251953,81913344,distilgpt2
An axe,is a weapon.,axe,weapon,35,-9.237812042236328,81913344,distilgpt2
A bow,is a weapon.,bow,weapon,36,-13.021888732910156,81913344,distilgpt2
A razor,is a weapon.,razor,weapon,37,-12.163581848144531,81913344,distilgpt2
A razor blade,is a weapon.,razor blade,weapon,38,-11.619556427001953,81913344,distilgpt2
A rocket,is a weapon.,rocket,weapon,39,-14.194561004638672,81913344,distilgpt2
A judo,is a weapon.,judo,weapon,40,-18.781455993652344,81913344,distilgpt2
A stick,is a weapon.,stick,weapon,41,-12.540573120117188,81913344,distilgpt2
A poison,is a weapon.,poison,weapon,42,-13.540348052978516,81913344,distilgpt2
A rock,is a weapon.,rock,weapon,43,-14.022151947021484,81913344,distilgpt2
A stone,is a weapon.,stone,weapon,44,-13.801708221435547,81913344,distilgpt2
Gas,is a weapon.,gas,weapon,45,-16.331844329833984,81913344,distilgpt2
A chain,is a weapon.,chain,weapon,46,-17.345951080322266,81913344,distilgpt2
A scissor,is a weapon.,scissor,weapon,47,-15.03476333618164,81913344,distilgpt2
A brick,is a weapon.,brick,weapon,48,-14.985359191894531,81913344,distilgpt2
A pitchfork,is a weapon.,pitchfork,weapon,49,-12.216915130615234,81913344,distilgpt2
A hammer,is a weapon.,hammer,weapon,50,-10.434314727783203,81913344,distilgpt2
A word,is a weapon.,word,weapon,51,-16.727336883544922,81913344,distilgpt2
A hand,is a weapon.,hand,weapon,52,-14.320446014404297,81913344,distilgpt2
A pipe,is a weapon.,pipe,weapon,53,-14.883476257324219,81913344,distilgpt2
A rope,is a weapon.,rope,weapon,54,-14.143547058105469,81913344,distilgpt2
An airplane,is a weapon.,airplane,weapon,55,-15.957000732421875,81913344,distilgpt2
A foot,is a weapon.,foot,weapon,56,-14.62613296508789,81913344,distilgpt2
A car,is a weapon.,car,weapon,57,-14.340747833251953,81913344,distilgpt2
A screwdriver,is a weapon.,screwdriver,weapon,58,-13.627849578857422,81913344,distilgpt2
Glass,is a weapon.,glass,weapon,59,-16.312679290771484,81913344,distilgpt2
A shoe,is a weapon.,shoe,weapon,60,-12.732177734375,81913344,distilgpt2
