preamble,stimulus,item,category,rank,score,params,model
Pawpaw,is a fruit.,pawpaw,fruit,42,-19.042545318603516,11812272,albert-base-v1
Coconut,is a fruit.,coconut,fruit,43,-13.233942031860352,11812272,albert-base-v1
Avocado,is a fruit.,avocado,fruit,44,-18.825693130493164,11812272,albert-base-v1
Pumpkin,is a fruit.,pumpkin,fruit,45,-14.833601951599121,11812272,albert-base-v1
Tomato,is a fruit.,tomato,fruit,46,-15.098628997802734,11812272,albert-base-v1
Nut,is a fruit.,nut,fruit,47,-13.371474266052246,11812272,albert-base-v1
Gourd,is a fruit.,gourd,fruit,48,-22.460294723510742,11812272,albert-base-v1
Olive,is a fruit.,olive,fruit,49,-15.2906494140625,11812272,albert-base-v1
Pickle,is a fruit.,pickle,fruit,50,-16.48299217224121,11812272,albert-base-v1
Squash,is a fruit.,squash,fruit,51,-13.908435821533203,11812272,albert-base-v1
A pant,is a type of clothing.,pant,clothing,1,-6.338277816772461,11812272,albert-base-v1
A shirt,is a type of clothing.,shirt,clothing,2,-5.777109146118164,11812272,albert-base-v1
A dress,is a type of clothing.,dress,clothing,3,-3.9969444274902344,11812272,albert-base-v1
A skirt,is a type of clothing.,skirt,clothing,4,-6.568044662475586,11812272,albert-base-v1
A blouse,is a type of clothing.,blouse,clothing,5,-6.037424087524414,11812272,albert-base-v1
A suit,is a type of clothing.,suit,clothing,6,-6.55656623840332,11812272,albert-base-v1
A slack,is a type of clothing.,slack,clothing,7,-11.209527492523193,11812272,albert-base-v1
A jacket,is a type of clothing.,jacket,clothing,8,-5.956247329711914,11812272,albert-base-v1
A coat,is a type of clothing.,coat,clothing,9,-6.518239974975586,11812272,albert-base-v1
A sweater,is a type of clothing.,sweater,clothing,10,-5.493866920471191,11812272,albert-base-v1
A sweatshirt,is a type of clothing.,sweatshirt,clothing,11,-6.701898574829102,11812272,albert-base-v1
An underpant,is a type of clothing.,underpant,clothing,12,-9.269707679748535,11812272,albert-base-v1
A sports jacket,is a type of clothing.,sports jacket,clothing,13,-4.87177848815918,11812272,albert-base-v1
A jumper,is a type of clothing.,jumper,clothing,14,-10.194045066833496,11812272,albert-base-v1
A panty,is a type of clothing.,panty,clothing,15,-6.313051223754883,11812272,albert-base-v1
A sock,is a type of clothing.,sock,clothing,16,-8.403074741363525,11812272,albert-base-v1
A parka,is a type of clothing.,parka,clothing,17,-8.773761749267578,11812272,albert-base-v1
A pajama,is a type of clothing.,pajama,clothing,18,-6.656847953796387,11812272,albert-base-v1
An undershirt,is a type of clothing.,undershirt,clothing,19,-3.8758440017700195,11812272,albert-base-v1
An overcoat,is a type of clothing.,overcoat,clothing,20,-5.37476921081543,11812272,albert-base-v1
A nightgown,is a type of clothing.,nightgown,clothing,21,-7.492780685424805,11812272,albert-base-v1
A raincoat,is a type of clothing.,raincoat,clothing,22,-5.743879318237305,11812272,albert-base-v1
A bathing suit,is a type of clothing.,bathing suit,clothing,23,-4.134221076965332,11812272,albert-base-v1
A bathrobe,is a type of clothing.,bathrobe,clothing,24,-9.43542194366455,11812272,albert-base-v1
A slip,is a type of clothing.,slip,clothing,25,-13.007701396942139,11812272,albert-base-v1
A bra,is a type of clothing.,bra,clothing,26,-5.2492570877075195,11812272,albert-base-v1
A shoe,is a type of clothing.,shoe,clothing,27,-5.438799858093262,11812272,albert-base-v1
A tuxedo,is a type of clothing.,tuxedo,clothing,28,-6.209770202636719,11812272,albert-base-v1
A stocking,is a type of clothing.,stocking,clothing,29,-7.636056423187256,11812272,albert-base-v1
A vest,is a type of clothing.,vest,clothing,30,-7.421881198883057,11812272,albert-base-v1
A nylon,is a type of clothing.,nylon,clothing,31,-7.627475738525391,11812272,albert-base-v1
A cape,is a type of clothing.,cape,clothing,32,-7.465760231018066,11812272,albert-base-v1
A boot,is a type of clothing.,boot,clothing,33,-7.372697353363037,11812272,albert-base-v1
A sandal,is a type of clothing.,sandal,clothing,34,-9.075439453125,11812272,albert-base-v1
A tie,is a type of clothing.,tie,clothing,35,-9.358030319213867,11812272,albert-base-v1
A girdle,is a type of clothing.,girdle,clothing,36,-8.136268138885498,11812272,albert-base-v1
A belt,is a type of clothing.,belt,clothing,37,-8.350033283233643,11812272,albert-base-v1
A scarf,is a type of clothing.,scarf,clothing,38,-5.182879447937012,11812272,albert-base-v1
A mitten,is a type of clothing.,mitten,clothing,39,-8.622472286224365,11812272,albert-base-v1
A slipper,is a type of clothing.,slipper,clothing,40,-8.44063663482666,11812272,albert-base-v1
A hat,is a type of clothing.,hat,clothing,41,-4.571255683898926,11812272,albert-base-v1
An overshoe,is a type of clothing.,overshoe,clothing,42,-7.336516380310059,11812272,albert-base-v1
A glove,is a type of clothing.,glove,clothing,43,-11.237922668457031,11812272,albert-base-v1
An apron,is a type of clothing.,apron,clothing,44,-5.609312057495117,11812272,albert-base-v1
An earmuff,is a type of clothing.,earmuff,clothing,45,-8.376326560974121,11812272,albert-base-v1
A handkerchief,is a type of clothing.,handkerchief,clothing,46,-7.473519325256348,11812272,albert-base-v1
A purse,is a type of clothing.,purse,clothing,47,-8.954995155334473,11812272,albert-base-v1
A hairband,is a type of clothing.,hairband,clothing,48,-7.071624755859375,11812272,albert-base-v1
A ring,is a type of clothing.,ring,clothing,49,-11.292573928833008,11812272,albert-base-v1
An earring,is a type of clothing.,earring,clothing,50,-7.974112033843994,11812272,albert-base-v1
A watch,is a type of clothing.,watch,clothing,51,-10.767939567565918,11812272,albert-base-v1
A cuff link,is a type of clothing.,cuff link,clothing,52,-13.93112564086914,11812272,albert-base-v1
A necklace,is a type of clothing.,necklace,clothing,53,-8.109375,11812272,albert-base-v1
A bracelet,is a type of clothing.,bracelet,clothing,54,-9.346392631530762,11812272,albert-base-v1
A cane,is a type of clothing.,cane,clothing,55,-8.201047897338867,11812272,albert-base-v1
An automobile,is a vehicle.,automobile,vehicle,1,-2.949922561645508,11812272,albert-base-v1
A station wagon,is a vehicle.,station wagon,vehicle,2,-7.862312316894531,11812272,albert-base-v1
A truck,is a vehicle.,truck,vehicle,3,-7.640820503234863,11812272,albert-base-v1
A car,is a vehicle.,car,vehicle,4,-6.676234245300293,11812272,albert-base-v1
A bus,is a vehicle.,bus,vehicle,5,-7.695830345153809,11812272,albert-base-v1
A taxi,is a vehicle.,taxi,vehicle,6,-6.784377098083496,11812272,albert-base-v1
A jeep,is a vehicle.,jeep,vehicle,7,-7.476426124572754,11812272,albert-base-v1
An ambulance,is a vehicle.,ambulance,vehicle,8,-7.205936431884766,11812272,albert-base-v1
A motorcycle,is a vehicle.,motorcycle,vehicle,9,-5.776764869689941,11812272,albert-base-v1
A streetcar,is a vehicle.,streetcar,vehicle,10,-6.193886756896973,11812272,albert-base-v1
A van,is a vehicle.,van,vehicle,11,-7.1327667236328125,11812272,albert-base-v1
A honda,is a vehicle.,Honda,vehicle,12,-5.81663703918457,11812272,albert-base-v1
A cable car,is a vehicle.,cable car,vehicle,13,-4.859673500061035,11812272,albert-base-v1
A train,is a vehicle.,train,vehicle,14,-8.650312423706055,11812272,albert-base-v1
A trolley,is a vehicle.,trolley,vehicle,15,-9.731520652770996,11812272,albert-base-v1
A bicycle,is a vehicle.,bicycle,vehicle,16,-4.543608665466309,11812272,albert-base-v1
A carriage,is a vehicle.,carriage,vehicle,17,-7.998862266540527,11812272,albert-base-v1
An airplane,is a vehicle.,airplane,vehicle,18,-5.351675033569336,11812272,albert-base-v1
A bike,is a vehicle.,bike,vehicle,19,-7.656786918640137,11812272,albert-base-v1
A boat,is a vehicle.,boat,vehicle,20,-9.106756210327148,11812272,albert-base-v1
A jet,is a vehicle.,jet,vehicle,21,-10.435943603515625,11812272,albert-base-v1
A ship,is a vehicle.,ship,vehicle,22,-9.178262710571289,11812272,albert-base-v1
A scooter,is a vehicle.,scooter,vehicle,23,-5.632340431213379,11812272,albert-base-v1
A tractor,is a vehicle.,tractor,vehicle,24,-7.88372802734375,11812272,albert-base-v1
A wagon,is a vehicle.,wagon,vehicle,25,-9.467220306396484,11812272,albert-base-v1
A subway,is a vehicle.,subway,vehicle,26,-9.107919692993164,11812272,albert-base-v1
A trailer,is a vehicle.,trailer,vehicle,27,-7.776252746582031,11812272,albert-base-v1
A cart,is a vehicle.,cart,vehicle,28,-10.769766807556152,11812272,albert-base-v1
A wheelchair,is a vehicle.,wheelchair,vehicle,29,-8.690600395202637,11812272,albert-base-v1
A yacht,is a vehicle.,yacht,vehicle,30,-7.183905601501465,11812272,albert-base-v1
A tank,is a vehicle.,tank,vehicle,31,-9.981853485107422,11812272,albert-base-v1
A go-cart,is a vehicle.,go-cart,vehicle,32,-10.168573379516602,11812272,albert-base-v1
A rowboat,is a vehicle.,rowboat,vehicle,33,-10.687909126281738,11812272,albert-base-v1
A dogsled,is a vehicle.,dogsled,vehicle,34,-13.657293319702148,11812272,albert-base-v1
A tricycle,is a vehicle.,tricycle,vehicle,35,-6.209177017211914,11812272,albert-base-v1
A canoe,is a vehicle.,canoe,vehicle,36,-11.531079292297363,11812272,albert-base-v1
A raft,is a vehicle.,raft,vehicle,37,-12.295562744140625,11812272,albert-base-v1
A submarine,is a vehicle.,submarine,vehicle,38,-8.15865707397461,11812272,albert-base-v1
A sled,is a vehicle.,sled,vehicle,39,-10.099090576171875,11812272,albert-base-v1
A horse,is a vehicle.,horse,vehicle,40,-10.26132869720459,11812272,albert-base-v1
A rocket,is a vehicle.,rocket,vehicle,41,-9.610671043395996,11812272,albert-base-v1
A blimp,is a vehicle.,blimp,vehicle,42,-10.54716157913208,11812272,albert-base-v1
A skate,is a vehicle.,skate,vehicle,43,-12.356194496154785,11812272,albert-base-v1
A camel,is a vehicle.,camel,vehicle,44,-11.293807029724121,11812272,albert-base-v1
Feet,are vehicles.,feet,vehicle,45,-17.306900024414062,11812272,albert-base-v1
A ski,is a vehicle.,ski,vehicle,46,-10.974709510803223,11812272,albert-base-v1
A skateboard,is a vehicle.,skateboard,vehicle,47,-8.81716251373291,11812272,albert-base-v1
A wheelbarrow,is a vehicle.,wheelbarrow,vehicle,48,-8.915630340576172,11812272,albert-base-v1
A surfboard,is a vehicle.,surfboard,vehicle,49,-9.484235763549805,11812272,albert-base-v1
An elevator,is a vehicle.,elevator,vehicle,50,-10.46335506439209,11812272,albert-base-v1
A chair,is a type of furniture.,chair,furniture,1,-10.773205757141113,11812272,albert-base-v1
A sofa,is a type of furniture.,sofa,furniture,2,-8.05129337310791,11812272,albert-base-v1
A couch,is a type of furniture.,couch,furniture,3,-8.318499565124512,11812272,albert-base-v1
A table,is a type of furniture.,table,furniture,4,-11.350825309753418,11812272,albert-base-v1
An easy chair,is a type of furniture.,easy chair,furniture,5,-10.818572044372559,11812272,albert-base-v1
A dresser,is a type of furniture.,dresser,furniture,6,-7.403877258300781,11812272,albert-base-v1
A rocking chair,is a type of furniture.,rocking chair,furniture,7,-13.1788911819458,11812272,albert-base-v1
A coffee table,is a type of furniture.,coffee table,furniture,8,-10.173551559448242,11812272,albert-base-v1
A rocker,is a type of furniture.,rocker,furniture,9,-13.225749969482422,11812272,albert-base-v1
A love seat,is a type of furniture.,love seat,furniture,10,-12.328248977661133,11812272,albert-base-v1
Chest of drawers,are furniture.,chest of drawers,furniture,11,-19.092370986938477,11812272,albert-base-v1
A desk,is a type of furniture.,desk,furniture,12,-13.229731559753418,11812272,albert-base-v1
A bed,is a type of furniture.,bed,furniture,13,-9.309021949768066,11812272,albert-base-v1
A bureau,is a type of furniture.,bureau,furniture,14,-13.52669620513916,11812272,albert-base-v1
A davenport,is a type of furniture.,davenport,furniture,15,-9.280500411987305,11812272,albert-base-v1
An end table,is a type of furniture.,end table,furniture,16,-9.472316265106201,11812272,albert-base-v1
A divan,is a type of furniture.,divan,furniture,17,-8.528525829315186,11812272,albert-base-v1
A night table,is a type of furniture.,night table,furniture,18,-14.030611991882324,11812272,albert-base-v1
A chest,is a type of furniture.,chest,furniture,19,-16.39706802368164,11812272,albert-base-v1
A cedar chest,is a type of furniture.,cedar chest,furniture,20,-13.417730808258057,11812272,albert-base-v1
A vanity,is a type of furniture.,vanity,furniture,21,-11.282244205474854,11812272,albert-base-v1
A bookcase,is a type of furniture.,bookcase,furniture,22,-9.307453155517578,11812272,albert-base-v1
A lounge,is a type of furniture.,lounge,furniture,23,-12.294984340667725,11812272,albert-base-v1
A chaise lounge,is a type of furniture.,chaise lounge,furniture,24,-11.387590885162354,11812272,albert-base-v1
An ottoman,is a type of furniture.,ottoman,furniture,25,-9.077097415924072,11812272,albert-base-v1
A footstool,is a type of furniture.,footstool,furniture,26,-7.413400650024414,11812272,albert-base-v1
A cabinet,is a type of furniture.,cabinet,furniture,27,-6.544175148010254,11812272,albert-base-v1
A china closet,is a type of furniture.,china closet,furniture,28,-6.309759140014648,11812272,albert-base-v1
A bench,is a type of furniture.,bench,furniture,29,-7.52994441986084,11812272,albert-base-v1
A buffet,is a type of furniture.,buffet,furniture,30,-10.955635070800781,11812272,albert-base-v1
A lamp,is a type of furniture.,lamp,furniture,31,-7.852969169616699,11812272,albert-base-v1
A stool,is a type of furniture.,stool,furniture,32,-7.824887275695801,11812272,albert-base-v1
A hassock,is a type of furniture.,hassock,furniture,33,-9.883866786956787,11812272,albert-base-v1
A drawer,is a type of furniture.,drawer,furniture,34,-13.11300277709961,11812272,albert-base-v1
A piano,is a type of furniture.,piano,furniture,35,-10.085799217224121,11812272,albert-base-v1
A cushion,is a type of furniture.,cushion,furniture,36,-9.07550048828125,11812272,albert-base-v1
A magazine rack,is a type of furniture.,magazine rack,furniture,37,-11.963200569152832,11812272,albert-base-v1
A hi-fi,is a type of furniture.,hi-fi,furniture,38,-11.231060981750488,11812272,albert-base-v1
A cupboard,is a type of furniture.,cupboard,furniture,39,-11.704009056091309,11812272,albert-base-v1
A stereo,is a type of furniture.,stereo,furniture,40,-10.60325813293457,11812272,albert-base-v1
A mirror,is a type of furniture.,mirror,furniture,41,-11.0203537940979,11812272,albert-base-v1
A television,is a type of furniture.,television,furniture,42,-12.387822151184082,11812272,albert-base-v1
A bar,is a type of furniture.,bar,furniture,43,-10.029712677001953,11812272,albert-base-v1
A shelf,is a type of furniture.,shelf,furniture,44,-12.302799224853516,11812272,albert-base-v1
A rug,is a type of furniture.,rug,furniture,45,-4.812239646911621,11812272,albert-base-v1
A pillow,is a type of furniture.,pillow,furniture,46,-10.356222152709961,11812272,albert-base-v1
A wastebasket,is a type of furniture.,wastebasket,furniture,47,-8.495237827301025,11812272,albert-base-v1
A radio,is a type of furniture.,radio,furniture,48,-14.479737281799316,11812272,albert-base-v1
A sewing machine,is a type of furniture.,sewing machine,furniture,49,-6.6710615158081055,11812272,albert-base-v1
A stove,is a type of furniture.,stove,furniture,50,-6.222654342651367,11812272,albert-base-v1
A counter,is a type of furniture.,counter,furniture,51,-11.406232357025146,11812272,albert-base-v1
A clock,is a type of furniture.,clock,furniture,52,-9.358550071716309,11812272,albert-base-v1
A drape,is a type of furniture.,drape,furniture,53,-12.62129020690918,11812272,albert-base-v1
A refrigerator,is a type of furniture.,refrigerator,furniture,54,-6.347385406494141,11812272,albert-base-v1
A picture,is a type of furniture.,picture,furniture,55,-15.74577808380127,11812272,albert-base-v1
A closet,is a type of furniture.,closet,furniture,56,-10.559062004089355,11812272,albert-base-v1
A vase,is a type of furniture.,vase,furniture,57,-7.614564895629883,11812272,albert-base-v1
An ashtray,is a type of furniture.,ashtray,furniture,58,-12.633402824401855,11812272,albert-base-v1
A fan,is a type of furniture.,fan,furniture,59,-16.520174026489258,11812272,albert-base-v1
A telephone,is a type of furniture.,telephone,furniture,60,-11.78807544708252,11812272,albert-base-v1
A gun,is a weapon.,gun,weapon,1,-7.626825332641602,11812272,albert-base-v1
A pistol,is a weapon.,pistol,weapon,2,-8.889433860778809,11812272,albert-base-v1
A revolver,is a weapon.,revolver,weapon,3,-8.661178588867188,11812272,albert-base-v1
A machine gun,is a weapon.,machine gun,weapon,4,-7.859597206115723,11812272,albert-base-v1
A rifle,is a weapon.,rifle,weapon,5,-8.422473907470703,11812272,albert-base-v1
A switchblade,is a weapon.,switchblade,weapon,6,-10.048027992248535,11812272,albert-base-v1
A knife,is a weapon.,knife,weapon,7,-9.970787048339844,11812272,albert-base-v1
A dagger,is a weapon.,dagger,weapon,8,-9.579595565795898,11812272,albert-base-v1
A shotgun,is a weapon.,shotgun,weapon,9,-9.595131874084473,11812272,albert-base-v1
A sword,is a weapon.,sword,weapon,10,-7.861144065856934,11812272,albert-base-v1
A bomb,is a weapon.,bomb,weapon,11,-7.678397178649902,11812272,albert-base-v1
A hand grenade,is a weapon.,hand grenade,weapon,12,-9.070810317993164,11812272,albert-base-v1
An atom bomb,is a weapon.,Atom bomb,weapon,13,-4.831732749938965,11812272,albert-base-v1
A bayonet,is a weapon.,bayonet,weapon,14,-7.274663925170898,11812272,albert-base-v1
A spear,is a weapon.,spear,weapon,15,-8.464447975158691,11812272,albert-base-v1
A bazooka,is a weapon.,bazooka,weapon,16,-7.900456428527832,11812272,albert-base-v1
A cannon,is a weapon.,cannon,weapon,17,-6.829244613647461,11812272,albert-base-v1
A bow and arrow,is a weapon.,bow and arrow,weapon,18,-8.305047035217285,11812272,albert-base-v1
A club,is a weapon.,club,weapon,19,-15.651951789855957,11812272,albert-base-v1
A lance,is a weapon.,lance,weapon,20,-8.442554473876953,11812272,albert-base-v1
A brass knuckle,is a weapon.,brass knuckle,weapon,21,-11.489058017730713,11812272,albert-base-v1
A bullet,is a weapon.,bullet,weapon,22,-8.616573333740234,11812272,albert-base-v1
A tomahawk,is a weapon.,tomahawk,weapon,23,-8.33270263671875,11812272,albert-base-v1
A mortar,is a weapon.,mortar,weapon,24,-8.554750442504883,11812272,albert-base-v1
An arrow,is a weapon.,arrow,weapon,25,-5.722594261169434,11812272,albert-base-v1
A blackjack,is a weapon.,blackjack,weapon,26,-10.710718154907227,11812272,albert-base-v1
A tank,is a weapon.,tank,weapon,27,-9.885080337524414,11812272,albert-base-v1
Teargas,is a weapon.,teargas,weapon,28,-15.955581665039062,11812272,albert-base-v1
A missile,is a weapon.,missile,weapon,29,-6.010801315307617,11812272,albert-base-v1
A whip,is a weapon.,whip,weapon,30,-10.645856857299805,11812272,albert-base-v1
An ice pick,is a weapon.,ice pick,weapon,31,-11.308213233947754,11812272,albert-base-v1
A hatchet,is a weapon.,hatchet,weapon,32,-11.524279594421387,11812272,albert-base-v1
A slingshot,is a weapon.,slingshot,weapon,33,-10.206841468811035,11812272,albert-base-v1
A fist,is a weapon.,fist,weapon,34,-10.854146480560303,11812272,albert-base-v1
An axe,is a weapon.,axe,weapon,35,-6.128864288330078,11812272,albert-base-v1
A bow,is a weapon.,bow,weapon,36,-9.779558181762695,11812272,albert-base-v1
A razor,is a weapon.,razor,weapon,37,-9.329638481140137,11812272,albert-base-v1
A razor blade,is a weapon.,razor blade,weapon,38,-9.36080551147461,11812272,albert-base-v1
A rocket,is a weapon.,rocket,weapon,39,-7.740358352661133,11812272,albert-base-v1
A judo,is a weapon.,judo,weapon,40,-5.9332780838012695,11812272,albert-base-v1
A stick,is a weapon.,stick,weapon,41,-10.698836326599121,11812272,albert-base-v1
A poison,is a weapon.,poison,weapon,42,-9.240946769714355,11812272,albert-base-v1
A rock,is a weapon.,rock,weapon,43,-11.111773490905762,11812272,albert-base-v1
A stone,is a weapon.,stone,weapon,44,-11.186553955078125,11812272,albert-base-v1
Gas,is a weapon.,gas,weapon,45,-11.606062889099121,11812272,albert-base-v1
A chain,is a weapon.,chain,weapon,46,-12.309317588806152,11812272,albert-base-v1
A scissor,is a weapon.,scissor,weapon,47,-10.560197830200195,11812272,albert-base-v1
A brick,is a weapon.,brick,weapon,48,-14.029772281646729,11812272,albert-base-v1
A pitchfork,is a weapon.,pitchfork,weapon,49,-10.493813514709473,11812272,albert-base-v1
A hammer,is a weapon.,hammer,weapon,50,-9.134855270385742,11812272,albert-base-v1
A word,is a weapon.,word,weapon,51,-13.009710788726807,11812272,albert-base-v1
A hand,is a weapon.,hand,weapon,52,-12.563760757446289,11812272,albert-base-v1
A pipe,is a weapon.,pipe,weapon,53,-11.145668983459473,11812272,albert-base-v1
A rope,is a weapon.,rope,weapon,54,-11.105456352233887,11812272,albert-base-v1
An airplane,is a weapon.,airplane,weapon,55,-9.50546646118164,11812272,albert-base-v1
A foot,is a weapon.,foot,weapon,56,-11.078997611999512,11812272,albert-base-v1
A car,is a weapon.,car,weapon,57,-13.335813522338867,11812272,albert-base-v1
A screwdriver,is a weapon.,screwdriver,weapon,58,-11.9764986038208,11812272,albert-base-v1
Glass,is a weapon.,glass,weapon,59,-10.820427894592285,11812272,albert-base-v1
A shoe,is a weapon.,shoe,weapon,60,-10.17696475982666,11812272,albert-base-v1
