preamble,stimulus,item,category,rank,score,params,model
Pawpaw,is a fruit.,pawpaw,fruit,42,-16.582249641418457,17845424,albert-large-v1
Coconut,is a fruit.,coconut,fruit,43,-10.274229049682617,17845424,albert-large-v1
Avocado,is a fruit.,avocado,fruit,44,-16.158055305480957,17845424,albert-large-v1
Pumpkin,is a fruit.,pumpkin,fruit,45,-14.659412384033203,17845424,albert-large-v1
Tomato,is a fruit.,tomato,fruit,46,-12.361808776855469,17845424,albert-large-v1
Nut,is a fruit.,nut,fruit,47,-13.649849891662598,17845424,albert-large-v1
Gourd,is a fruit.,gourd,fruit,48,-17.580384254455566,17845424,albert-large-v1
Olive,is a fruit.,olive,fruit,49,-14.253795146942139,17845424,albert-large-v1
Pickle,is a fruit.,pickle,fruit,50,-15.81761646270752,17845424,albert-large-v1
Squash,is a fruit.,squash,fruit,51,-17.426637649536133,17845424,albert-large-v1
A pant,is a type of clothing.,pant,clothing,1,-9.177474021911621,17845424,albert-large-v1
A shirt,is a type of clothing.,shirt,clothing,2,-6.530501365661621,17845424,albert-large-v1
A dress,is a type of clothing.,dress,clothing,3,-5.718050003051758,17845424,albert-large-v1
A skirt,is a type of clothing.,skirt,clothing,4,-7.716122627258301,17845424,albert-large-v1
A blouse,is a type of clothing.,blouse,clothing,5,-7.306257247924805,17845424,albert-large-v1
A suit,is a type of clothing.,suit,clothing,6,-6.5754594802856445,17845424,albert-large-v1
A slack,is a type of clothing.,slack,clothing,7,-10.140636920928955,17845424,albert-large-v1
A jacket,is a type of clothing.,jacket,clothing,8,-7.125296592712402,17845424,albert-large-v1
A coat,is a type of clothing.,coat,clothing,9,-7.496131896972656,17845424,albert-large-v1
A sweater,is a type of clothing.,sweater,clothing,10,-7.9323272705078125,17845424,albert-large-v1
A sweatshirt,is a type of clothing.,sweatshirt,clothing,11,-13.484192848205566,17845424,albert-large-v1
An underpant,is a type of clothing.,underpant,clothing,12,-11.559663772583008,17845424,albert-large-v1
A sports jacket,is a type of clothing.,sports jacket,clothing,13,-7.965200424194336,17845424,albert-large-v1
A jumper,is a type of clothing.,jumper,clothing,14,-12.166618347167969,17845424,albert-large-v1
A panty,is a type of clothing.,panty,clothing,15,-8.038788318634033,17845424,albert-large-v1
A sock,is a type of clothing.,sock,clothing,16,-9.179771900177002,17845424,albert-large-v1
A parka,is a type of clothing.,parka,clothing,17,-9.95771598815918,17845424,albert-large-v1
A pajama,is a type of clothing.,pajama,clothing,18,-8.702727317810059,17845424,albert-large-v1
An undershirt,is a type of clothing.,undershirt,clothing,19,-6.855216026306152,17845424,albert-large-v1
An overcoat,is a type of clothing.,overcoat,clothing,20,-7.586139678955078,17845424,albert-large-v1
A nightgown,is a type of clothing.,nightgown,clothing,21,-7.723121643066406,17845424,albert-large-v1
A raincoat,is a type of clothing.,raincoat,clothing,22,-7.196532249450684,17845424,albert-large-v1
A bathing suit,is a type of clothing.,bathing suit,clothing,23,-5.545178413391113,17845424,albert-large-v1
A bathrobe,is a type of clothing.,bathrobe,clothing,24,-9.608037948608398,17845424,albert-large-v1
A slip,is a type of clothing.,slip,clothing,25,-12.049203872680664,17845424,albert-large-v1
A bra,is a type of clothing.,bra,clothing,26,-8.310187339782715,17845424,albert-large-v1
A shoe,is a type of clothing.,shoe,clothing,27,-7.706690788269043,17845424,albert-large-v1
A tuxedo,is a type of clothing.,tuxedo,clothing,28,-8.13986587524414,17845424,albert-large-v1
A stocking,is a type of clothing.,stocking,clothing,29,-9.029463291168213,17845424,albert-large-v1
A vest,is a type of clothing.,vest,clothing,30,-8.060253143310547,17845424,albert-large-v1
A nylon,is a type of clothing.,nylon,clothing,31,-8.360642433166504,17845424,albert-large-v1
A cape,is a type of clothing.,cape,clothing,32,-10.955142974853516,17845424,albert-large-v1
A boot,is a type of clothing.,boot,clothing,33,-9.28144645690918,17845424,albert-large-v1
A sandal,is a type of clothing.,sandal,clothing,34,-10.27739429473877,17845424,albert-large-v1
A tie,is a type of clothing.,tie,clothing,35,-8.8054838180542,17845424,albert-large-v1
A girdle,is a type of clothing.,girdle,clothing,36,-9.951117515563965,17845424,albert-large-v1
A belt,is a type of clothing.,belt,clothing,37,-10.681143760681152,17845424,albert-large-v1
A scarf,is a type of clothing.,scarf,clothing,38,-7.949474334716797,17845424,albert-large-v1
A mitten,is a type of clothing.,mitten,clothing,39,-10.496787071228027,17845424,albert-large-v1
A slipper,is a type of clothing.,slipper,clothing,40,-11.131443977355957,17845424,albert-large-v1
A hat,is a type of clothing.,hat,clothing,41,-9.42648458480835,17845424,albert-large-v1
An overshoe,is a type of clothing.,overshoe,clothing,42,-11.56843376159668,17845424,albert-large-v1
A glove,is a type of clothing.,glove,clothing,43,-11.056346893310547,17845424,albert-large-v1
An apron,is a type of clothing.,apron,clothing,44,-8.528124809265137,17845424,albert-large-v1
An earmuff,is a type of clothing.,earmuff,clothing,45,-10.453208923339844,17845424,albert-large-v1
A handkerchief,is a type of clothing.,handkerchief,clothing,46,-10.229702949523926,17845424,albert-large-v1
A purse,is a type of clothing.,purse,clothing,47,-10.309316635131836,17845424,albert-large-v1
A hairband,is a type of clothing.,hairband,clothing,48,-6.719627380371094,17845424,albert-large-v1
A ring,is a type of clothing.,ring,clothing,49,-12.246005058288574,17845424,albert-large-v1
An earring,is a type of clothing.,earring,clothing,50,-10.071100234985352,17845424,albert-large-v1
A watch,is a type of clothing.,watch,clothing,51,-9.03504991531372,17845424,albert-large-v1
A cuff link,is a type of clothing.,cuff link,clothing,52,-11.193854331970215,17845424,albert-large-v1
A necklace,is a type of clothing.,necklace,clothing,53,-11.110672950744629,17845424,albert-large-v1
A bracelet,is a type of clothing.,bracelet,clothing,54,-11.5881986618042,17845424,albert-large-v1
A cane,is a type of clothing.,cane,clothing,55,-11.486954689025879,17845424,albert-large-v1
An automobile,is a vehicle.,automobile,vehicle,1,-4.201284408569336,17845424,albert-large-v1
A station wagon,is a vehicle.,station wagon,vehicle,2,-7.702770233154297,17845424,albert-large-v1
A truck,is a vehicle.,truck,vehicle,3,-5.420082092285156,17845424,albert-large-v1
A car,is a vehicle.,car,vehicle,4,-4.764409065246582,17845424,albert-large-v1
A bus,is a vehicle.,bus,vehicle,5,-6.591839790344238,17845424,albert-large-v1
A taxi,is a vehicle.,taxi,vehicle,6,-5.97324275970459,17845424,albert-large-v1
A jeep,is a vehicle.,jeep,vehicle,7,-5.503283500671387,17845424,albert-large-v1
An ambulance,is a vehicle.,ambulance,vehicle,8,-6.3454179763793945,17845424,albert-large-v1
A motorcycle,is a vehicle.,motorcycle,vehicle,9,-4.8208208084106445,17845424,albert-large-v1
A streetcar,is a vehicle.,streetcar,vehicle,10,-10.546417236328125,17845424,albert-large-v1
A van,is a vehicle.,van,vehicle,11,-7.242461204528809,17845424,albert-large-v1
A honda,is a vehicle.,Honda,vehicle,12,-6.063889503479004,17845424,albert-large-v1
A cable car,is a vehicle.,cable car,vehicle,13,-4.560199737548828,17845424,albert-large-v1
A train,is a vehicle.,train,vehicle,14,-5.666778564453125,17845424,albert-large-v1
A trolley,is a vehicle.,trolley,vehicle,15,-8.903797149658203,17845424,albert-large-v1
A bicycle,is a vehicle.,bicycle,vehicle,16,-5.450499534606934,17845424,albert-large-v1
A carriage,is a vehicle.,carriage,vehicle,17,-6.553272247314453,17845424,albert-large-v1
An airplane,is a vehicle.,airplane,vehicle,18,-6.106647491455078,17845424,albert-large-v1
A bike,is a vehicle.,bike,vehicle,19,-4.823188781738281,17845424,albert-large-v1
A boat,is a vehicle.,boat,vehicle,20,-7.5782365798950195,17845424,albert-large-v1
A jet,is a vehicle.,jet,vehicle,21,-7.325132369995117,17845424,albert-large-v1
A ship,is a vehicle.,ship,vehicle,22,-9.108259201049805,17845424,albert-large-v1
A scooter,is a vehicle.,scooter,vehicle,23,-4.648723602294922,17845424,albert-large-v1
A tractor,is a vehicle.,tractor,vehicle,24,-6.710000991821289,17845424,albert-large-v1
A wagon,is a vehicle.,wagon,vehicle,25,-7.635733604431152,17845424,albert-large-v1
A subway,is a vehicle.,subway,vehicle,26,-8.71875,17845424,albert-large-v1
A trailer,is a vehicle.,trailer,vehicle,27,-4.574400901794434,17845424,albert-large-v1
A cart,is a vehicle.,cart,vehicle,28,-11.149065017700195,17845424,albert-large-v1
A wheelchair,is a vehicle.,wheelchair,vehicle,29,-9.363969802856445,17845424,albert-large-v1
A yacht,is a vehicle.,yacht,vehicle,30,-9.236222267150879,17845424,albert-large-v1
A tank,is a vehicle.,tank,vehicle,31,-7.236233711242676,17845424,albert-large-v1
A go-cart,is a vehicle.,go-cart,vehicle,32,-5.546716690063477,17845424,albert-large-v1
A rowboat,is a vehicle.,rowboat,vehicle,33,-6.495447158813477,17845424,albert-large-v1
A dogsled,is a vehicle.,dogsled,vehicle,34,-17.29920196533203,17845424,albert-large-v1
A tricycle,is a vehicle.,tricycle,vehicle,35,-5.662557601928711,17845424,albert-large-v1
A canoe,is a vehicle.,canoe,vehicle,36,-11.39257526397705,17845424,albert-large-v1
A raft,is a vehicle.,raft,vehicle,37,-9.587358474731445,17845424,albert-large-v1
A submarine,is a vehicle.,submarine,vehicle,38,-7.854739189147949,17845424,albert-large-v1
A sled,is a vehicle.,sled,vehicle,39,-9.950905799865723,17845424,albert-large-v1
A horse,is a vehicle.,horse,vehicle,40,-9.992509841918945,17845424,albert-large-v1
A rocket,is a vehicle.,rocket,vehicle,41,-6.625551223754883,17845424,albert-large-v1
A blimp,is a vehicle.,blimp,vehicle,42,-7.216151237487793,17845424,albert-large-v1
A skate,is a vehicle.,skate,vehicle,43,-9.185957908630371,17845424,albert-large-v1
A camel,is a vehicle.,camel,vehicle,44,-10.663106918334961,17845424,albert-large-v1
Feet,are vehicles.,feet,vehicle,45,-18.53793239593506,17845424,albert-large-v1
A ski,is a vehicle.,ski,vehicle,46,-7.041017532348633,17845424,albert-large-v1
A skateboard,is a vehicle.,skateboard,vehicle,47,-7.689312934875488,17845424,albert-large-v1
A wheelbarrow,is a vehicle.,wheelbarrow,vehicle,48,-8.064632415771484,17845424,albert-large-v1
A surfboard,is a vehicle.,surfboard,vehicle,49,-6.2118730545043945,17845424,albert-large-v1
An elevator,is a vehicle.,elevator,vehicle,50,-10.32270622253418,17845424,albert-large-v1
A chair,is a type of furniture.,chair,furniture,1,-9.998786926269531,17845424,albert-large-v1
A sofa,is a type of furniture.,sofa,furniture,2,-7.127568244934082,17845424,albert-large-v1
A couch,is a type of furniture.,couch,furniture,3,-8.221158027648926,17845424,albert-large-v1
A table,is a type of furniture.,table,furniture,4,-7.997089385986328,17845424,albert-large-v1
An easy chair,is a type of furniture.,easy chair,furniture,5,-17.544804573059082,17845424,albert-large-v1
A dresser,is a type of furniture.,dresser,furniture,6,-6.195249557495117,17845424,albert-large-v1
A rocking chair,is a type of furniture.,rocking chair,furniture,7,-14.287477493286133,17845424,albert-large-v1
A coffee table,is a type of furniture.,coffee table,furniture,8,-7.26362419128418,17845424,albert-large-v1
A rocker,is a type of furniture.,rocker,furniture,9,-11.547279357910156,17845424,albert-large-v1
A love seat,is a type of furniture.,love seat,furniture,10,-10.394499778747559,17845424,albert-large-v1
Chest of drawers,are furniture.,chest of drawers,furniture,11,-19.03592586517334,17845424,albert-large-v1
A desk,is a type of furniture.,desk,furniture,12,-15.130672454833984,17845424,albert-large-v1
A bed,is a type of furniture.,bed,furniture,13,-8.499486923217773,17845424,albert-large-v1
A bureau,is a type of furniture.,bureau,furniture,14,-11.159744262695312,17845424,albert-large-v1
A davenport,is a type of furniture.,davenport,furniture,15,-12.20046615600586,17845424,albert-large-v1
An end table,is a type of furniture.,end table,furniture,16,-9.219605922698975,17845424,albert-large-v1
A divan,is a type of furniture.,divan,furniture,17,-10.006664752960205,17845424,albert-large-v1
A night table,is a type of furniture.,night table,furniture,18,-13.496030807495117,17845424,albert-large-v1
A chest,is a type of furniture.,chest,furniture,19,-14.670548439025879,17845424,albert-large-v1
A cedar chest,is a type of furniture.,cedar chest,furniture,20,-10.35374641418457,17845424,albert-large-v1
A vanity,is a type of furniture.,vanity,furniture,21,-10.541191101074219,17845424,albert-large-v1
A bookcase,is a type of furniture.,bookcase,furniture,22,-7.761985778808594,17845424,albert-large-v1
A lounge,is a type of furniture.,lounge,furniture,23,-11.538771629333496,17845424,albert-large-v1
A chaise lounge,is a type of furniture.,chaise lounge,furniture,24,-13.047870635986328,17845424,albert-large-v1
An ottoman,is a type of furniture.,ottoman,furniture,25,-11.329669952392578,17845424,albert-large-v1
A footstool,is a type of furniture.,footstool,furniture,26,-8.908595085144043,17845424,albert-large-v1
A cabinet,is a type of furniture.,cabinet,furniture,27,-5.980542182922363,17845424,albert-large-v1
A china closet,is a type of furniture.,china closet,furniture,28,-8.18991470336914,17845424,albert-large-v1
A bench,is a type of furniture.,bench,furniture,29,-10.33889627456665,17845424,albert-large-v1
A buffet,is a type of furniture.,buffet,furniture,30,-11.500760078430176,17845424,albert-large-v1
A lamp,is a type of furniture.,lamp,furniture,31,-10.210296630859375,17845424,albert-large-v1
A stool,is a type of furniture.,stool,furniture,32,-9.752406120300293,17845424,albert-large-v1
A hassock,is a type of furniture.,hassock,furniture,33,-10.891216278076172,17845424,albert-large-v1
A drawer,is a type of furniture.,drawer,furniture,34,-15.353684425354004,17845424,albert-large-v1
A piano,is a type of furniture.,piano,furniture,35,-12.107254028320312,17845424,albert-large-v1
A cushion,is a type of furniture.,cushion,furniture,36,-9.124460220336914,17845424,albert-large-v1
A magazine rack,is a type of furniture.,magazine rack,furniture,37,-10.855051040649414,17845424,albert-large-v1
A hi-fi,is a type of furniture.,hi-fi,furniture,38,-11.647378921508789,17845424,albert-large-v1
A cupboard,is a type of furniture.,cupboard,furniture,39,-16.251571655273438,17845424,albert-large-v1
A stereo,is a type of furniture.,stereo,furniture,40,-11.957376480102539,17845424,albert-large-v1
A mirror,is a type of furniture.,mirror,furniture,41,-11.892894744873047,17845424,albert-large-v1
A television,is a type of furniture.,television,furniture,42,-12.128992080688477,17845424,albert-large-v1
A bar,is a type of furniture.,bar,furniture,43,-11.239919662475586,17845424,albert-large-v1
A shelf,is a type of furniture.,shelf,furniture,44,-10.246037483215332,17845424,albert-large-v1
A rug,is a type of furniture.,rug,furniture,45,-7.617154121398926,17845424,albert-large-v1
A pillow,is a type of furniture.,pillow,furniture,46,-10.530406951904297,17845424,albert-large-v1
A wastebasket,is a type of furniture.,wastebasket,furniture,47,-10.03774118423462,17845424,albert-large-v1
A radio,is a type of furniture.,radio,furniture,48,-13.569327354431152,17845424,albert-large-v1
A sewing machine,is a type of furniture.,sewing machine,furniture,49,-9.735098838806152,17845424,albert-large-v1
A stove,is a type of furniture.,stove,furniture,50,-8.390103340148926,17845424,albert-large-v1
A counter,is a type of furniture.,counter,furniture,51,-11.080906867980957,17845424,albert-large-v1
A clock,is a type of furniture.,clock,furniture,52,-11.32901382446289,17845424,albert-large-v1
A drape,is a type of furniture.,drape,furniture,53,-9.43381404876709,17845424,albert-large-v1
A refrigerator,is a type of furniture.,refrigerator,furniture,54,-8.34684944152832,17845424,albert-large-v1
A picture,is a type of furniture.,picture,furniture,55,-12.609233856201172,17845424,albert-large-v1
A closet,is a type of furniture.,closet,furniture,56,-13.325325965881348,17845424,albert-large-v1
A vase,is a type of furniture.,vase,furniture,57,-9.315507888793945,17845424,albert-large-v1
An ashtray,is a type of furniture.,ashtray,furniture,58,-14.55318832397461,17845424,albert-large-v1
A fan,is a type of furniture.,fan,furniture,59,-11.293526649475098,17845424,albert-large-v1
A telephone,is a type of furniture.,telephone,furniture,60,-12.57918930053711,17845424,albert-large-v1
A gun,is a weapon.,gun,weapon,1,-6.2175092697143555,17845424,albert-large-v1
A pistol,is a weapon.,pistol,weapon,2,-9.06457233428955,17845424,albert-large-v1
A revolver,is a weapon.,revolver,weapon,3,-11.699786186218262,17845424,albert-large-v1
A machine gun,is a weapon.,machine gun,weapon,4,-9.17922592163086,17845424,albert-large-v1
A rifle,is a weapon.,rifle,weapon,5,-9.27441692352295,17845424,albert-large-v1
A switchblade,is a weapon.,switchblade,weapon,6,-9.621212005615234,17845424,albert-large-v1
A knife,is a weapon.,knife,weapon,7,-8.121708869934082,17845424,albert-large-v1
A dagger,is a weapon.,dagger,weapon,8,-8.520195007324219,17845424,albert-large-v1
A shotgun,is a weapon.,shotgun,weapon,9,-11.556442260742188,17845424,albert-large-v1
A sword,is a weapon.,sword,weapon,10,-7.120739936828613,17845424,albert-large-v1
A bomb,is a weapon.,bomb,weapon,11,-6.899073600769043,17845424,albert-large-v1
A hand grenade,is a weapon.,hand grenade,weapon,12,-9.327146530151367,17845424,albert-large-v1
An atom bomb,is a weapon.,Atom bomb,weapon,13,-7.891151428222656,17845424,albert-large-v1
A bayonet,is a weapon.,bayonet,weapon,14,-9.343730926513672,17845424,albert-large-v1
A spear,is a weapon.,spear,weapon,15,-9.496688842773438,17845424,albert-large-v1
A bazooka,is a weapon.,bazooka,weapon,16,-7.144678115844727,17845424,albert-large-v1
A cannon,is a weapon.,cannon,weapon,17,-8.31882095336914,17845424,albert-large-v1
A bow and arrow,is a weapon.,bow and arrow,weapon,18,-11.022848129272461,17845424,albert-large-v1
A club,is a weapon.,club,weapon,19,-15.529406547546387,17845424,albert-large-v1
A lance,is a weapon.,lance,weapon,20,-11.735198020935059,17845424,albert-large-v1
A brass knuckle,is a weapon.,brass knuckle,weapon,21,-12.860831260681152,17845424,albert-large-v1
A bullet,is a weapon.,bullet,weapon,22,-7.817209243774414,17845424,albert-large-v1
A tomahawk,is a weapon.,tomahawk,weapon,23,-6.450200080871582,17845424,albert-large-v1
A mortar,is a weapon.,mortar,weapon,24,-9.800803184509277,17845424,albert-large-v1
An arrow,is a weapon.,arrow,weapon,25,-8.679032325744629,17845424,albert-large-v1
A blackjack,is a weapon.,blackjack,weapon,26,-13.635487079620361,17845424,albert-large-v1
A tank,is a weapon.,tank,weapon,27,-11.479070663452148,17845424,albert-large-v1
Teargas,is a weapon.,teargas,weapon,28,-14.978801727294922,17845424,albert-large-v1
A missile,is a weapon.,missile,weapon,29,-2.6806488037109375,17845424,albert-large-v1
A whip,is a weapon.,whip,weapon,30,-11.05972957611084,17845424,albert-large-v1
An ice pick,is a weapon.,ice pick,weapon,31,-11.893155097961426,17845424,albert-large-v1
A hatchet,is a weapon.,hatchet,weapon,32,-7.410854339599609,17845424,albert-large-v1
A slingshot,is a weapon.,slingshot,weapon,33,-9.845355033874512,17845424,albert-large-v1
A fist,is a weapon.,fist,weapon,34,-8.450328826904297,17845424,albert-large-v1
An axe,is a weapon.,axe,weapon,35,-8.653336524963379,17845424,albert-large-v1
A bow,is a weapon.,bow,weapon,36,-10.198594093322754,17845424,albert-large-v1
A razor,is a weapon.,razor,weapon,37,-10.94464111328125,17845424,albert-large-v1
A razor blade,is a weapon.,razor blade,weapon,38,-10.249587059020996,17845424,albert-large-v1
A rocket,is a weapon.,rocket,weapon,39,-9.462540626525879,17845424,albert-large-v1
A judo,is a weapon.,judo,weapon,40,-7.854963302612305,17845424,albert-large-v1
A stick,is a weapon.,stick,weapon,41,-9.307638168334961,17845424,albert-large-v1
A poison,is a weapon.,poison,weapon,42,-9.112215995788574,17845424,albert-large-v1
A rock,is a weapon.,rock,weapon,43,-12.996211051940918,17845424,albert-large-v1
A stone,is a weapon.,stone,weapon,44,-11.726089477539062,17845424,albert-large-v1
Gas,is a weapon.,gas,weapon,45,-12.127696990966797,17845424,albert-large-v1
A chain,is a weapon.,chain,weapon,46,-11.878788948059082,17845424,albert-large-v1
A scissor,is a weapon.,scissor,weapon,47,-12.807991981506348,17845424,albert-large-v1
A brick,is a weapon.,brick,weapon,48,-13.387618064880371,17845424,albert-large-v1
A pitchfork,is a weapon.,pitchfork,weapon,49,-11.558975219726562,17845424,albert-large-v1
A hammer,is a weapon.,hammer,weapon,50,-8.574621200561523,17845424,albert-large-v1
A word,is a weapon.,word,weapon,51,-12.93480634689331,17845424,albert-large-v1
A hand,is a weapon.,hand,weapon,52,-9.888928413391113,17845424,albert-large-v1
A pipe,is a weapon.,pipe,weapon,53,-12.856829643249512,17845424,albert-large-v1
A rope,is a weapon.,rope,weapon,54,-11.370108604431152,17845424,albert-large-v1
An airplane,is a weapon.,airplane,weapon,55,-13.136991500854492,17845424,albert-large-v1
A foot,is a weapon.,foot,weapon,56,-10.702839851379395,17845424,albert-large-v1
A car,is a weapon.,car,weapon,57,-15.586646556854248,17845424,albert-large-v1
A screwdriver,is a weapon.,screwdriver,weapon,58,-10.654642105102539,17845424,albert-large-v1
Glass,is a weapon.,glass,weapon,59,-12.616925239562988,17845424,albert-large-v1
A shoe,is a weapon.,shoe,weapon,60,-11.022736549377441,17845424,albert-large-v1
