preamble,stimulus,item,category,rank,score,params,model
Pickle,is a fruit.,pickle,fruit,50,-14.247776508331299,116536320,openai-gpt
Squash,is a fruit.,squash,fruit,51,-14.538376331329346,116536320,openai-gpt
A pant,is a type of clothing.,pant,clothing,1,-26.27793312072754,116536320,openai-gpt
A shirt,is a type of clothing.,shirt,clothing,2,-23.626752376556396,116536320,openai-gpt
A dress,is a type of clothing.,dress,clothing,3,-22.184096574783325,116536320,openai-gpt
A skirt,is a type of clothing.,skirt,clothing,4,-23.792503833770752,116536320,openai-gpt
A blouse,is a type of clothing.,blouse,clothing,5,-23.501521587371826,116536320,openai-gpt
A suit,is a type of clothing.,suit,clothing,6,-21.856743812561035,116536320,openai-gpt
A slack,is a type of clothing.,slack,clothing,7,-30.640831470489502,116536320,openai-gpt
A jacket,is a type of clothing.,jacket,clothing,8,-23.54074454307556,116536320,openai-gpt
A coat,is a type of clothing.,coat,clothing,9,-22.523933172225952,116536320,openai-gpt
A sweater,is a type of clothing.,sweater,clothing,10,-23.702900171279907,116536320,openai-gpt
A sweatshirt,is a type of clothing.,sweatshirt,clothing,11,-25.655195951461792,116536320,openai-gpt
An underpant,is a type of clothing.,underpant,clothing,12,-23.990355253219604,116536320,openai-gpt
A sports jacket,is a type of clothing.,sports jacket,clothing,13,-24.767590761184692,116536320,openai-gpt
A jumper,is a type of clothing.,jumper,clothing,14,-26.269765853881836,116536320,openai-gpt
A panty,is a type of clothing.,panty,clothing,15,-24.93277931213379,116536320,openai-gpt
A sock,is a type of clothing.,sock,clothing,16,-24.272210121154785,116536320,openai-gpt
A parka,is a type of clothing.,parka,clothing,17,-24.75382113456726,116536320,openai-gpt
A pajama,is a type of clothing.,pajama,clothing,18,-24.34393286705017,116536320,openai-gpt
An undershirt,is a type of clothing.,undershirt,clothing,19,-24.62167477607727,116536320,openai-gpt
An overcoat,is a type of clothing.,overcoat,clothing,20,-22.303181886672974,116536320,openai-gpt
A nightgown,is a type of clothing.,nightgown,clothing,21,-24.56140446662903,116536320,openai-gpt
A raincoat,is a type of clothing.,raincoat,clothing,22,-22.722506046295166,116536320,openai-gpt
A bathing suit,is a type of clothing.,bathing suit,clothing,23,-23.80842137336731,116536320,openai-gpt
A bathrobe,is a type of clothing.,bathrobe,clothing,24,-24.45803999900818,116536320,openai-gpt
A slip,is a type of clothing.,slip,clothing,25,-27.866098642349243,116536320,openai-gpt
A bra,is a type of clothing.,bra,clothing,26,-24.01216459274292,116536320,openai-gpt
A shoe,is a type of clothing.,shoe,clothing,27,-23.943678379058838,116536320,openai-gpt
A tuxedo,is a type of clothing.,tuxedo,clothing,28,-22.916520595550537,116536320,openai-gpt
A stocking,is a type of clothing.,stocking,clothing,29,-24.442381858825684,116536320,openai-gpt
A vest,is a type of clothing.,vest,clothing,30,-24.226422786712646,116536320,openai-gpt
A nylon,is a type of clothing.,nylon,clothing,31,-25.896994829177856,116536320,openai-gpt
A cape,is a type of clothing.,cape,clothing,32,-22.949743270874023,116536320,openai-gpt
A boot,is a type of clothing.,boot,clothing,33,-26.600712060928345,116536320,openai-gpt
A sandal,is a type of clothing.,sandal,clothing,34,-24.5404634475708,116536320,openai-gpt
A tie,is a type of clothing.,tie,clothing,35,-22.78843116760254,116536320,openai-gpt
A girdle,is a type of clothing.,girdle,clothing,36,-24.071394443511963,116536320,openai-gpt
A belt,is a type of clothing.,belt,clothing,37,-25.962620496749878,116536320,openai-gpt
A scarf,is a type of clothing.,scarf,clothing,38,-24.151108980178833,116536320,openai-gpt
A mitten,is a type of clothing.,mitten,clothing,39,-24.592336416244507,116536320,openai-gpt
A slipper,is a type of clothing.,slipper,clothing,40,-23.818912506103516,116536320,openai-gpt
A hat,is a type of clothing.,hat,clothing,41,-23.43655800819397,116536320,openai-gpt
An overshoe,is a type of clothing.,overshoe,clothing,42,-24.707761764526367,116536320,openai-gpt
A glove,is a type of clothing.,glove,clothing,43,-24.281083822250366,116536320,openai-gpt
An apron,is a type of clothing.,apron,clothing,44,-25.654667139053345,116536320,openai-gpt
An earmuff,is a type of clothing.,earmuff,clothing,45,-25.296494483947754,116536320,openai-gpt
A handkerchief,is a type of clothing.,handkerchief,clothing,46,-26.968626022338867,116536320,openai-gpt
A purse,is a type of clothing.,purse,clothing,47,-25.190616130828857,116536320,openai-gpt
A hairband,is a type of clothing.,hairband,clothing,48,-25.20958375930786,116536320,openai-gpt
A ring,is a type of clothing.,ring,clothing,49,-27.05970859527588,116536320,openai-gpt
An earring,is a type of clothing.,earring,clothing,50,-24.910157203674316,116536320,openai-gpt
A watch,is a type of clothing.,watch,clothing,51,-26.096210479736328,116536320,openai-gpt
A cuff link,is a type of clothing.,cuff link,clothing,52,-26.220494508743286,116536320,openai-gpt
A necklace,is a type of clothing.,necklace,clothing,53,-25.369499683380127,116536320,openai-gpt
A bracelet,is a type of clothing.,bracelet,clothing,54,-25.53569269180298,116536320,openai-gpt
A cane,is a type of clothing.,cane,clothing,55,-26.50233030319214,116536320,openai-gpt
An automobile,is a vehicle.,automobile,vehicle,1,-11.259711265563965,116536320,openai-gpt
A station wagon,is a vehicle.,station wagon,vehicle,2,-16.635550260543823,116536320,openai-gpt
A truck,is a vehicle.,truck,vehicle,3,-13.747451305389404,116536320,openai-gpt
A car,is a vehicle.,car,vehicle,4,-13.019295454025269,116536320,openai-gpt
A bus,is a vehicle.,bus,vehicle,5,-15.740646839141846,116536320,openai-gpt
A taxi,is a vehicle.,taxi,vehicle,6,-18.878102779388428,116536320,openai-gpt
A jeep,is a vehicle.,jeep,vehicle,7,-15.450732707977295,116536320,openai-gpt
An ambulance,is a vehicle.,ambulance,vehicle,8,-17.681665182113647,116536320,openai-gpt
A motorcycle,is a vehicle.,motorcycle,vehicle,9,-16.498338222503662,116536320,openai-gpt
A streetcar,is a vehicle.,streetcar,vehicle,10,-16.731477737426758,116536320,openai-gpt
A van,is a vehicle.,van,vehicle,11,-15.974450588226318,116536320,openai-gpt
A honda,is a vehicle.,Honda,vehicle,12,-18.545356512069702,116536320,openai-gpt
A cable car,is a vehicle.,cable car,vehicle,13,-16.23438000679016,116536320,openai-gpt
A train,is a vehicle.,train,vehicle,14,-16.466291666030884,116536320,openai-gpt
A trolley,is a vehicle.,trolley,vehicle,15,-19.007132053375244,116536320,openai-gpt
A bicycle,is a vehicle.,bicycle,vehicle,16,-16.295994758605957,116536320,openai-gpt
A carriage,is a vehicle.,carriage,vehicle,17,-15.812240600585938,116536320,openai-gpt
An airplane,is a vehicle.,airplane,vehicle,18,-14.408135414123535,116536320,openai-gpt
A bike,is a vehicle.,bike,vehicle,19,-15.772952556610107,116536320,openai-gpt
A boat,is a vehicle.,boat,vehicle,20,-15.42095422744751,116536320,openai-gpt
A jet,is a vehicle.,jet,vehicle,21,-16.896504878997803,116536320,openai-gpt
A ship,is a vehicle.,ship,vehicle,22,-15.169776439666748,116536320,openai-gpt
A scooter,is a vehicle.,scooter,vehicle,23,-15.190808534622192,116536320,openai-gpt
A tractor,is a vehicle.,tractor,vehicle,24,-14.532660245895386,116536320,openai-gpt
A wagon,is a vehicle.,wagon,vehicle,25,-15.218403100967407,116536320,openai-gpt
A subway,is a vehicle.,subway,vehicle,26,-19.618303060531616,116536320,openai-gpt
A trailer,is a vehicle.,trailer,vehicle,27,-15.863468170166016,116536320,openai-gpt
A cart,is a vehicle.,cart,vehicle,28,-18.538419246673584,116536320,openai-gpt
A wheelchair,is a vehicle.,wheelchair,vehicle,29,-17.086414337158203,116536320,openai-gpt
A yacht,is a vehicle.,yacht,vehicle,30,-16.787151336669922,116536320,openai-gpt
A tank,is a vehicle.,tank,vehicle,31,-16.72592830657959,116536320,openai-gpt
A go-cart,is a vehicle.,go-cart,vehicle,32,-15.531873941421509,116536320,openai-gpt
A rowboat,is a vehicle.,rowboat,vehicle,33,-17.55659532546997,116536320,openai-gpt
A dogsled,is a vehicle.,dogsled,vehicle,34,-16.473066806793213,116536320,openai-gpt
A tricycle,is a vehicle.,tricycle,vehicle,35,-15.246740818023682,116536320,openai-gpt
A canoe,is a vehicle.,canoe,vehicle,36,-16.215012550354004,116536320,openai-gpt
A raft,is a vehicle.,raft,vehicle,37,-17.190937042236328,116536320,openai-gpt
A submarine,is a vehicle.,submarine,vehicle,38,-15.702720642089844,116536320,openai-gpt
A sled,is a vehicle.,sled,vehicle,39,-16.140483140945435,116536320,openai-gpt
A horse,is a vehicle.,horse,vehicle,40,-15.136231422424316,116536320,openai-gpt
A rocket,is a vehicle.,rocket,vehicle,41,-15.9562668800354,116536320,openai-gpt
A blimp,is a vehicle.,blimp,vehicle,42,-18.0305118560791,116536320,openai-gpt
A skate,is a vehicle.,skate,vehicle,43,-18.272162914276123,116536320,openai-gpt
A camel,is a vehicle.,camel,vehicle,44,-17.50455665588379,116536320,openai-gpt
Feet,are vehicles.,feet,vehicle,45,-18.973427772521973,116536320,openai-gpt
A ski,is a vehicle.,ski,vehicle,46,-20.987101554870605,116536320,openai-gpt
A skateboard,is a vehicle.,skateboard,vehicle,47,-17.484758853912354,116536320,openai-gpt
A wheelbarrow,is a vehicle.,wheelbarrow,vehicle,48,-16.743555784225464,116536320,openai-gpt
A surfboard,is a vehicle.,surfboard,vehicle,49,-18.295491456985474,116536320,openai-gpt
An elevator,is a vehicle.,elevator,vehicle,50,-18.16499948501587,116536320,openai-gpt
A chair,is a type of furniture.,chair,furniture,1,-27.69127321243286,116536320,openai-gpt
A sofa,is a type of furniture.,sofa,furniture,2,-26.525050401687622,116536320,openai-gpt
A couch,is a type of furniture.,couch,furniture,3,-25.952646732330322,116536320,openai-gpt
A table,is a type of furniture.,table,furniture,4,-31.181889057159424,116536320,openai-gpt
An easy chair,is a type of furniture.,easy chair,furniture,5,-25.949962854385376,116536320,openai-gpt
A dresser,is a type of furniture.,dresser,furniture,6,-26.33017921447754,116536320,openai-gpt
A rocking chair,is a type of furniture.,rocking chair,furniture,7,-26.482574462890625,116536320,openai-gpt
A coffee table,is a type of furniture.,coffee table,furniture,8,-29.06364870071411,116536320,openai-gpt
A rocker,is a type of furniture.,rocker,furniture,9,-23.409680604934692,116536320,openai-gpt
A love seat,is a type of furniture.,love seat,furniture,10,-26.52273154258728,116536320,openai-gpt
Chest of drawers,are furniture.,chest of drawers,furniture,11,-19.282223224639893,116536320,openai-gpt
A desk,is a type of furniture.,desk,furniture,12,-26.611059427261353,116536320,openai-gpt
A bed,is a type of furniture.,bed,furniture,13,-25.34739637374878,116536320,openai-gpt
A bureau,is a type of furniture.,bureau,furniture,14,-26.626505851745605,116536320,openai-gpt
A davenport,is a type of furniture.,davenport,furniture,15,-24.722840785980225,116536320,openai-gpt
An end table,is a type of furniture.,end table,furniture,16,-27.477184057235718,116536320,openai-gpt
A divan,is a type of furniture.,divan,furniture,17,-28.013426303863525,116536320,openai-gpt
A night table,is a type of furniture.,night table,furniture,18,-25.48211145401001,116536320,openai-gpt
A chest,is a type of furniture.,chest,furniture,19,-29.01897621154785,116536320,openai-gpt
A cedar chest,is a type of furniture.,cedar chest,furniture,20,-28.57951545715332,116536320,openai-gpt
A vanity,is a type of furniture.,vanity,furniture,21,-26.076915740966797,116536320,openai-gpt
A bookcase,is a type of furniture.,bookcase,furniture,22,-28.813393354415894,116536320,openai-gpt
A lounge,is a type of furniture.,lounge,furniture,23,-28.875845193862915,116536320,openai-gpt
A chaise lounge,is a type of furniture.,chaise lounge,furniture,24,-29.368513584136963,116536320,openai-gpt
An ottoman,is a type of furniture.,ottoman,furniture,25,-23.19475507736206,116536320,openai-gpt
A footstool,is a type of furniture.,footstool,furniture,26,-25.822906970977783,116536320,openai-gpt
A cabinet,is a type of furniture.,cabinet,furniture,27,-27.183207988739014,116536320,openai-gpt
A china closet,is a type of furniture.,china closet,furniture,28,-25.301430702209473,116536320,openai-gpt
A bench,is a type of furniture.,bench,furniture,29,-30.41089940071106,116536320,openai-gpt
A buffet,is a type of furniture.,buffet,furniture,30,-29.84950852394104,116536320,openai-gpt
A lamp,is a type of furniture.,lamp,furniture,31,-27.496032238006592,116536320,openai-gpt
A stool,is a type of furniture.,stool,furniture,32,-29.24350094795227,116536320,openai-gpt
A hassock,is a type of furniture.,hassock,furniture,33,-25.73603868484497,116536320,openai-gpt
A drawer,is a type of furniture.,drawer,furniture,34,-29.9346923828125,116536320,openai-gpt
A piano,is a type of furniture.,piano,furniture,35,-24.249481201171875,116536320,openai-gpt
A cushion,is a type of furniture.,cushion,furniture,36,-26.827974319458008,116536320,openai-gpt
A magazine rack,is a type of furniture.,magazine rack,furniture,37,-28.58340859413147,116536320,openai-gpt
A hi-fi,is a type of furniture.,hi-fi,furniture,38,-31.350600481033325,116536320,openai-gpt
A cupboard,is a type of furniture.,cupboard,furniture,39,-29.04399538040161,116536320,openai-gpt
A stereo,is a type of furniture.,stereo,furniture,40,-30.15793752670288,116536320,openai-gpt
A mirror,is a type of furniture.,mirror,furniture,41,-27.38127088546753,116536320,openai-gpt
A television,is a type of furniture.,television,furniture,42,-28.452282428741455,116536320,openai-gpt
A bar,is a type of furniture.,bar,furniture,43,-28.215381622314453,116536320,openai-gpt
A shelf,is a type of furniture.,shelf,furniture,44,-28.436280965805054,116536320,openai-gpt
A rug,is a type of furniture.,rug,furniture,45,-23.190866947174072,116536320,openai-gpt
A pillow,is a type of furniture.,pillow,furniture,46,-28.488453149795532,116536320,openai-gpt
A wastebasket,is a type of furniture.,wastebasket,furniture,47,-29.430283308029175,116536320,openai-gpt
A radio,is a type of furniture.,radio,furniture,48,-30.48453712463379,116536320,openai-gpt
A sewing machine,is a type of furniture.,sewing machine,furniture,49,-26.215540885925293,116536320,openai-gpt
A stove,is a type of furniture.,stove,furniture,50,-26.799506425857544,116536320,openai-gpt
A counter,is a type of furniture.,counter,furniture,51,-28.37130641937256,116536320,openai-gpt
A clock,is a type of furniture.,clock,furniture,52,-30.004234552383423,116536320,openai-gpt
A drape,is a type of furniture.,drape,furniture,53,-27.763262510299683,116536320,openai-gpt
A refrigerator,is a type of furniture.,refrigerator,furniture,54,-28.66158890724182,116536320,openai-gpt
A picture,is a type of furniture.,picture,furniture,55,-30.094319105148315,116536320,openai-gpt
A closet,is a type of furniture.,closet,furniture,56,-26.45919966697693,116536320,openai-gpt
A vase,is a type of furniture.,vase,furniture,57,-28.64126682281494,116536320,openai-gpt
An ashtray,is a type of furniture.,ashtray,furniture,58,-26.99987292289734,116536320,openai-gpt
A fan,is a type of furniture.,fan,furniture,59,-28.51550817489624,116536320,openai-gpt
A telephone,is a type of furniture.,telephone,furniture,60,-29.052715063095093,116536320,openai-gpt
A gun,is a weapon.,gun,weapon,1,-10.568157196044922,116536320,openai-gpt
A pistol,is a weapon.,pistol,weapon,2,-11.066354274749756,116536320,openai-gpt
A revolver,is a weapon.,revolver,weapon,3,-12.199769020080566,116536320,openai-gpt
A machine gun,is a weapon.,machine gun,weapon,4,-11.61417818069458,116536320,openai-gpt
A rifle,is a weapon.,rifle,weapon,5,-11.199897289276123,116536320,openai-gpt
A switchblade,is a weapon.,switchblade,weapon,6,-14.16072130203247,116536320,openai-gpt
A knife,is a weapon.,knife,weapon,7,-12.245447635650635,116536320,openai-gpt
A dagger,is a weapon.,dagger,weapon,8,-12.378007650375366,116536320,openai-gpt
A shotgun,is a weapon.,shotgun,weapon,9,-11.99794626235962,116536320,openai-gpt
A sword,is a weapon.,sword,weapon,10,-10.582383155822754,116536320,openai-gpt
A bomb,is a weapon.,bomb,weapon,11,-12.686241626739502,116536320,openai-gpt
A hand grenade,is a weapon.,hand grenade,weapon,12,-14.742218971252441,116536320,openai-gpt
An atom bomb,is a weapon.,Atom bomb,weapon,13,-13.605811595916748,116536320,openai-gpt
A bayonet,is a weapon.,bayonet,weapon,14,-12.414721488952637,116536320,openai-gpt
A spear,is a weapon.,spear,weapon,15,-11.465036869049072,116536320,openai-gpt
A bazooka,is a weapon.,bazooka,weapon,16,-12.525396585464478,116536320,openai-gpt
A cannon,is a weapon.,cannon,weapon,17,-11.703416347503662,116536320,openai-gpt
A bow and arrow,is a weapon.,bow and arrow,weapon,18,-15.254959344863892,116536320,openai-gpt
A club,is a weapon.,club,weapon,19,-17.51826000213623,116536320,openai-gpt
A lance,is a weapon.,lance,weapon,20,-13.358516216278076,116536320,openai-gpt
A brass knuckle,is a weapon.,brass knuckle,weapon,21,-15.904584407806396,116536320,openai-gpt
A bullet,is a weapon.,bullet,weapon,22,-13.122897148132324,116536320,openai-gpt
A tomahawk,is a weapon.,tomahawk,weapon,23,-13.013949155807495,116536320,openai-gpt
A mortar,is a weapon.,mortar,weapon,24,-14.702844619750977,116536320,openai-gpt
An arrow,is a weapon.,arrow,weapon,25,-12.826487064361572,116536320,openai-gpt
A blackjack,is a weapon.,blackjack,weapon,26,-16.596038341522217,116536320,openai-gpt
A tank,is a weapon.,tank,weapon,27,-17.14043140411377,116536320,openai-gpt
Teargas,is a weapon.,teargas,weapon,28,-14.376407623291016,116536320,openai-gpt
A missile,is a weapon.,missile,weapon,29,-12.194831371307373,116536320,openai-gpt
A whip,is a weapon.,whip,weapon,30,-13.167361736297607,116536320,openai-gpt
An ice pick,is a weapon.,ice pick,weapon,31,-14.464951038360596,116536320,openai-gpt
A hatchet,is a weapon.,hatchet,weapon,32,-12.663918018341064,116536320,openai-gpt
A slingshot,is a weapon.,slingshot,weapon,33,-12.32077169418335,116536320,openai-gpt
A fist,is a weapon.,fist,weapon,34,-15.439261436462402,116536320,openai-gpt
An axe,is a weapon.,axe,weapon,35,-11.067355632781982,116536320,openai-gpt
A bow,is a weapon.,bow,weapon,36,-14.178168773651123,116536320,openai-gpt
A razor,is a weapon.,razor,weapon,37,-13.670297145843506,116536320,openai-gpt
A razor blade,is a weapon.,razor blade,weapon,38,-12.979454278945923,116536320,openai-gpt
A rocket,is a weapon.,rocket,weapon,39,-12.884283065795898,116536320,openai-gpt
A judo,is a weapon.,judo,weapon,40,-20.062026500701904,116536320,openai-gpt
A stick,is a weapon.,stick,weapon,41,-12.724879741668701,116536320,openai-gpt
A poison,is a weapon.,poison,weapon,42,-14.010725498199463,116536320,openai-gpt
A rock,is a weapon.,rock,weapon,43,-15.979084491729736,116536320,openai-gpt
A stone,is a weapon.,stone,weapon,44,-16.654337882995605,116536320,openai-gpt
Gas,is a weapon.,gas,weapon,45,-16.121135234832764,116536320,openai-gpt
A chain,is a weapon.,chain,weapon,46,-15.059405326843262,116536320,openai-gpt
A scissor,is a weapon.,scissor,weapon,47,-14.512333393096924,116536320,openai-gpt
A brick,is a weapon.,brick,weapon,48,-19.219178915023804,116536320,openai-gpt
A pitchfork,is a weapon.,pitchfork,weapon,49,-13.948763132095337,116536320,openai-gpt
A hammer,is a weapon.,hammer,weapon,50,-12.996845006942749,116536320,openai-gpt
A word,is a weapon.,word,weapon,51,-17.425856351852417,116536320,openai-gpt
A hand,is a weapon.,hand,weapon,52,-16.913504123687744,116536320,openai-gpt
A pipe,is a weapon.,pipe,weapon,53,-13.24725890159607,116536320,openai-gpt
A rope,is a weapon.,rope,weapon,54,-16.111143827438354,116536320,openai-gpt
An airplane,is a weapon.,airplane,weapon,55,-14.280573844909668,116536320,openai-gpt
A foot,is a weapon.,foot,weapon,56,-19.189810752868652,116536320,openai-gpt
A car,is a weapon.,car,weapon,57,-15.273375988006592,116536320,openai-gpt
A screwdriver,is a weapon.,screwdriver,weapon,58,-14.370888948440552,116536320,openai-gpt
Glass,is a weapon.,glass,weapon,59,-14.443161010742188,116536320,openai-gpt
A shoe,is a weapon.,shoe,weapon,60,-14.84960651397705,116536320,openai-gpt
