preamble,stimulus,item,category,rank,score,params,model
Yam is a,vegetable.,yam,vegetable,39,-7.993276596069336,774031360,gpt2-large
Parsley is a,vegetable.,parsley,vegetable,40,-4.924252986907959,774031360,gpt2-large
Endive is a,vegetable.,endive,vegetable,41,-4.3976945877075195,774031360,gpt2-large
Rutabaga is a,vegetable.,rutabaga,vegetable,42,-5.759113788604736,774031360,gpt2-large
Mushroom is a,vegetable.,mushroom,vegetable,43,-5.770238876342773,774031360,gpt2-large
Avocado is a,vegetable.,avocado,vegetable,44,-3.398810386657715,774031360,gpt2-large
Rhubarb is a,vegetable.,rhubarb,vegetable,45,-5.1817169189453125,774031360,gpt2-large
Kale is a,vegetable.,kale,vegetable,46,-4.092225074768066,774031360,gpt2-large
Escarole is a,vegetable.,escarole,vegetable,47,-7.276430130004883,774031360,gpt2-large
Sauerkraut is a,vegetable.,sauerkraut,vegetable,48,-4.5120391845703125,774031360,gpt2-large
Pickle is a,vegetable.,pickle,vegetable,49,-4.14702033996582,774031360,gpt2-large
Baked bean is a,vegetable.,baked bean,vegetable,50,-4.938905715942383,774031360,gpt2-large
Pumpkin is a,vegetable.,pumpkin,vegetable,51,-3.976653575897217,774031360,gpt2-large
Seaweed is a,vegetable.,seaweed,vegetable,52,-5.377603530883789,774031360,gpt2-large
Garlic is a,vegetable.,garlic,vegetable,53,-3.780686378479004,774031360,gpt2-large
Dandelion is a,vegetable.,dandelion,vegetable,54,-5.039979934692383,774031360,gpt2-large
Peanut is a,vegetable.,peanut,vegetable,55,-5.246800422668457,774031360,gpt2-large
Rice is a,vegetable.,rice,vegetable,56,-5.421543598175049,774031360,gpt2-large
A saw is a,tool.,saw,tool,1,-1.2676677703857422,774031360,gpt2-large
A hammer is a,tool.,hammer,tool,2,-1.2685232162475586,774031360,gpt2-large
A ruler is a,tool.,ruler,tool,3,-4.88122034072876,774031360,gpt2-large
A screwdriver is a,tool.,screwdriver,tool,4,-0.4742116928100586,774031360,gpt2-large
A drill is a,tool.,drill,tool,5,-3.913175582885742,774031360,gpt2-large
A nail is a,tool.,nail,tool,6,-4.628303527832031,774031360,gpt2-large
A tape measure is a,tool.,tape measure,tool,7,-1.3622570037841797,774031360,gpt2-large
A sawhorse is a,tool.,sawhorse,tool,8,-6.869802474975586,774031360,gpt2-large
A sandpaper is a,tool.,sandpaper,tool,9,-1.5751457214355469,774031360,gpt2-large
A sander is a,tool.,sander,tool,10,-1.0890064239501953,774031360,gpt2-large
A level is a,tool.,level,tool,11,-5.069516658782959,774031360,gpt2-large
A plane is a,tool.,plane,tool,12,-4.492271900177002,774031360,gpt2-large
A file is a,tool.,file,tool,13,-6.9104695320129395,774031360,gpt2-large
A toolbox is a,tool.,toolbox,tool,14,-3.028261184692383,774031360,gpt2-large
A t-square is a,tool.,T-square,tool,15,-4.344649314880371,774031360,gpt2-large
A chisel is a,tool.,chisel,tool,16,-0.5308380126953125,774031360,gpt2-large
A rasp is a,tool.,rasp,tool,17,-4.912080764770508,774031360,gpt2-large
A pencil is a,tool.,pencil,tool,18,-2.004591941833496,774031360,gpt2-large
A hacksaw is a,tool.,hacksaw,tool,19,-1.099721908569336,774031360,gpt2-large
A square is a,tool.,square,tool,20,-5.5389580726623535,774031360,gpt2-large
A bench is a,tool.,bench,tool,21,-4.6847758293151855,774031360,gpt2-large
A plier is a,tool.,plier,tool,22,-0.44126033782958984,774031360,gpt2-large
A wrench is a,tool.,wrench,tool,23,-0.7003955841064453,774031360,gpt2-large
A ladder is a,tool.,ladder,tool,24,-2.813168525695801,774031360,gpt2-large
A lathe is a,tool.,lathe,tool,25,-0.8225040435791016,774031360,gpt2-large
A vise is a,tool.,vise,tool,26,-0.8829307556152344,774031360,gpt2-large
A screw is a,tool.,screw,tool,27,-2.306283950805664,774031360,gpt2-large
A wood is a,tool.,wood,tool,28,-5.401529312133789,774031360,gpt2-large
A wedge is a,tool.,wedge,tool,29,-3.7339043617248535,774031360,gpt2-large
A lumber is a,tool.,lumber,tool,30,-4.319339752197266,774031360,gpt2-large
A blueprint is a,tool.,blueprint,tool,31,-4.299538612365723,774031360,gpt2-large
A brace is a,tool.,brace,tool,32,-5.761741638183594,774031360,gpt2-large
An awl is a,tool.,awl,tool,33,-1.7548503875732422,774031360,gpt2-large
A crowbar is a,tool.,crowbar,tool,34,-0.7363204956054688,774031360,gpt2-large
A hinge is a,tool.,hinge,tool,35,-5.20993709564209,774031360,gpt2-large
A miter box is a,tool.,miter box,tool,36,-1.3835744857788086,774031360,gpt2-large
A knife is a,tool.,knife,tool,37,-1.9555625915527344,774031360,gpt2-large
A chalk is a,tool.,chalk,tool,38,-3.9511208534240723,774031360,gpt2-large
A nut is a,tool.,nut,tool,39,-5.2964301109313965,774031360,gpt2-large
A bolt is a,tool.,bolt,tool,40,-2.727452278137207,774031360,gpt2-large
A plumb line is a,tool.,plumb line,tool,41,-4.812641143798828,774031360,gpt2-large
A brush is a,tool.,brush,tool,42,-1.761509895324707,774031360,gpt2-large
A sledge hammer is a,tool.,sledge hammer,tool,43,-1.4941253662109375,774031360,gpt2-large
A glue is a,tool.,glue,tool,44,-5.96766471862793,774031360,gpt2-large
A paintbrush is a,tool.,paintbrush,tool,45,-0.8411092758178711,774031360,gpt2-large
A varnish is a,tool.,varnish,tool,46,-7.160938262939453,774031360,gpt2-large
An apron is a,tool.,apron,tool,47,-5.2360687255859375,774031360,gpt2-large
A stapler is a,tool.,stapler,tool,48,-1.7990436553955078,774031360,gpt2-large
An extension cord is a,tool.,extension cord,tool,49,-5.694363594055176,774031360,gpt2-large
A soldering iron is a,tool.,soldering iron,tool,50,-2.1522836685180664,774031360,gpt2-large
A plaster is a,tool.,plaster,tool,51,-5.490371227264404,774031360,gpt2-large
A wheelbarrow is a,tool.,wheelbarrow,tool,52,-2.925710678100586,774031360,gpt2-large
An axe is a,tool.,axe,tool,53,-2.0561141967773438,774031360,gpt2-large
A slide rule is a,tool.,slide rule,tool,54,-2.3027572631835938,774031360,gpt2-large
A cement is a,tool.,cement,tool,55,-6.4577178955078125,774031360,gpt2-large
An anvil is a,tool.,anvil,tool,56,-1.3777046203613281,774031360,gpt2-large
A hatchet is a,tool.,hatchet,tool,57,-1.6758432388305664,774031360,gpt2-large
A rag is a,tool.,rag,tool,58,-4.0445637702941895,774031360,gpt2-large
A scissor is a,tool.,scissor,tool,59,-2.147958755493164,774031360,gpt2-large
A crane is a,tool.,crane,tool,60,-3.5312728881835938,774031360,gpt2-large
An automobile is a,vehicle.,automobile,vehicle,1,-1.2749700546264648,774031360,gpt2-large
A station wagon is a,vehicle.,station wagon,vehicle,2,-1.839064598083496,774031360,gpt2-large
A truck is a,vehicle.,truck,vehicle,3,-1.4239778518676758,774031360,gpt2-large
A car is a,vehicle.,car,vehicle,4,-1.6058521270751953,774031360,gpt2-large
A bus is a,vehicle.,bus,vehicle,5,-1.59088134765625,774031360,gpt2-large
A taxi is a,vehicle.,taxi,vehicle,6,-1.483628273010254,774031360,gpt2-large
A jeep is a,vehicle.,jeep,vehicle,7,-0.8821868896484375,774031360,gpt2-large
An ambulance is a,vehicle.,ambulance,vehicle,8,-1.2316675186157227,774031360,gpt2-large
A motorcycle is a,vehicle.,motorcycle,vehicle,9,-1.5996999740600586,774031360,gpt2-large
A streetcar is a,vehicle.,streetcar,vehicle,10,-2.3990020751953125,774031360,gpt2-large
A van is a,vehicle.,van,vehicle,11,-1.1899356842041016,774031360,gpt2-large
A honda is a,vehicle.,Honda,vehicle,12,-4.049758434295654,774031360,gpt2-large
A cable car is a,vehicle.,cable car,vehicle,13,-3.799433708190918,774031360,gpt2-large
A train is a,vehicle.,train,vehicle,14,-3.121426582336426,774031360,gpt2-large
A trolley is a,vehicle.,trolley,vehicle,15,-3.041592597961426,774031360,gpt2-large
A bicycle is a,vehicle.,bicycle,vehicle,16,-2.5882015228271484,774031360,gpt2-large
A carriage is a,vehicle.,carriage,vehicle,17,-2.115924835205078,774031360,gpt2-large
An airplane is a,vehicle.,airplane,vehicle,18,-3.0451583862304688,774031360,gpt2-large
A bike is a,vehicle.,bike,vehicle,19,-2.9563474655151367,774031360,gpt2-large
A boat is a,vehicle.,boat,vehicle,20,-3.0982751846313477,774031360,gpt2-large
A jet is a,vehicle.,jet,vehicle,21,-3.084336280822754,774031360,gpt2-large
A ship is a,vehicle.,ship,vehicle,22,-4.024582386016846,774031360,gpt2-large
A scooter is a,vehicle.,scooter,vehicle,23,-3.1132259368896484,774031360,gpt2-large
A tractor is a,vehicle.,tractor,vehicle,24,-2.2454099655151367,774031360,gpt2-large
A wagon is a,vehicle.,wagon,vehicle,25,-1.9752883911132812,774031360,gpt2-large
A subway is a,vehicle.,subway,vehicle,26,-4.9394450187683105,774031360,gpt2-large
A trailer is a,vehicle.,trailer,vehicle,27,-6.946442604064941,774031360,gpt2-large
A cart is a,vehicle.,cart,vehicle,28,-2.2572765350341797,774031360,gpt2-large
A wheelchair is a,vehicle.,wheelchair,vehicle,29,-4.204866409301758,774031360,gpt2-large
A yacht is a,vehicle.,yacht,vehicle,30,-4.7416181564331055,774031360,gpt2-large
A tank is a,vehicle.,tank,vehicle,31,-1.864182472229004,774031360,gpt2-large
A go-cart is a,vehicle.,go-cart,vehicle,32,-1.6955280303955078,774031360,gpt2-large
A rowboat is a,vehicle.,rowboat,vehicle,33,-4.938994884490967,774031360,gpt2-large
A dogsled is a,vehicle.,dogsled,vehicle,34,-2.35237979888916,774031360,gpt2-large
A tricycle is a,vehicle.,tricycle,vehicle,35,-3.397815704345703,774031360,gpt2-large
A canoe is a,vehicle.,canoe,vehicle,36,-3.7952280044555664,774031360,gpt2-large
A raft is a,vehicle.,raft,vehicle,37,-5.750271797180176,774031360,gpt2-large
A submarine is a,vehicle.,submarine,vehicle,38,-4.698176383972168,774031360,gpt2-large
A sled is a,vehicle.,sled,vehicle,39,-2.4315547943115234,774031360,gpt2-large
A horse is a,vehicle.,horse,vehicle,40,-5.43325138092041,774031360,gpt2-large
A rocket is a,vehicle.,rocket,vehicle,41,-3.911619186401367,774031360,gpt2-large
A blimp is a,vehicle.,blimp,vehicle,42,-4.243638038635254,774031360,gpt2-large
A skate is a,vehicle.,skate,vehicle,43,-4.723961353302002,774031360,gpt2-large
A camel is a,vehicle.,camel,vehicle,44,-5.891286849975586,774031360,gpt2-large
Feet are,vehicles.,feet,vehicle,45,-12.96023178100586,774031360,gpt2-large
A ski is a,vehicle.,ski,vehicle,46,-4.442924499511719,774031360,gpt2-large
A skateboard is a,vehicle.,skateboard,vehicle,47,-4.04757022857666,774031360,gpt2-large
A wheelbarrow is a,vehicle.,wheelbarrow,vehicle,48,-3.2239913940429688,774031360,gpt2-large
A surfboard is a,vehicle.,surfboard,vehicle,49,-5.5968756675720215,774031360,gpt2-large
An elevator is a,vehicle.,elevator,vehicle,50,-4.9989705085754395,774031360,gpt2-large
A robin is a,bird.,robin,bird,1,-1.1084423065185547,774031360,gpt2-large
A sparrow is a,bird.,sparrow,bird,2,-1.2816381454467773,774031360,gpt2-large
A bluejay is a,bird.,bluejay,bird,3,-3.3326244354248047,774031360,gpt2-large
A bluebird is a,bird.,bluebird,bird,4,-1.6604585647583008,774031360,gpt2-large
A canary is a,bird.,canary,bird,5,-2.8251962661743164,774031360,gpt2-large
A blackbird is a,bird.,blackbird,bird,6,-1.6146583557128906,774031360,gpt2-large
A dove is a,bird.,dove,bird,7,-1.260401725769043,774031360,gpt2-large
A lark is a,bird.,lark,bird,8,-6.642736911773682,774031360,gpt2-large
A swallow is a,bird.,swallow,bird,9,-2.7298269271850586,774031360,gpt2-large
A parakeet is a,bird.,parakeet,bird,10,-1.690439224243164,774031360,gpt2-large
An oriole is a,bird.,oriole,bird,11,-1.3855915069580078,774031360,gpt2-large
A mockingbird is a,bird.,mockingbird,bird,12,-1.2157306671142578,774031360,gpt2-large
A redbird is a,bird.,redbird,bird,13,-1.8882532119750977,774031360,gpt2-large
A wren is a,bird.,wren,bird,14,-1.268509864807129,774031360,gpt2-large
A finch is a,bird.,finch,bird,15,-1.690150260925293,774031360,gpt2-large
A starling is a,bird.,starling,bird,16,-2.1956558227539062,774031360,gpt2-large
A cardinal is a,bird.,cardinal,bird,17,-7.709477424621582,774031360,gpt2-large
An eagle is a,bird.,eagle,bird,18,-1.4156360626220703,774031360,gpt2-large
A hummingbird is a,bird.,hummingbird,bird,19,-1.9169912338256836,774031360,gpt2-large
A seagull is a,bird.,seagull,bird,20,-1.1281185150146484,774031360,gpt2-large
A woodpecker is a,bird.,woodpecker,bird,21,-1.2841930389404297,774031360,gpt2-large
A pigeon is a,bird.,pigeon,bird,22,-1.660475730895996,774031360,gpt2-large
A thrush is a,bird.,thrush,bird,23,-2.5583086013793945,774031360,gpt2-large
A falcon is a,bird.,falcon,bird,24,-0.8580474853515625,774031360,gpt2-large
A crow is a,bird.,crow,bird,25,-1.4105539321899414,774031360,gpt2-large
A hawk is a,bird.,hawk,bird,26,-1.402909278869629,774031360,gpt2-large
A raven is a,bird.,raven,bird,27,-1.3876161575317383,774031360,gpt2-large
A goldfinch is a,bird.,goldfinch,bird,28,-1.7400617599487305,774031360,gpt2-large
A parrot is a,bird.,parrot,bird,29,-1.344008445739746,774031360,gpt2-large
A sandpiper is a,bird.,sandpiper,bird,30,-1.0681114196777344,774031360,gpt2-large
A pheasant is a,bird.,pheasant,bird,31,-1.0611028671264648,774031360,gpt2-large
A catbird is a,bird.,catbird,bird,32,-1.6642045974731445,774031360,gpt2-large
A crane is a,bird.,crane,bird,33,-8.460598945617676,774031360,gpt2-large
An albatross is a,bird.,albatross,bird,34,-1.8048372268676758,774031360,gpt2-large
A condor is a,bird.,condor,bird,35,-1.0905885696411133,774031360,gpt2-large
A toucan is a,bird.,toucan,bird,36,-1.1966114044189453,774031360,gpt2-large
An owl is a,bird.,owl,bird,37,-1.5548725128173828,774031360,gpt2-large
A pelican is a,bird.,pelican,bird,38,-1.1338577270507812,774031360,gpt2-large
A goose is a,bird.,goose,bird,39,-1.6535634994506836,774031360,gpt2-large
A vulture is a,bird.,vulture,bird,40,-0.742131233215332,774031360,gpt2-large
A stork is a,bird.,stork,bird,41,-1.1252918243408203,774031360,gpt2-large
A buzzard is a,bird.,buzzard,bird,42,-1.1156139373779297,774031360,gpt2-large
A swan is a,bird.,swan,bird,43,-1.615926742553711,774031360,gpt2-large
A flamingo is a,bird.,flamingo,bird,44,-1.238729476928711,774031360,gpt2-large
A duck is a,bird.,duck,bird,45,-2.266897201538086,774031360,gpt2-large
A peacock is a,bird.,peacock,bird,46,-1.5326614379882812,774031360,gpt2-large
An egret is a,bird.,egret,bird,47,-1.5587005615234375,774031360,gpt2-large
A chicken is a,bird.,chicken,bird,48,-2.2755212783813477,774031360,gpt2-large
A turkey is a,bird.,turkey,bird,49,-1.7593793869018555,774031360,gpt2-large
An ostrich is a,bird.,ostrich,bird,50,-1.5334281921386719,774031360,gpt2-large
A titmouse is a,bird.,titmouse,bird,51,-4.935729026794434,774031360,gpt2-large
An emu is a,bird.,emu,bird,52,-2.0900955200195312,774031360,gpt2-large
A penguin is a,bird.,penguin,bird,53,-2.5719213485717773,774031360,gpt2-large
A bat is a,bird.,bat,bird,54,-3.532992362976074,774031360,gpt2-large
Football is a,sport.,football,sport,1,-3.1823902130126953,774031360,gpt2-large
Baseball is a,sport.,baseball,sport,2,-2.7244367599487305,774031360,gpt2-large
Basketball is a,sport.,basketball,sport,3,-2.435328483581543,774031360,gpt2-large
Tennis is a,sport.,tennis,sport,4,-1.540822982788086,774031360,gpt2-large
Softball is a,sport.,softball,sport,5,-1.6635055541992188,774031360,gpt2-large
Canoeing is a,sport.,canoeing,sport,6,-2.316861152648926,774031360,gpt2-large
Handball is a,sport.,handball,sport,7,-1.860396385192871,774031360,gpt2-large
Rugby is a,sport.,rugby,sport,8,-2.033940315246582,774031360,gpt2-large
Hockey is a,sport.,hockey,sport,9,-2.1132431030273438,774031360,gpt2-large
Ice hockey is a,sport.,ice hockey,sport,10,-2.098876953125,774031360,gpt2-large
Swimming is a,sport.,swimming,sport,11,-2.2657032012939453,774031360,gpt2-large
Track is a,sport.,track,sport,12,-8.301315307617188,774031360,gpt2-large
Boxing is a,sport.,boxing,sport,13,-1.6321868896484375,774031360,gpt2-large
Volleyball is a,sport.,volleyball,sport,14,-1.6427907943725586,774031360,gpt2-large
Lacrosse is a,sport.,lacrosse,sport,15,-1.5943222045898438,774031360,gpt2-large
Skiing is a,sport.,skiing,sport,16,-1.7729883193969727,774031360,gpt2-large
Golf is a,sport.,golf,sport,17,-2.5777597427368164,774031360,gpt2-large
Polo is a,sport.,polo,sport,18,-2.737563133239746,774031360,gpt2-large
Surfing is a,sport.,surfing,sport,19,-2.3209638595581055,774031360,gpt2-large
Wrestling is a,sport.,wrestling,sport,20,-2.568051338195801,774031360,gpt2-large
Gymnastics is a,sport.,gymnastics,sport,21,-1.5415878295898438,774031360,gpt2-large
Cricket is a,sport.,cricket,sport,22,-2.086117744445801,774031360,gpt2-large
Squash is a,sport.,squash,sport,23,-3.823434829711914,774031360,gpt2-large
Badminton is a,sport.,badminton,sport,24,-1.3130321502685547,774031360,gpt2-large
Racing is a,sport.,racing,sport,25,-2.0591869354248047,774031360,gpt2-large
Pole vault is a,sport.,pole vault,sport,26,-5.2859578132629395,774031360,gpt2-large
Fencing is a,sport.,fencing,sport,27,-1.4905729293823242,774031360,gpt2-large
Bowling is a,sport.,bowling,sport,28,-2.2197141647338867,774031360,gpt2-large
Water skiing is a,sport.,water skiing,sport,29,-2.206270217895508,774031360,gpt2-large
Ice skating is a,sport.,ice skating,sport,30,-2.063113212585449,774031360,gpt2-large
Jai alai is a,sport.,jai alai,sport,31,-8.836483001708984,774031360,gpt2-large
Skating is a,sport.,skating,sport,32,-1.7743844985961914,774031360,gpt2-large
Skindiving is a,sport.,skindiving,sport,33,-6.904020309448242,774031360,gpt2-large
Sailing is a,sport.,sailing,sport,34,-2.244368553161621,774031360,gpt2-large
Diving is a,sport.,diving,sport,35,-2.7060623168945312,774031360,gpt2-large
Archery is a,sport.,archery,sport,36,-2.890078544616699,774031360,gpt2-large
Judo is a,sport.,judo,sport,37,-1.9824180603027344,774031360,gpt2-large
Car racing is a,sport.,car racing,sport,38,-2.4545726776123047,774031360,gpt2-large
Ping pong is a,sport.,ping pong,sport,39,-3.4981908798217773,774031360,gpt2-large
Rowing is a,sport.,rowing,sport,40,-1.329604148864746,774031360,gpt2-large
Fishing is a,sport.,fishing,sport,41,-3.01324462890625,774031360,gpt2-large
Horseback riding is a,sport.,horseback riding,sport,42,-1.8977594375610352,774031360,gpt2-large
Running is a,sport.,running,sport,43,-3.5157957077026367,774031360,gpt2-large
Horse racing is a,sport.,horse racing,sport,44,-2.8806705474853516,774031360,gpt2-large
Hiking is a,sport.,hiking,sport,45,-4.881229400634766,774031360,gpt2-large
Weight lifting is a,sport.,weight lifting,sport,46,-3.252593994140625,774031360,gpt2-large
Croquet is a,sport.,croquet,sport,47,-2.2011232376098633,774031360,gpt2-large
Horseshoes is a,sport.,horseshoes,sport,48,-5.508848667144775,774031360,gpt2-large
Boating is a,sport.,boating,sport,49,-2.411252021789551,774031360,gpt2-large
Pool is a,sport.,pool,sport,50,-7.54001522064209,774031360,gpt2-large
Billiards is a,sport.,billiards,sport,51,-3.1582956314086914,774031360,gpt2-large
Hunting is a,sport.,hunting,sport,52,-3.0375871658325195,774031360,gpt2-large
Jump rope is a,sport.,jump rope,sport,53,-2.9499998092651367,774031360,gpt2-large
Camping is a,sport.,camping,sport,54,-6.346887588500977,774031360,gpt2-large
Chess is a,sport.,chess,sport,55,-4.904570579528809,774031360,gpt2-large
Dancing is a,sport.,dancing,sport,56,-3.86728572845459,774031360,gpt2-large
Checkers is a,sport.,checkers,sport,57,-7.341907978057861,774031360,gpt2-large
Cards is a,sport.,cards,sport,58,-8.867307662963867,774031360,gpt2-large
Sunbathing is a,sport.,sunbathing,sport,59,-5.524504661560059,774031360,gpt2-large
