stimulus,item,category,feature,logprob,normalized_logprob,params,model
pole vault is connected with the body.,pole vault,sport,2,-52.11500668525696,-5.790556298361884,116537088,openai-gpt
fencing is connected with the body.,fencing,sport,2,-43.49258375167847,-5.436572968959808,116537088,openai-gpt
bowling is connected with the body.,bowling,sport,2,-45.06900358200073,-5.6336254477500916,116537088,openai-gpt
water skiing is connected with the body.,water skiing,sport,2,-50.4034206867218,-5.6003800763024225,116537088,openai-gpt
ice skating is connected with the body.,ice skating,sport,2,-48.47755146026611,-5.386394606696235,116537088,openai-gpt
jai alai is connected with the body.,jai alai,sport,2,-60.47765016555786,-6.047765016555786,116537088,openai-gpt
skating is connected with the body.,skating,sport,2,-44.289751052856445,-5.536218881607056,116537088,openai-gpt
skindiving is connected with the body.,skindiving,sport,2,-59.10133409500122,-5.910133409500122,116537088,openai-gpt
sailing is connected with the body.,sailing,sport,2,-42.71400499343872,-5.33925062417984,116537088,openai-gpt
diving is connected with the body.,diving,sport,2,-43.025667667388916,-5.3782084584236145,116537088,openai-gpt
archery is connected with the body.,archery,sport,2,-44.97140645980835,-5.621425807476044,116537088,openai-gpt
judo is connected with the body.,judo,sport,2,-43.81462907791138,-4.868292119767931,116537088,openai-gpt
car racing is connected with the body.,car racing,sport,2,-46.18161058425903,-5.13129006491767,116537088,openai-gpt
ping pong is connected with the body.,ping pong,sport,2,-50.23887825012207,-5.582097583346897,116537088,openai-gpt
rowing is connected with the body.,rowing,sport,2,-43.89202427864075,-5.486503034830093,116537088,openai-gpt
fishing is connected with the body.,fishing,sport,2,-41.81970453262329,-5.227463066577911,116537088,openai-gpt
horseback riding is connected with the body.,horseback riding,sport,2,-46.373018980026245,-5.152557664447361,116537088,openai-gpt
running is connected with the body.,running,sport,2,-39.83403968811035,-4.979254961013794,116537088,openai-gpt
horse racing is connected with the body.,horse racing,sport,2,-47.802233934402466,-5.311359326044719,116537088,openai-gpt
hiking is connected with the body.,hiking,sport,2,-44.21819448471069,-5.527274310588837,116537088,openai-gpt
weight lifting is connected with the body.,weight lifting,sport,2,-46.723947525024414,-5.191549725002712,116537088,openai-gpt
croquet is connected with the body.,croquet,sport,2,-47.21484041213989,-5.246093379126655,116537088,openai-gpt
horseshoes is connected with the body.,horseshoes,sport,2,-46.15066194534302,-5.127851327260335,116537088,openai-gpt
boating is connected with the body.,boating,sport,2,-44.67219066619873,-5.584023833274841,116537088,openai-gpt
pool is connected with the body.,pool,sport,2,-41.75222396850586,-5.219027996063232,116537088,openai-gpt
billiards is connected with the body.,billiards,sport,2,-47.09463167190552,-5.232736852433947,116537088,openai-gpt
hunting is connected with the body.,hunting,sport,2,-42.03484773635864,-5.25435596704483,116537088,openai-gpt
jump rope is connected with the body.,jump rope,sport,2,-49.824888467788696,-5.5360987186431885,116537088,openai-gpt
camping is connected with the body.,camping,sport,2,-44.72748565673828,-5.590935707092285,116537088,openai-gpt
chess is connected with the body.,chess,sport,2,-42.11325168609619,-5.264156460762024,116537088,openai-gpt
dancing is connected with the body.,dancing,sport,2,-39.455756187438965,-4.931969523429871,116537088,openai-gpt
checkers is connected with the body.,checkers,sport,2,-46.44638442993164,-5.160709381103516,116537088,openai-gpt
cards is connected with the body.,cards,sport,2,-43.852245569229126,-5.481530696153641,116537088,openai-gpt
sunbathing is connected with the body.,sunbathing,sport,2,-45.510986328125,-5.056776258680555,116537088,openai-gpt
football is a human activity.,football,sport,3,-34.3210711479187,-4.903010163988386,116537088,openai-gpt
baseball is a human activity.,baseball,sport,3,-36.22915196418762,-5.175593137741089,116537088,openai-gpt
basketball is a human activity.,basketball,sport,3,-34.80896496772766,-4.972709281103952,116537088,openai-gpt
tennis is a human activity.,tennis,sport,3,-37.41187405586243,-5.3445534365517755,116537088,openai-gpt
softball is a human activity.,softball,sport,3,-37.623626470565796,-5.374803781509399,116537088,openai-gpt
canoeing is a human activity.,canoeing,sport,3,-38.444286584854126,-4.805535823106766,116537088,openai-gpt
handball is a human activity.,handball,sport,3,-40.99783492088318,-5.124729365110397,116537088,openai-gpt
rugby is a human activity.,rugby,sport,3,-38.143046140670776,-5.449006591524396,116537088,openai-gpt
hockey is a human activity.,hockey,sport,3,-36.65833401679993,-5.236904859542847,116537088,openai-gpt
ice hockey is a human activity.,ice hockey,sport,3,-42.291505098342896,-5.286438137292862,116537088,openai-gpt
swimming is a human activity.,swimming,sport,3,-35.485347032547,-5.069335290363857,116537088,openai-gpt
track is a human activity.,track,sport,3,-38.5543954372406,-5.507770776748657,116537088,openai-gpt
boxing is a human activity.,boxing,sport,3,-36.92222738265991,-5.274603911808559,116537088,openai-gpt
volleyball is a human activity.,volleyball,sport,3,-37.89129662513733,-5.413042375019619,116537088,openai-gpt
lacrosse is a human activity.,lacrosse,sport,3,-37.046473026275635,-5.292353289467948,116537088,openai-gpt
skiing is a human activity.,skiing,sport,3,-38.26863646507263,-5.466948066438947,116537088,openai-gpt
golf is a human activity.,golf,sport,3,-36.84557032585144,-5.263652903693063,116537088,openai-gpt
polo is a human activity.,polo,sport,3,-41.37970519065857,-5.911386455808367,116537088,openai-gpt
surfing is a human activity.,surfing,sport,3,-35.8654465675354,-5.123635223933628,116537088,openai-gpt
wrestling is a human activity.,wrestling,sport,3,-36.31531119346619,-5.187901599066598,116537088,openai-gpt
gymnastics is a human activity.,gymnastics,sport,3,-38.641308546066284,-5.520186935152326,116537088,openai-gpt
cricket is a human activity.,cricket,sport,3,-40.232072591781616,-5.747438941683088,116537088,openai-gpt
squash is a human activity.,squash,sport,3,-39.9977662563324,-5.713966608047485,116537088,openai-gpt
badminton is a human activity.,badminton,sport,3,-40.95985007286072,-4.55109445254008,116537088,openai-gpt
racing is a human activity.,racing,sport,3,-39.299233198165894,-5.614176171166556,116537088,openai-gpt
pole vault is a human activity.,pole vault,sport,3,-50.1843740940094,-6.273046761751175,116537088,openai-gpt
fencing is a human activity.,fencing,sport,3,-38.09396314620972,-5.441994735172817,116537088,openai-gpt
bowling is a human activity.,bowling,sport,3,-36.544068336486816,-5.220581190926688,116537088,openai-gpt
water skiing is a human activity.,water skiing,sport,3,-42.97343301773071,-5.371679127216339,116537088,openai-gpt
ice skating is a human activity.,ice skating,sport,3,-40.705219745635986,-5.088152468204498,116537088,openai-gpt
jai alai is a human activity.,jai alai,sport,3,-58.39679765701294,-6.488533073001438,116537088,openai-gpt
skating is a human activity.,skating,sport,3,-37.93123984336853,-5.418748549052647,116537088,openai-gpt
skindiving is a human activity.,skindiving,sport,3,-50.9530553817749,-5.661450597974989,116537088,openai-gpt
sailing is a human activity.,sailing,sport,3,-37.13323760032654,-5.3047482286180765,116537088,openai-gpt
diving is a human activity.,diving,sport,3,-38.02944350242615,-5.432777643203735,116537088,openai-gpt
archery is a human activity.,archery,sport,3,-36.979329109191895,-5.282761301313128,116537088,openai-gpt
judo is a human activity.,judo,sport,3,-37.22272324562073,-4.652840405702591,116537088,openai-gpt
car racing is a human activity.,car racing,sport,3,-40.531153202056885,-5.066394150257111,116537088,openai-gpt
ping pong is a human activity.,ping pong,sport,3,-43.617069244384766,-5.452133655548096,116537088,openai-gpt
rowing is a human activity.,rowing,sport,3,-36.41518545150757,-5.2021693502153665,116537088,openai-gpt
fishing is a human activity.,fishing,sport,3,-34.283775091171265,-4.8976821558816095,116537088,openai-gpt
horseback riding is a human activity.,horseback riding,sport,3,-38.00508522987366,-4.750635653734207,116537088,openai-gpt
running is a human activity.,running,sport,3,-34.875648975372314,-4.9822355679103305,116537088,openai-gpt
horse racing is a human activity.,horse racing,sport,3,-39.550217628479004,-4.9437772035598755,116537088,openai-gpt
hiking is a human activity.,hiking,sport,3,-37.06141400337219,-5.294487714767456,116537088,openai-gpt
weight lifting is a human activity.,weight lifting,sport,3,-44.48788857460022,-5.5609860718250275,116537088,openai-gpt
croquet is a human activity.,croquet,sport,3,-41.07967686653137,-5.1349596083164215,116537088,openai-gpt
horseshoes is a human activity.,horseshoes,sport,3,-41.68150591850281,-5.210188239812851,116537088,openai-gpt
boating is a human activity.,boating,sport,3,-37.040865898132324,-5.291552271161761,116537088,openai-gpt
pool is a human activity.,pool,sport,3,-38.64243674278259,-5.520348106111799,116537088,openai-gpt
billiards is a human activity.,billiards,sport,3,-39.840402364730835,-4.980050295591354,116537088,openai-gpt
hunting is a human activity.,hunting,sport,3,-34.28260350227356,-4.89751478603908,116537088,openai-gpt
jump rope is a human activity.,jump rope,sport,3,-44.300377368927,-5.537547171115875,116537088,openai-gpt
camping is a human activity.,camping,sport,3,-37.2397198677063,-5.3199599811009,116537088,openai-gpt
chess is a human activity.,chess,sport,3,-35.70922064781189,-5.101317235401699,116537088,openai-gpt
dancing is a human activity.,dancing,sport,3,-34.43191623687744,-4.918845176696777,116537088,openai-gpt
checkers is a human activity.,checkers,sport,3,-38.35347247123718,-4.794184058904648,116537088,openai-gpt
cards is a human activity.,cards,sport,3,-39.34490513801575,-5.6207007340022495,116537088,openai-gpt
sunbathing is a human activity.,sunbathing,sport,3,-37.111501693725586,-4.638937711715698,116537088,openai-gpt
football is a pastime.,football,sport,4,-31.465193271636963,-5.24419887860616,116537088,openai-gpt
baseball is a pastime.,baseball,sport,4,-32.65680527687073,-5.442800879478455,116537088,openai-gpt
basketball is a pastime.,basketball,sport,4,-32.58444595336914,-5.43074099222819,116537088,openai-gpt
tennis is a pastime.,tennis,sport,4,-34.416876554489136,-5.736146092414856,116537088,openai-gpt
softball is a pastime.,softball,sport,4,-34.711111307144165,-5.785185217857361,116537088,openai-gpt
canoeing is a pastime.,canoeing,sport,4,-35.236106634140015,-5.0337295191628595,116537088,openai-gpt
handball is a pastime.,handball,sport,4,-38.214699506759644,-5.459242786679949,116537088,openai-gpt
rugby is a pastime.,rugby,sport,4,-34.797154664993286,-5.799525777498881,116537088,openai-gpt
hockey is a pastime.,hockey,sport,4,-34.28125834465027,-5.713543057441711,116537088,openai-gpt
ice hockey is a pastime.,ice hockey,sport,4,-39.808589220047,-5.686941317149571,116537088,openai-gpt
swimming is a pastime.,swimming,sport,4,-32.79176926612854,-5.46529487768809,116537088,openai-gpt
track is a pastime.,track,sport,4,-35.58794188499451,-5.9313236474990845,116537088,openai-gpt
boxing is a pastime.,boxing,sport,4,-34.27910041809082,-5.713183403015137,116537088,openai-gpt
volleyball is a pastime.,volleyball,sport,4,-35.213027238845825,-5.868837873140971,116537088,openai-gpt
lacrosse is a pastime.,lacrosse,sport,4,-34.50725221633911,-5.7512087027231855,116537088,openai-gpt
skiing is a pastime.,skiing,sport,4,-35.707964181900024,-5.951327363650004,116537088,openai-gpt
golf is a pastime.,golf,sport,4,-33.91105246543884,-5.65184207757314,116537088,openai-gpt
polo is a pastime.,polo,sport,4,-38.593822717666626,-6.432303786277771,116537088,openai-gpt
surfing is a pastime.,surfing,sport,4,-33.24770450592041,-5.541284084320068,116537088,openai-gpt
wrestling is a pastime.,wrestling,sport,4,-33.61561918258667,-5.602603197097778,116537088,openai-gpt
gymnastics is a pastime.,gymnastics,sport,4,-36.31760907173157,-6.052934845288594,116537088,openai-gpt
cricket is a pastime.,cricket,sport,4,-37.21212911605835,-6.202021519343059,116537088,openai-gpt
squash is a pastime.,squash,sport,4,-38.18050813674927,-6.363418022791545,116537088,openai-gpt
badminton is a pastime.,badminton,sport,4,-37.45793271064758,-4.682241588830948,116537088,openai-gpt
racing is a pastime.,racing,sport,4,-36.16549634933472,-6.027582724889119,116537088,openai-gpt
pole vault is a pastime.,pole vault,sport,4,-47.168983936309814,-6.738426276615688,116537088,openai-gpt
fencing is a pastime.,fencing,sport,4,-35.89429759979248,-5.982382933298747,116537088,openai-gpt
bowling is a pastime.,bowling,sport,4,-34.528207302093506,-5.754701217015584,116537088,openai-gpt
water skiing is a pastime.,water skiing,sport,4,-40.57110834121704,-5.795872620173863,116537088,openai-gpt
ice skating is a pastime.,ice skating,sport,4,-38.499738693237305,-5.499962670462472,116537088,openai-gpt
jai alai is a pastime.,jai alai,sport,4,-55.08992528915405,-6.886240661144257,116537088,openai-gpt
skating is a pastime.,skating,sport,4,-35.12723755836487,-5.854539593060811,116537088,openai-gpt
skindiving is a pastime.,skindiving,sport,4,-49.66319274902344,-6.20789909362793,116537088,openai-gpt
sailing is a pastime.,sailing,sport,4,-34.130470514297485,-5.6884117523829145,116537088,openai-gpt
diving is a pastime.,diving,sport,4,-35.193257093429565,-5.865542848904927,116537088,openai-gpt
archery is a pastime.,archery,sport,4,-33.774863958358765,-5.629143993059794,116537088,openai-gpt
judo is a pastime.,judo,sport,4,-34.40520763397217,-4.915029661996024,116537088,openai-gpt
car racing is a pastime.,car racing,sport,4,-37.654268741607666,-5.379181248801095,116537088,openai-gpt
ping pong is a pastime.,ping pong,sport,4,-40.82119703292847,-5.831599576132638,116537088,openai-gpt
rowing is a pastime.,rowing,sport,4,-33.24497199058533,-5.540828665097554,116537088,openai-gpt
fishing is a pastime.,fishing,sport,4,-31.066973209381104,-5.177828868230184,116537088,openai-gpt
horseback riding is a pastime.,horseback riding,sport,4,-35.20601773262024,-5.029431104660034,116537088,openai-gpt
running is a pastime.,running,sport,4,-31.682336807250977,-5.280389467875163,116537088,openai-gpt
horse racing is a pastime.,horse racing,sport,4,-36.43272542953491,-5.20467506136213,116537088,openai-gpt
hiking is a pastime.,hiking,sport,4,-35.244497537612915,-5.874082922935486,116537088,openai-gpt
weight lifting is a pastime.,weight lifting,sport,4,-42.19591045379639,-6.027987207685198,116537088,openai-gpt
croquet is a pastime.,croquet,sport,4,-37.32783532142639,-5.332547903060913,116537088,openai-gpt
horseshoes is a pastime.,horseshoes,sport,4,-37.96285057067871,-5.423264367239816,116537088,openai-gpt
boating is a pastime.,boating,sport,4,-34.57488393783569,-5.762480656305949,116537088,openai-gpt
pool is a pastime.,pool,sport,4,-36.003031730651855,-6.000505288441976,116537088,openai-gpt
billiards is a pastime.,billiards,sport,4,-37.14647197723389,-5.306638853890555,116537088,openai-gpt
hunting is a pastime.,hunting,sport,4,-31.624706029891968,-5.270784338315328,116537088,openai-gpt
jump rope is a pastime.,jump rope,sport,4,-41.59246778488159,-5.941781112125942,116537088,openai-gpt
camping is a pastime.,camping,sport,4,-34.85239887237549,-5.808733145395915,116537088,openai-gpt
chess is a pastime.,chess,sport,4,-32.27822303771973,-5.379703839619954,116537088,openai-gpt
dancing is a pastime.,dancing,sport,4,-31.1049587726593,-5.184159795443217,116537088,openai-gpt
checkers is a pastime.,checkers,sport,4,-35.53908729553223,-5.077012470790318,116537088,openai-gpt
cards is a pastime.,cards,sport,4,-35.82930111885071,-5.971550186475118,116537088,openai-gpt
sunbathing is a pastime.,sunbathing,sport,4,-34.03288269042969,-4.861840384347098,116537088,openai-gpt
football is a recreation.,football,sport,5,-33.001869201660156,-5.500311533610026,116537088,openai-gpt
baseball is a recreation.,baseball,sport,5,-34.9512414932251,-5.825206915537517,116537088,openai-gpt
basketball is a recreation.,basketball,sport,5,-33.59990835189819,-5.599984725316365,116537088,openai-gpt
tennis is a recreation.,tennis,sport,5,-35.40669274330139,-5.901115457216899,116537088,openai-gpt
softball is a recreation.,softball,sport,5,-35.87289810180664,-5.9788163503011065,116537088,openai-gpt
canoeing is a recreation.,canoeing,sport,5,-36.75655817985535,-5.250936882836478,116537088,openai-gpt
handball is a recreation.,handball,sport,5,-39.8570122718811,-5.6938588959830145,116537088,openai-gpt
rugby is a recreation.,rugby,sport,5,-36.72203302383423,-6.120338837305705,116537088,openai-gpt
hockey is a recreation.,hockey,sport,5,-35.26874828338623,-5.878124713897705,116537088,openai-gpt
ice hockey is a recreation.,ice hockey,sport,5,-40.659746408462524,-5.808535201208932,116537088,openai-gpt
swimming is a recreation.,swimming,sport,5,-34.4473512172699,-5.741225202878316,116537088,openai-gpt
track is a recreation.,track,sport,5,-37.001259326934814,-6.166876554489136,116537088,openai-gpt
boxing is a recreation.,boxing,sport,5,-35.620859146118164,-5.93680985768636,116537088,openai-gpt
volleyball is a recreation.,volleyball,sport,5,-36.06980800628662,-6.0116346677144366,116537088,openai-gpt
lacrosse is a recreation.,lacrosse,sport,5,-36.43871092796326,-6.073118487993876,116537088,openai-gpt
skiing is a recreation.,skiing,sport,5,-36.172401428222656,-6.028733571370442,116537088,openai-gpt
golf is a recreation.,golf,sport,5,-35.17290902137756,-5.862151503562927,116537088,openai-gpt
polo is a recreation.,polo,sport,5,-38.81514263153076,-6.46919043858846,116537088,openai-gpt
surfing is a recreation.,surfing,sport,5,-35.02294373512268,-5.837157289187114,116537088,openai-gpt
wrestling is a recreation.,wrestling,sport,5,-35.84108567237854,-5.973514278729756,116537088,openai-gpt
gymnastics is a recreation.,gymnastics,sport,5,-37.75778341293335,-6.292963902155559,116537088,openai-gpt
cricket is a recreation.,cricket,sport,5,-37.403385639190674,-6.233897606531779,116537088,openai-gpt
squash is a recreation.,squash,sport,5,-38.500805139541626,-6.416800856590271,116537088,openai-gpt
badminton is a recreation.,badminton,sport,5,-38.65338110923767,-4.831672638654709,116537088,openai-gpt
racing is a recreation.,racing,sport,5,-38.79548120498657,-6.465913534164429,116537088,openai-gpt
pole vault is a recreation.,pole vault,sport,5,-46.76137328147888,-6.680196183068412,116537088,openai-gpt
fencing is a recreation.,fencing,sport,5,-37.146867752075195,-6.191144625345866,116537088,openai-gpt
bowling is a recreation.,bowling,sport,5,-35.985605001449585,-5.997600833574931,116537088,openai-gpt
water skiing is a recreation.,water skiing,sport,5,-41.11428213119507,-5.87346887588501,116537088,openai-gpt
ice skating is a recreation.,ice skating,sport,5,-39.23484516143799,-5.604977880205427,116537088,openai-gpt
jai alai is a recreation.,jai alai,sport,5,-56.41564607620239,-7.051955759525299,116537088,openai-gpt
skating is a recreation.,skating,sport,5,-36.05635380744934,-6.009392301241557,116537088,openai-gpt
skindiving is a recreation.,skindiving,sport,5,-50.90353584289551,-6.3629419803619385,116537088,openai-gpt
sailing is a recreation.,sailing,sport,5,-35.941245317459106,-5.990207552909851,116537088,openai-gpt
diving is a recreation.,diving,sport,5,-37.43031287193298,-6.2383854786554975,116537088,openai-gpt
archery is a recreation.,archery,sport,5,-36.0494167804718,-6.008236130078633,116537088,openai-gpt
judo is a recreation.,judo,sport,5,-36.71142387390137,-5.244489124843052,116537088,openai-gpt
car racing is a recreation.,car racing,sport,5,-39.88759136199951,-5.698227337428501,116537088,openai-gpt
ping pong is a recreation.,ping pong,sport,5,-42.39443635940552,-6.056348051343646,116537088,openai-gpt
rowing is a recreation.,rowing,sport,5,-35.45819544792175,-5.9096992413202925,116537088,openai-gpt
fishing is a recreation.,fishing,sport,5,-33.48236083984375,-5.580393473307292,116537088,openai-gpt
horseback riding is a recreation.,horseback riding,sport,5,-37.34175896644592,-5.334536995206561,116537088,openai-gpt
running is a recreation.,running,sport,5,-34.6748251914978,-5.779137531916301,116537088,openai-gpt
horse racing is a recreation.,horse racing,sport,5,-38.67070436477661,-5.52438633782523,116537088,openai-gpt
hiking is a recreation.,hiking,sport,5,-35.738914251327515,-5.9564857085545855,116537088,openai-gpt
weight lifting is a recreation.,weight lifting,sport,5,-43.777793645858765,-6.253970520836966,116537088,openai-gpt
croquet is a recreation.,croquet,sport,5,-38.63186192512512,-5.518837417875018,116537088,openai-gpt
horseshoes is a recreation.,horseshoes,sport,5,-39.398520946502686,-5.6283601352146695,116537088,openai-gpt
boating is a recreation.,boating,sport,5,-35.7868275642395,-5.964471260706584,116537088,openai-gpt
pool is a recreation.,pool,sport,5,-34.4396858215332,-5.7399476369222,116537088,openai-gpt
billiards is a recreation.,billiards,sport,5,-38.383426904678345,-5.483346700668335,116537088,openai-gpt
hunting is a recreation.,hunting,sport,5,-34.37910532951355,-5.729850888252258,116537088,openai-gpt
jump rope is a recreation.,jump rope,sport,5,-42.785441398620605,-6.1122059140886575,116537088,openai-gpt
camping is a recreation.,camping,sport,5,-35.80986499786377,-5.968310832977295,116537088,openai-gpt
chess is a recreation.,chess,sport,5,-33.3651065826416,-5.560851097106934,116537088,openai-gpt
dancing is a recreation.,dancing,sport,5,-33.083486795425415,-5.513914465904236,116537088,openai-gpt
checkers is a recreation.,checkers,sport,5,-36.77126169204712,-5.2530373845781595,116537088,openai-gpt
cards is a recreation.,cards,sport,5,-37.468053102493286,-6.244675517082214,116537088,openai-gpt
sunbathing is a recreation.,sunbathing,sport,5,-37.00433015823364,-5.286332879747663,116537088,openai-gpt
football is done for leisure.,football,sport,6,-46.4942684173584,-6.642038345336914,116537088,openai-gpt
baseball is done for leisure.,baseball,sport,6,-46.92163920402527,-6.703091314860752,116537088,openai-gpt
basketball is done for leisure.,basketball,sport,6,-47.109358072280884,-6.729908296040127,116537088,openai-gpt
tennis is done for leisure.,tennis,sport,6,-47.03775691986084,-6.71967955998012,116537088,openai-gpt
softball is done for leisure.,softball,sport,6,-48.76723289489746,-6.966747556413923,116537088,openai-gpt
canoeing is done for leisure.,canoeing,sport,6,-47.35269355773926,-5.919086694717407,116537088,openai-gpt
handball is done for leisure.,handball,sport,6,-50.95722460746765,-6.369653075933456,116537088,openai-gpt
rugby is done for leisure.,rugby,sport,6,-48.23080134391785,-6.890114477702549,116537088,openai-gpt
hockey is done for leisure.,hockey,sport,6,-47.67452001571655,-6.810645716530936,116537088,openai-gpt
ice hockey is done for leisure.,ice hockey,sport,6,-53.22946095466614,-6.653682619333267,116537088,openai-gpt
swimming is done for leisure.,swimming,sport,6,-45.28549885749817,-6.469356979642596,116537088,openai-gpt
track is done for leisure.,track,sport,6,-45.816604137420654,-6.545229162488665,116537088,openai-gpt
boxing is done for leisure.,boxing,sport,6,-47.20720815658569,-6.7438868795122415,116537088,openai-gpt
volleyball is done for leisure.,volleyball,sport,6,-49.76946783065796,-7.10992397580828,116537088,openai-gpt
lacrosse is done for leisure.,lacrosse,sport,6,-50.49219608306885,-7.2131708690098355,116537088,openai-gpt
skiing is done for leisure.,skiing,sport,6,-47.90241098403931,-6.843201569148472,116537088,openai-gpt
golf is done for leisure.,golf,sport,6,-46.461703062057495,-6.6373861517225,116537088,openai-gpt
polo is done for leisure.,polo,sport,6,-48.89433717727661,-6.984905311039516,116537088,openai-gpt
surfing is done for leisure.,surfing,sport,6,-45.49267101287842,-6.498953001839774,116537088,openai-gpt
wrestling is done for leisure.,wrestling,sport,6,-46.879475355148315,-6.69706790787833,116537088,openai-gpt
gymnastics is done for leisure.,gymnastics,sport,6,-45.62294912338257,-6.517564160483224,116537088,openai-gpt
cricket is done for leisure.,cricket,sport,6,-48.946449518203735,-6.992349931171963,116537088,openai-gpt
squash is done for leisure.,squash,sport,6,-49.31351661682129,-7.044788088117327,116537088,openai-gpt
badminton is done for leisure.,badminton,sport,6,-51.17750811576843,-5.686389790640937,116537088,openai-gpt
racing is done for leisure.,racing,sport,6,-48.95850372314453,-6.994071960449219,116537088,openai-gpt
pole vault is done for leisure.,pole vault,sport,6,-55.96784591674805,-6.995980739593506,116537088,openai-gpt
fencing is done for leisure.,fencing,sport,6,-44.65230965614319,-6.378901379449027,116537088,openai-gpt
bowling is done for leisure.,bowling,sport,6,-48.617112159729004,-6.945301737104144,116537088,openai-gpt
water skiing is done for leisure.,water skiing,sport,6,-52.2367730140686,-6.529596626758575,116537088,openai-gpt
ice skating is done for leisure.,ice skating,sport,6,-51.932074308395386,-6.491509288549423,116537088,openai-gpt
jai alai is done for leisure.,jai alai,sport,6,-67.00569128990173,-7.445076809989081,116537088,openai-gpt
skating is done for leisure.,skating,sport,6,-48.03960609436035,-6.862800870622907,116537088,openai-gpt
skindiving is done for leisure.,skindiving,sport,6,-59.928277015686035,-6.658697446187337,116537088,openai-gpt
sailing is done for leisure.,sailing,sport,6,-45.712730884552,-6.530390126364572,116537088,openai-gpt
diving is done for leisure.,diving,sport,6,-47.0960578918457,-6.728008270263672,116537088,openai-gpt
archery is done for leisure.,archery,sport,6,-45.56567621231079,-6.509382316044399,116537088,openai-gpt
judo is done for leisure.,judo,sport,6,-44.590959787368774,-5.573869973421097,116537088,openai-gpt
car racing is done for leisure.,car racing,sport,6,-51.35841393470764,-6.419801741838455,116537088,openai-gpt
ping pong is done for leisure.,ping pong,sport,6,-54.84630537033081,-6.855788171291351,116537088,openai-gpt
rowing is done for leisure.,rowing,sport,6,-46.20194101333618,-6.600277287619455,116537088,openai-gpt
fishing is done for leisure.,fishing,sport,6,-43.1186637878418,-6.159809112548828,116537088,openai-gpt
horseback riding is done for leisure.,horseback riding,sport,6,-45.139382123947144,-5.642422765493393,116537088,openai-gpt
running is done for leisure.,running,sport,6,-44.772298097610474,-6.396042585372925,116537088,openai-gpt
horse racing is done for leisure.,horse racing,sport,6,-49.59588384628296,-6.19948548078537,116537088,openai-gpt
hiking is done for leisure.,hiking,sport,6,-47.15220499038696,-6.736029284340995,116537088,openai-gpt
weight lifting is done for leisure.,weight lifting,sport,6,-50.33580541610718,-6.291975677013397,116537088,openai-gpt
croquet is done for leisure.,croquet,sport,6,-49.47219634056091,-6.184024542570114,116537088,openai-gpt
horseshoes is done for leisure.,horseshoes,sport,6,-49.722148180007935,-6.215268522500992,116537088,openai-gpt
boating is done for leisure.,boating,sport,6,-44.07847833633423,-6.296925476619175,116537088,openai-gpt
pool is done for leisure.,pool,sport,6,-46.69638252258301,-6.67091178894043,116537088,openai-gpt
billiards is done for leisure.,billiards,sport,6,-48.49189043045044,-6.061486303806305,116537088,openai-gpt
hunting is done for leisure.,hunting,sport,6,-43.52430486679077,-6.217757838112967,116537088,openai-gpt
jump rope is done for leisure.,jump rope,sport,6,-53.260465145111084,-6.6575581431388855,116537088,openai-gpt
camping is done for leisure.,camping,sport,6,-46.770715951919556,-6.681530850274222,116537088,openai-gpt
chess is done for leisure.,chess,sport,6,-46.39233064651489,-6.627475806644985,116537088,openai-gpt
dancing is done for leisure.,dancing,sport,6,-42.86458349227905,-6.123511927468436,116537088,openai-gpt
checkers is done for leisure.,checkers,sport,6,-49.83978009223938,-6.2299725115299225,116537088,openai-gpt
cards is done for leisure.,cards,sport,6,-47.91826009750366,-6.845465728214809,116537088,openai-gpt
sunbathing is done for leisure.,sunbathing,sport,6,-44.22426700592041,-5.528033375740051,116537088,openai-gpt
football is competitive.,football,sport,7,-29.39232110977173,-5.878464221954346,116537088,openai-gpt
baseball is competitive.,baseball,sport,7,-31.425143718719482,-6.285028743743896,116537088,openai-gpt
basketball is competitive.,basketball,sport,7,-30.353893280029297,-6.070778656005859,116537088,openai-gpt
tennis is competitive.,tennis,sport,7,-32.446003913879395,-6.489200782775879,116537088,openai-gpt
softball is competitive.,softball,sport,7,-32.811734199523926,-6.5623468399047855,116537088,openai-gpt
canoeing is competitive.,canoeing,sport,7,-34.84841060638428,-5.80806843439738,116537088,openai-gpt
handball is competitive.,handball,sport,7,-37.72553300857544,-6.287588834762573,116537088,openai-gpt
rugby is competitive.,rugby,sport,7,-33.70556163787842,-6.741112327575683,116537088,openai-gpt
hockey is competitive.,hockey,sport,7,-32.02685260772705,-6.40537052154541,116537088,openai-gpt
ice hockey is competitive.,ice hockey,sport,7,-38.615214824676514,-6.435869137446086,116537088,openai-gpt
swimming is competitive.,swimming,sport,7,-32.13719367980957,-6.427438735961914,116537088,openai-gpt
track is competitive.,track,sport,7,-33.46735334396362,-6.693470668792725,116537088,openai-gpt
boxing is competitive.,boxing,sport,7,-33.29965686798096,-6.659931373596192,116537088,openai-gpt
volleyball is competitive.,volleyball,sport,7,-32.91909170150757,-6.583818340301514,116537088,openai-gpt
lacrosse is competitive.,lacrosse,sport,7,-32.69356989860535,-6.538713979721069,116537088,openai-gpt
skiing is competitive.,skiing,sport,7,-33.58423137664795,-6.71684627532959,116537088,openai-gpt
golf is competitive.,golf,sport,7,-33.10420799255371,-6.620841598510742,116537088,openai-gpt
polo is competitive.,polo,sport,7,-37.026142597198486,-7.405228519439698,116537088,openai-gpt
