stimulus,item,category,feature,logprob,normalized_logprob,params,model
croquet is connected with the body.,croquet,sport,2,-255.04839515686035,-28.338710572984482,33740602,google_electra-base-generator
horseshoes is connected with the body.,horseshoes,sport,2,-195.24198150634766,-24.405247688293457,33740602,google_electra-base-generator
boating is connected with the body.,boating,sport,2,-183.47581672668457,-26.21083096095494,33740602,google_electra-base-generator
pool is connected with the body.,pool,sport,2,-170.4761905670166,-24.3537415095738,33740602,google_electra-base-generator
billiards is connected with the body.,billiards,sport,2,-247.28035736083984,-27.475595262315537,33740602,google_electra-base-generator
hunting is connected with the body.,hunting,sport,2,-169.61318588256836,-24.230455126081193,33740602,google_electra-base-generator
jump rope is connected with the body.,jump rope,sport,2,-186.30019760131836,-23.287524700164795,33740602,google_electra-base-generator
camping is connected with the body.,camping,sport,2,-181.30753135681152,-25.90107590811593,33740602,google_electra-base-generator
chess is connected with the body.,chess,sport,2,-189.2793674468994,-27.039909635271346,33740602,google_electra-base-generator
dancing is connected with the body.,dancing,sport,2,-168.72070693969727,-24.102958134242467,33740602,google_electra-base-generator
checkers is connected with the body.,checkers,sport,2,-191.77025604248047,-23.97128200531006,33740602,google_electra-base-generator
cards is connected with the body.,cards,sport,2,-162.14264297485352,-23.16323471069336,33740602,google_electra-base-generator
sunbathing is connected with the body.,sunbathing,sport,2,-235.49736213684082,-26.16637357076009,33740602,google_electra-base-generator
football is a human activity.,football,sport,3,-160.6924934387207,-26.782082239786785,33740602,google_electra-base-generator
baseball is a human activity.,baseball,sport,3,-161.49627685546875,-26.916046142578125,33740602,google_electra-base-generator
basketball is a human activity.,basketball,sport,3,-169.99376678466797,-28.332294464111328,33740602,google_electra-base-generator
tennis is a human activity.,tennis,sport,3,-164.9385108947754,-27.4897518157959,33740602,google_electra-base-generator
softball is a human activity.,softball,sport,3,-167.90979194641113,-27.984965324401855,33740602,google_electra-base-generator
canoeing is a human activity.,canoeing,sport,3,-199.88108253479004,-28.554440362112864,33740602,google_electra-base-generator
handball is a human activity.,handball,sport,3,-171.83035850524902,-28.63839308420817,33740602,google_electra-base-generator
rugby is a human activity.,rugby,sport,3,-166.16950607299805,-27.694917678833008,33740602,google_electra-base-generator
hockey is a human activity.,hockey,sport,3,-163.79580116271973,-27.29930019378662,33740602,google_electra-base-generator
ice hockey is a human activity.,ice hockey,sport,3,-185.10180473327637,-26.443114961896622,33740602,google_electra-base-generator
swimming is a human activity.,swimming,sport,3,-169.26576614379883,-28.210961023966473,33740602,google_electra-base-generator
track is a human activity.,track,sport,3,-157.44601249694824,-26.241002082824707,33740602,google_electra-base-generator
boxing is a human activity.,boxing,sport,3,-162.69646835327148,-27.116078058878582,33740602,google_electra-base-generator
volleyball is a human activity.,volleyball,sport,3,-177.77595329284668,-29.62932554880778,33740602,google_electra-base-generator
lacrosse is a human activity.,lacrosse,sport,3,-166.9031047821045,-27.81718413035075,33740602,google_electra-base-generator
skiing is a human activity.,skiing,sport,3,-162.34647941589355,-27.057746569315594,33740602,google_electra-base-generator
golf is a human activity.,golf,sport,3,-170.9337978363037,-28.488966306050617,33740602,google_electra-base-generator
polo is a human activity.,polo,sport,3,-166.94301414489746,-27.823835690816242,33740602,google_electra-base-generator
surfing is a human activity.,surfing,sport,3,-179.81461906433105,-29.969103177388508,33740602,google_electra-base-generator
wrestling is a human activity.,wrestling,sport,3,-159.74513053894043,-26.62418842315674,33740602,google_electra-base-generator
gymnastics is a human activity.,gymnastics,sport,3,-156.44366645812988,-26.073944409688313,33740602,google_electra-base-generator
cricket is a human activity.,cricket,sport,3,-173.0527000427246,-28.842116673787434,33740602,google_electra-base-generator
squash is a human activity.,squash,sport,3,-166.0190773010254,-27.669846216837566,33740602,google_electra-base-generator
badminton is a human activity.,badminton,sport,3,-175.1976261138916,-29.199604352315266,33740602,google_electra-base-generator
racing is a human activity.,racing,sport,3,-151.19731521606445,-25.199552536010742,33740602,google_electra-base-generator
pole vault is a human activity.,pole vault,sport,3,-186.57980728149414,-26.654258183070592,33740602,google_electra-base-generator
fencing is a human activity.,fencing,sport,3,-157.8766384124756,-26.31277306874593,33740602,google_electra-base-generator
bowling is a human activity.,bowling,sport,3,-172.0321445465088,-28.672024091084797,33740602,google_electra-base-generator
water skiing is a human activity.,water skiing,sport,3,-197.46695709228516,-28.20956529889788,33740602,google_electra-base-generator
ice skating is a human activity.,ice skating,sport,3,-190.29108810424805,-27.18444115774972,33740602,google_electra-base-generator
jai alai is a human activity.,jai alai,sport,3,-230.18389129638672,-28.77298641204834,33740602,google_electra-base-generator
skating is a human activity.,skating,sport,3,-163.2867603302002,-27.214460055033367,33740602,google_electra-base-generator
skindiving is a human activity.,skindiving,sport,3,-237.12052726745605,-29.640065908432007,33740602,google_electra-base-generator
sailing is a human activity.,sailing,sport,3,-166.51723670959473,-27.752872784932453,33740602,google_electra-base-generator
diving is a human activity.,diving,sport,3,-169.1881504058838,-28.198025067647297,33740602,google_electra-base-generator
archery is a human activity.,archery,sport,3,-161.1616153717041,-26.86026922861735,33740602,google_electra-base-generator
judo is a human activity.,judo,sport,3,-165.1532039642334,-27.5255339940389,33740602,google_electra-base-generator
car racing is a human activity.,car racing,sport,3,-173.56108474731445,-24.79444067818778,33740602,google_electra-base-generator
ping pong is a human activity.,ping pong,sport,3,-226.90110778808594,-28.362638473510742,33740602,google_electra-base-generator
rowing is a human activity.,rowing,sport,3,-164.78536987304688,-27.46422831217448,33740602,google_electra-base-generator
fishing is a human activity.,fishing,sport,3,-165.38350677490234,-27.56391779581706,33740602,google_electra-base-generator
horseback riding is a human activity.,horseback riding,sport,3,-182.06189155578613,-26.00884165082659,33740602,google_electra-base-generator
running is a human activity.,running,sport,3,-146.12214279174805,-24.35369046529134,33740602,google_electra-base-generator
horse racing is a human activity.,horse racing,sport,3,-175.5351047515869,-25.07644353594099,33740602,google_electra-base-generator
hiking is a human activity.,hiking,sport,3,-159.19785499572754,-26.532975832621258,33740602,google_electra-base-generator
weight lifting is a human activity.,weight lifting,sport,3,-173.69491958618164,-24.813559940883092,33740602,google_electra-base-generator
croquet is a human activity.,croquet,sport,3,-249.0263328552246,-31.128291606903076,33740602,google_electra-base-generator
horseshoes is a human activity.,horseshoes,sport,3,-180.67277145385742,-25.81039592197963,33740602,google_electra-base-generator
boating is a human activity.,boating,sport,3,-173.43546676635742,-28.905911127726238,33740602,google_electra-base-generator
pool is a human activity.,pool,sport,3,-160.66271781921387,-26.777119636535645,33740602,google_electra-base-generator
billiards is a human activity.,billiards,sport,3,-236.4561824798584,-29.5570228099823,33740602,google_electra-base-generator
hunting is a human activity.,hunting,sport,3,-158.19733810424805,-26.366223017374676,33740602,google_electra-base-generator
jump rope is a human activity.,jump rope,sport,3,-173.5797004699707,-24.797100067138672,33740602,google_electra-base-generator
camping is a human activity.,camping,sport,3,-165.2097053527832,-27.534950892130535,33740602,google_electra-base-generator
chess is a human activity.,chess,sport,3,-174.873929977417,-29.145654996236164,33740602,google_electra-base-generator
dancing is a human activity.,dancing,sport,3,-161.96320724487305,-26.993867874145508,33740602,google_electra-base-generator
checkers is a human activity.,checkers,sport,3,-181.36981201171875,-25.90997314453125,33740602,google_electra-base-generator
cards is a human activity.,cards,sport,3,-154.87120819091797,-25.81186803181966,33740602,google_electra-base-generator
sunbathing is a human activity.,sunbathing,sport,3,-224.96584701538086,-28.120730876922607,33740602,google_electra-base-generator
football is a pastime.,football,sport,4,-171.3126392364502,-28.552106539408367,33740602,google_electra-base-generator
baseball is a pastime.,baseball,sport,4,-172.70274543762207,-28.783790906270344,33740602,google_electra-base-generator
basketball is a pastime.,basketball,sport,4,-177.90861129760742,-29.651435216267902,33740602,google_electra-base-generator
tennis is a pastime.,tennis,sport,4,-172.90972709655762,-28.81828784942627,33740602,google_electra-base-generator
softball is a pastime.,softball,sport,4,-175.09706497192383,-29.182844161987305,33740602,google_electra-base-generator
canoeing is a pastime.,canoeing,sport,4,-205.21417427062988,-29.31631061008998,33740602,google_electra-base-generator
handball is a pastime.,handball,sport,4,-183.78179168701172,-30.630298614501953,33740602,google_electra-base-generator
rugby is a pastime.,rugby,sport,4,-178.01015090942383,-29.668358484903973,33740602,google_electra-base-generator
hockey is a pastime.,hockey,sport,4,-175.08895301818848,-29.18149216969808,33740602,google_electra-base-generator
ice hockey is a pastime.,ice hockey,sport,4,-194.7362823486328,-27.819468906947545,33740602,google_electra-base-generator
swimming is a pastime.,swimming,sport,4,-176.3811206817627,-29.39685344696045,33740602,google_electra-base-generator
track is a pastime.,track,sport,4,-165.83137321472168,-27.638562202453613,33740602,google_electra-base-generator
boxing is a pastime.,boxing,sport,4,-175.1158618927002,-29.1859769821167,33740602,google_electra-base-generator
volleyball is a pastime.,volleyball,sport,4,-184.3128662109375,-30.71881103515625,33740602,google_electra-base-generator
lacrosse is a pastime.,lacrosse,sport,4,-176.543306350708,-29.423884391784668,33740602,google_electra-base-generator
skiing is a pastime.,skiing,sport,4,-164.69287300109863,-27.448812166849773,33740602,google_electra-base-generator
golf is a pastime.,golf,sport,4,-173.7873935699463,-28.964565594991047,33740602,google_electra-base-generator
polo is a pastime.,polo,sport,4,-179.00738143920898,-29.834563573201496,33740602,google_electra-base-generator
surfing is a pastime.,surfing,sport,4,-188.49862670898438,-31.41643778483073,33740602,google_electra-base-generator
wrestling is a pastime.,wrestling,sport,4,-171.84636878967285,-28.641061464945476,33740602,google_electra-base-generator
gymnastics is a pastime.,gymnastics,sport,4,-166.36712646484375,-27.727854410807293,33740602,google_electra-base-generator
cricket is a pastime.,cricket,sport,4,-184.8292350769043,-30.804872512817383,33740602,google_electra-base-generator
squash is a pastime.,squash,sport,4,-172.84340476989746,-28.807234128316242,33740602,google_electra-base-generator
badminton is a pastime.,badminton,sport,4,-182.6102638244629,-30.435043970743816,33740602,google_electra-base-generator
racing is a pastime.,racing,sport,4,-157.3225040435791,-26.220417340596516,33740602,google_electra-base-generator
pole vault is a pastime.,pole vault,sport,4,-195.69053077697754,-27.95579011099679,33740602,google_electra-base-generator
fencing is a pastime.,fencing,sport,4,-166.2976531982422,-27.716275533040363,33740602,google_electra-base-generator
bowling is a pastime.,bowling,sport,4,-179.98151397705078,-29.99691899617513,33740602,google_electra-base-generator
water skiing is a pastime.,water skiing,sport,4,-199.5113353729248,-28.501619338989258,33740602,google_electra-base-generator
ice skating is a pastime.,ice skating,sport,4,-195.62093925476074,-27.94584846496582,33740602,google_electra-base-generator
jai alai is a pastime.,jai alai,sport,4,-239.3641242980957,-29.920515537261963,33740602,google_electra-base-generator
skating is a pastime.,skating,sport,4,-170.3197021484375,-28.386617024739582,33740602,google_electra-base-generator
skindiving is a pastime.,skindiving,sport,4,-244.7151050567627,-30.589388132095337,33740602,google_electra-base-generator
sailing is a pastime.,sailing,sport,4,-171.95197677612305,-28.658662796020508,33740602,google_electra-base-generator
diving is a pastime.,diving,sport,4,-175.74742698669434,-29.291237831115723,33740602,google_electra-base-generator
archery is a pastime.,archery,sport,4,-170.85456466674805,-28.47576077779134,33740602,google_electra-base-generator
judo is a pastime.,judo,sport,4,-178.73844718933105,-29.789741198221844,33740602,google_electra-base-generator
car racing is a pastime.,car racing,sport,4,-180.0477123260498,-25.721101760864258,33740602,google_electra-base-generator
ping pong is a pastime.,ping pong,sport,4,-227.8386459350586,-28.479830741882324,33740602,google_electra-base-generator
rowing is a pastime.,rowing,sport,4,-175.6008014678955,-29.26680024464925,33740602,google_electra-base-generator
fishing is a pastime.,fishing,sport,4,-171.43485069274902,-28.57247511545817,33740602,google_electra-base-generator
horseback riding is a pastime.,horseback riding,sport,4,-184.50852966308594,-26.358361380440847,33740602,google_electra-base-generator
running is a pastime.,running,sport,4,-155.75815773010254,-25.95969295501709,33740602,google_electra-base-generator
horse racing is a pastime.,horse racing,sport,4,-180.2394561767578,-25.74849373953683,33740602,google_electra-base-generator
hiking is a pastime.,hiking,sport,4,-161.68185424804688,-26.946975708007812,33740602,google_electra-base-generator
weight lifting is a pastime.,weight lifting,sport,4,-186.64770317077637,-26.663957595825195,33740602,google_electra-base-generator
croquet is a pastime.,croquet,sport,4,-255.66039848327637,-31.957549810409546,33740602,google_electra-base-generator
horseshoes is a pastime.,horseshoes,sport,4,-191.3523063659668,-27.336043766566686,33740602,google_electra-base-generator
boating is a pastime.,boating,sport,4,-181.4647216796875,-30.244120279947918,33740602,google_electra-base-generator
pool is a pastime.,pool,sport,4,-167.59063911437988,-27.93177318572998,33740602,google_electra-base-generator
billiards is a pastime.,billiards,sport,4,-244.8527660369873,-30.606595754623413,33740602,google_electra-base-generator
hunting is a pastime.,hunting,sport,4,-168.48583602905273,-28.08097267150879,33740602,google_electra-base-generator
jump rope is a pastime.,jump rope,sport,4,-184.55291748046875,-26.364702497209823,33740602,google_electra-base-generator
camping is a pastime.,camping,sport,4,-171.0107307434082,-28.5017884572347,33740602,google_electra-base-generator
chess is a pastime.,chess,sport,4,-190.06338691711426,-31.677231152852375,33740602,google_electra-base-generator
dancing is a pastime.,dancing,sport,4,-170.38306999206543,-28.397178332010906,33740602,google_electra-base-generator
checkers is a pastime.,checkers,sport,4,-193.4449977874756,-27.634999683925084,33740602,google_electra-base-generator
cards is a pastime.,cards,sport,4,-163.27666473388672,-27.212777455647785,33740602,google_electra-base-generator
sunbathing is a pastime.,sunbathing,sport,4,-233.73860359191895,-29.217325448989868,33740602,google_electra-base-generator
football is a recreation.,football,sport,5,-127.78360557556152,-25.556721115112303,33740602,google_electra-base-generator
baseball is a recreation.,baseball,sport,5,-127.76902198791504,-25.553804397583008,33740602,google_electra-base-generator
basketball is a recreation.,basketball,sport,5,-136.81784629821777,-27.363569259643555,33740602,google_electra-base-generator
tennis is a recreation.,tennis,sport,5,-127.91913414001465,-25.58382682800293,33740602,google_electra-base-generator
softball is a recreation.,softball,sport,5,-132.89323616027832,-26.578647232055665,33740602,google_electra-base-generator
canoeing is a recreation.,canoeing,sport,5,-167.34311294555664,-27.89051882425944,33740602,google_electra-base-generator
handball is a recreation.,handball,sport,5,-139.16195678710938,-27.832391357421876,33740602,google_electra-base-generator
rugby is a recreation.,rugby,sport,5,-137.0087718963623,-27.40175437927246,33740602,google_electra-base-generator
hockey is a recreation.,hockey,sport,5,-134.797212600708,-26.9594425201416,33740602,google_electra-base-generator
ice hockey is a recreation.,ice hockey,sport,5,-152.6012725830078,-25.4335454305013,33740602,google_electra-base-generator
swimming is a recreation.,swimming,sport,5,-135.86840057373047,-27.173680114746094,33740602,google_electra-base-generator
track is a recreation.,track,sport,5,-128.69330215454102,-25.738660430908205,33740602,google_electra-base-generator
boxing is a recreation.,boxing,sport,5,-128.5008144378662,-25.700162887573242,33740602,google_electra-base-generator
volleyball is a recreation.,volleyball,sport,5,-143.20656204223633,-28.641312408447266,33740602,google_electra-base-generator
lacrosse is a recreation.,lacrosse,sport,5,-135.613130569458,-27.122626113891602,33740602,google_electra-base-generator
skiing is a recreation.,skiing,sport,5,-125.89987754821777,-25.179975509643555,33740602,google_electra-base-generator
golf is a recreation.,golf,sport,5,-136.32797050476074,-27.26559410095215,33740602,google_electra-base-generator
polo is a recreation.,polo,sport,5,-141.00444793701172,-28.200889587402344,33740602,google_electra-base-generator
surfing is a recreation.,surfing,sport,5,-147.625638961792,-29.525127792358397,33740602,google_electra-base-generator
wrestling is a recreation.,wrestling,sport,5,-125.76473808288574,-25.152947616577148,33740602,google_electra-base-generator
gymnastics is a recreation.,gymnastics,sport,5,-122.15933990478516,-24.43186798095703,33740602,google_electra-base-generator
cricket is a recreation.,cricket,sport,5,-141.8484649658203,-28.369692993164062,33740602,google_electra-base-generator
squash is a recreation.,squash,sport,5,-136.7648525238037,-27.35297050476074,33740602,google_electra-base-generator
badminton is a recreation.,badminton,sport,5,-141.25904273986816,-28.25180854797363,33740602,google_electra-base-generator
racing is a recreation.,racing,sport,5,-117.03535461425781,-23.407070922851563,33740602,google_electra-base-generator
pole vault is a recreation.,pole vault,sport,5,-155.76737022399902,-25.961228370666504,33740602,google_electra-base-generator
fencing is a recreation.,fencing,sport,5,-130.07497596740723,-26.014995193481447,33740602,google_electra-base-generator
bowling is a recreation.,bowling,sport,5,-135.96781539916992,-27.193563079833986,33740602,google_electra-base-generator
water skiing is a recreation.,water skiing,sport,5,-162.74335289001465,-27.123892148335774,33740602,google_electra-base-generator
ice skating is a recreation.,ice skating,sport,5,-153.62682723999023,-25.60447120666504,33740602,google_electra-base-generator
jai alai is a recreation.,jai alai,sport,5,-205.27446365356445,-29.324923379080637,33740602,google_electra-base-generator
skating is a recreation.,skating,sport,5,-126.7437858581543,-25.348757171630858,33740602,google_electra-base-generator
skindiving is a recreation.,skindiving,sport,5,-204.57958602905273,-29.225655147007533,33740602,google_electra-base-generator
sailing is a recreation.,sailing,sport,5,-132.2161865234375,-26.4432373046875,33740602,google_electra-base-generator
diving is a recreation.,diving,sport,5,-132.4857063293457,-26.49714126586914,33740602,google_electra-base-generator
archery is a recreation.,archery,sport,5,-127.88665580749512,-25.577331161499025,33740602,google_electra-base-generator
judo is a recreation.,judo,sport,5,-132.3566780090332,-26.47133560180664,33740602,google_electra-base-generator
car racing is a recreation.,car racing,sport,5,-143.35197830200195,-23.891996383666992,33740602,google_electra-base-generator
ping pong is a recreation.,ping pong,sport,5,-190.7726879119873,-27.2532411302839,33740602,google_electra-base-generator
rowing is a recreation.,rowing,sport,5,-133.9333267211914,-26.78666534423828,33740602,google_electra-base-generator
fishing is a recreation.,fishing,sport,5,-131.54734992980957,-26.309469985961915,33740602,google_electra-base-generator
horseback riding is a recreation.,horseback riding,sport,5,-147.58624267578125,-24.597707112630207,33740602,google_electra-base-generator
running is a recreation.,running,sport,5,-115.6191520690918,-23.12383041381836,33740602,google_electra-base-generator
horse racing is a recreation.,horse racing,sport,5,-138.46231269836426,-23.077052116394043,33740602,google_electra-base-generator
hiking is a recreation.,hiking,sport,5,-123.9625072479248,-24.79250144958496,33740602,google_electra-base-generator
weight lifting is a recreation.,weight lifting,sport,5,-141.5131950378418,-23.585532506306965,33740602,google_electra-base-generator
croquet is a recreation.,croquet,sport,5,-214.45447158813477,-30.63635308401925,33740602,google_electra-base-generator
horseshoes is a recreation.,horseshoes,sport,5,-153.81011390686035,-25.635018984476726,33740602,google_electra-base-generator
boating is a recreation.,boating,sport,5,-142.5563507080078,-28.511270141601564,33740602,google_electra-base-generator
pool is a recreation.,pool,sport,5,-132.32544708251953,-26.465089416503908,33740602,google_electra-base-generator
billiards is a recreation.,billiards,sport,5,-206.9071807861328,-29.55816868373326,33740602,google_electra-base-generator
hunting is a recreation.,hunting,sport,5,-129.7474880218506,-25.949497604370116,33740602,google_electra-base-generator
jump rope is a recreation.,jump rope,sport,5,-144.07025146484375,-24.011708577473957,33740602,google_electra-base-generator
camping is a recreation.,camping,sport,5,-133.4929313659668,-26.69858627319336,33740602,google_electra-base-generator
chess is a recreation.,chess,sport,5,-144.29662132263184,-28.859324264526368,33740602,google_electra-base-generator
dancing is a recreation.,dancing,sport,5,-127.90327835083008,-25.580655670166017,33740602,google_electra-base-generator
checkers is a recreation.,checkers,sport,5,-152.5373992919922,-25.4228998819987,33740602,google_electra-base-generator
cards is a recreation.,cards,sport,5,-127.66948509216309,-25.53389701843262,33740602,google_electra-base-generator
sunbathing is a recreation.,sunbathing,sport,5,-192.9676284790039,-27.56680406842913,33740602,google_electra-base-generator
football is done for leisure.,football,sport,6,-182.16936683654785,-30.36156113942464,33740602,google_electra-base-generator
baseball is done for leisure.,baseball,sport,6,-184.0168056488037,-30.669467608133953,33740602,google_electra-base-generator
basketball is done for leisure.,basketball,sport,6,-189.91523933410645,-31.652539889017742,33740602,google_electra-base-generator
tennis is done for leisure.,tennis,sport,6,-186.30434608459473,-31.050724347432453,33740602,google_electra-base-generator
softball is done for leisure.,softball,sport,6,-186.297758102417,-31.049626350402832,33740602,google_electra-base-generator
canoeing is done for leisure.,canoeing,sport,6,-218.1645679473877,-31.166366849626815,33740602,google_electra-base-generator
handball is done for leisure.,handball,sport,6,-194.28355979919434,-32.38059329986572,33740602,google_electra-base-generator
rugby is done for leisure.,rugby,sport,6,-189.88273239135742,-31.647122065226238,33740602,google_electra-base-generator
hockey is done for leisure.,hockey,sport,6,-187.79180526733398,-31.298634211222332,33740602,google_electra-base-generator
ice hockey is done for leisure.,ice hockey,sport,6,-209.4248161315918,-29.917830875941686,33740602,google_electra-base-generator
swimming is done for leisure.,swimming,sport,6,-189.1924591064453,-31.532076517740887,33740602,google_electra-base-generator
track is done for leisure.,track,sport,6,-175.68163681030273,-29.28027280171712,33740602,google_electra-base-generator
boxing is done for leisure.,boxing,sport,6,-186.3181495666504,-31.053024927775066,33740602,google_electra-base-generator
volleyball is done for leisure.,volleyball,sport,6,-197.25152206420898,-32.875253677368164,33740602,google_electra-base-generator
lacrosse is done for leisure.,lacrosse,sport,6,-185.39049339294434,-30.898415565490723,33740602,google_electra-base-generator
skiing is done for leisure.,skiing,sport,6,-179.68111610412598,-29.946852684020996,33740602,google_electra-base-generator
golf is done for leisure.,golf,sport,6,-189.7793312072754,-31.6298885345459,33740602,google_electra-base-generator
polo is done for leisure.,polo,sport,6,-189.99840354919434,-31.66640059153239,33740602,google_electra-base-generator
surfing is done for leisure.,surfing,sport,6,-200.1123218536377,-33.35205364227295,33740602,google_electra-base-generator
wrestling is done for leisure.,wrestling,sport,6,-181.5230655670166,-30.253844261169434,33740602,google_electra-base-generator
gymnastics is done for leisure.,gymnastics,sport,6,-175.4695816040039,-29.244930267333984,33740602,google_electra-base-generator
cricket is done for leisure.,cricket,sport,6,-198.50905227661133,-33.08484204610189,33740602,google_electra-base-generator
squash is done for leisure.,squash,sport,6,-188.49919891357422,-31.41653315226237,33740602,google_electra-base-generator
badminton is done for leisure.,badminton,sport,6,-197.11145973205566,-32.85190995534261,33740602,google_electra-base-generator
racing is done for leisure.,racing,sport,6,-170.26494979858398,-28.377491633097332,33740602,google_electra-base-generator
pole vault is done for leisure.,pole vault,sport,6,-207.48912239074707,-29.641303198678152,33740602,google_electra-base-generator
fencing is done for leisure.,fencing,sport,6,-185.48116874694824,-30.913528124491375,33740602,google_electra-base-generator
bowling is done for leisure.,bowling,sport,6,-189.66188049316406,-31.610313415527344,33740602,google_electra-base-generator
water skiing is done for leisure.,water skiing,sport,6,-218.51458549499512,-31.216369356427872,33740602,google_electra-base-generator
ice skating is done for leisure.,ice skating,sport,6,-209.52309799194336,-29.931871141706193,33740602,google_electra-base-generator
jai alai is done for leisure.,jai alai,sport,6,-248.8317699432373,-31.103971242904663,33740602,google_electra-base-generator
skating is done for leisure.,skating,sport,6,-181.71267890930176,-30.285446484883625,33740602,google_electra-base-generator
skindiving is done for leisure.,skindiving,sport,6,-261.7971076965332,-32.72463846206665,33740602,google_electra-base-generator
sailing is done for leisure.,sailing,sport,6,-185.8482780456543,-30.97471300760905,33740602,google_electra-base-generator
diving is done for leisure.,diving,sport,6,-192.56014251708984,-32.09335708618164,33740602,google_electra-base-generator
archery is done for leisure.,archery,sport,6,-182.3407802581787,-30.390130043029785,33740602,google_electra-base-generator
judo is done for leisure.,judo,sport,6,-187.5378246307373,-31.256304105122883,33740602,google_electra-base-generator
car racing is done for leisure.,car racing,sport,6,-196.930326461792,-28.132903780255997,33740602,google_electra-base-generator
ping pong is done for leisure.,ping pong,sport,6,-249.3844108581543,-31.173051357269287,33740602,google_electra-base-generator
rowing is done for leisure.,rowing,sport,6,-185.53341102600098,-30.922235171000164,33740602,google_electra-base-generator
fishing is done for leisure.,fishing,sport,6,-188.35293197631836,-31.392155329386394,33740602,google_electra-base-generator
horseback riding is done for leisure.,horseback riding,sport,6,-201.4366512298584,-28.77666446140834,33740602,google_electra-base-generator
running is done for leisure.,running,sport,6,-167.9151382446289,-27.985856374104817,33740602,google_electra-base-generator
horse racing is done for leisure.,horse racing,sport,6,-193.5248146057129,-27.64640208653041,33740602,google_electra-base-generator
hiking is done for leisure.,hiking,sport,6,-182.3393039703369,-30.389883995056152,33740602,google_electra-base-generator
weight lifting is done for leisure.,weight lifting,sport,6,-197.18943214416504,-28.169918877737864,33740602,google_electra-base-generator
croquet is done for leisure.,croquet,sport,6,-269.63945388793945,-33.70493173599243,33740602,google_electra-base-generator
horseshoes is done for leisure.,horseshoes,sport,6,-208.30405235290527,-29.757721764700754,33740602,google_electra-base-generator
boating is done for leisure.,boating,sport,6,-191.89908409118652,-31.98318068186442,33740602,google_electra-base-generator
pool is done for leisure.,pool,sport,6,-181.08067512512207,-30.18011252085368,33740602,google_electra-base-generator
billiards is done for leisure.,billiards,sport,6,-253.7093162536621,-31.713664531707764,33740602,google_electra-base-generator
hunting is done for leisure.,hunting,sport,6,-185.75702095031738,-30.959503491719563,33740602,google_electra-base-generator
jump rope is done for leisure.,jump rope,sport,6,-194.6967315673828,-27.813818795340403,33740602,google_electra-base-generator
camping is done for leisure.,camping,sport,6,-187.4011516571045,-31.233525276184082,33740602,google_electra-base-generator
chess is done for leisure.,chess,sport,6,-199.11867332458496,-33.186445554097496,33740602,google_electra-base-generator
dancing is done for leisure.,dancing,sport,6,-185.154390335083,-30.859065055847168,33740602,google_electra-base-generator
checkers is done for leisure.,checkers,sport,6,-208.10587692260742,-29.72941098894392,33740602,google_electra-base-generator
cards is done for leisure.,cards,sport,6,-177.03679275512695,-29.506132125854492,33740602,google_electra-base-generator
sunbathing is done for leisure.,sunbathing,sport,6,-251.3547878265381,-31.41934847831726,33740602,google_electra-base-generator
football is competitive.,football,sport,7,-121.66786003112793,-30.416965007781982,33740602,google_electra-base-generator
baseball is competitive.,baseball,sport,7,-124.29030799865723,-31.072576999664307,33740602,google_electra-base-generator
basketball is competitive.,basketball,sport,7,-127.9758186340332,-31.9939546585083,33740602,google_electra-base-generator
tennis is competitive.,tennis,sport,7,-121.9793586730957,-30.494839668273926,33740602,google_electra-base-generator
softball is competitive.,softball,sport,7,-129.97108840942383,-32.49277210235596,33740602,google_electra-base-generator
canoeing is competitive.,canoeing,sport,7,-161.73848152160645,-32.34769630432129,33740602,google_electra-base-generator
handball is competitive.,handball,sport,7,-131.7589054107666,-32.93972635269165,33740602,google_electra-base-generator
rugby is competitive.,rugby,sport,7,-129.28122329711914,-32.320305824279785,33740602,google_electra-base-generator
hockey is competitive.,hockey,sport,7,-125.39532089233398,-31.348830223083496,33740602,google_electra-base-generator
ice hockey is competitive.,ice hockey,sport,7,-140.38723945617676,-28.07744789123535,33740602,google_electra-base-generator
swimming is competitive.,swimming,sport,7,-129.59454727172852,-32.39863681793213,33740602,google_electra-base-generator
track is competitive.,track,sport,7,-129.75289916992188,-32.43822479248047,33740602,google_electra-base-generator
boxing is competitive.,boxing,sport,7,-125.74002456665039,-31.435006141662598,33740602,google_electra-base-generator
volleyball is competitive.,volleyball,sport,7,-137.81280708312988,-34.45320177078247,33740602,google_electra-base-generator
lacrosse is competitive.,lacrosse,sport,7,-128.56885719299316,-32.14221429824829,33740602,google_electra-base-generator
skiing is competitive.,skiing,sport,7,-116.6688117980957,-29.167202949523926,33740602,google_electra-base-generator
golf is competitive.,golf,sport,7,-127.43376731872559,-31.858441829681396,33740602,google_electra-base-generator
polo is competitive.,polo,sport,7,-131.0839080810547,-32.77097702026367,33740602,google_electra-base-generator
surfing is competitive.,surfing,sport,7,-140.40554809570312,-35.10138702392578,33740602,google_electra-base-generator
wrestling is competitive.,wrestling,sport,7,-124.2495346069336,-31.0623836517334,33740602,google_electra-base-generator
gymnastics is competitive.,gymnastics,sport,7,-113.84306335449219,-28.460765838623047,33740602,google_electra-base-generator
cricket is competitive.,cricket,sport,7,-139.2928810119629,-34.82322025299072,33740602,google_electra-base-generator
squash is competitive.,squash,sport,7,-132.69232177734375,-33.17308044433594,33740602,google_electra-base-generator
