premise,conclusion,control,item,category,blankpredicate,item_word,category_word,predicate_id,argument_id,score,conclusion_only,control_score,shuffled_diff,shuffled_diff_sd,params,model
Skating requires wiffing.,All sports require wiffing.,All toys require wiffing.,skating,sport,requires,Skating,sports,2,2,-4.128337860107422,-29.172585487365723,-11.283711910247803,4.0272417068481445,4.3687872886657715,335174458,bert-large-uncased
Skating requires blicking.,All sports require blicking.,All toys require blicking.,skating,sport,requires,Skating,sports,2,3,-3.440293312072754,-36.1792950630188,-12.302428722381592,4.656927108764648,2.8665568828582764,335174458,bert-large-uncased
Skating requires gyring.,All sports require gyring.,All toys require gyring.,skating,sport,requires,Skating,sports,2,4,-4.601527214050293,-26.950958251953125,-11.712024211883545,3.503699779510498,2.9489617347717285,335174458,bert-large-uncased
Skating requires gimbling.,All sports require gimbling.,All toys require gimbling.,skating,sport,requires,Skating,sports,2,5,-5.029908180236816,-46.393470287323,-11.527797222137451,9.396690368652344,7.052250385284424,335174458,bert-large-uncased
Skating includes daxing.,All sports include daxing.,All toys include daxing.,skating,sport,includes,Skating,sports,3,1,-24.78872585296631,-41.31095790863037,-28.80313539505005,-5.68834924697876,7.2247395515441895,335174458,bert-large-uncased
Skating includes wiffing.,All sports include wiffing.,All toys include wiffing.,skating,sport,includes,Skating,sports,3,2,-7.089392185211182,-37.164825439453125,-13.156104564666748,1.5158315896987915,2.8952383995056152,335174458,bert-large-uncased
Skating includes blicking.,All sports include blicking.,All toys include blicking.,skating,sport,includes,Skating,sports,3,3,-7.351275444030762,-42.31278657913208,-14.851809024810791,2.119898557662964,3.3496880531311035,335174458,bert-large-uncased
Skating includes gyring.,All sports include gyring.,All toys include gyring.,skating,sport,includes,Skating,sports,3,4,-6.665086269378662,-30.06328010559082,-13.71369457244873,0.727990984916687,2.4767513275146484,335174458,bert-large-uncased
Skating includes gimbling.,All sports include gimbling.,All toys include gimbling.,skating,sport,includes,Skating,sports,3,5,-17.542418479919434,-50.90031623840332,-18.31568670272827,2.406623363494873,2.0702035427093506,335174458,bert-large-uncased
Skating is beamish.,All sports are beamish.,All toys are beamish.,skating,sport,is,Skating,sports,4,1,-6.816564559936523,-30.765915870666504,-9.281534671783447,1.2213643789291382,1.6347585916519165,335174458,bert-large-uncased
Skating is slithy.,All sports are slithy.,All toys are slithy.,skating,sport,is,Skating,sports,4,2,-8.134270668029785,-39.136662006378174,-10.088274955749512,-0.04034423828125,2.1878151893615723,335174458,bert-large-uncased
Skating is mimsy.,All sports are mimsy.,All toys are mimsy.,skating,sport,is,Skating,sports,4,3,-7.201369762420654,-28.33995771408081,-8.063328266143799,2.0534768104553223,1.6793915033340454,335174458,bert-large-uncased
Skating is vorpal.,All sports are vorpal.,All toys are vorpal.,skating,sport,is,Skating,sports,4,4,-11.978704452514648,-13.531793594360352,-8.91391372680664,-1.4456247091293335,2.575871706008911,335174458,bert-large-uncased
Skating is frabjous.,All sports are frabjous.,All toys are frabjous.,skating,sport,is,Skating,sports,4,5,-8.835047245025635,-48.26906442642212,-9.279557228088379,3.5083937644958496,2.138385057449341,335174458,bert-large-uncased
Skindiving involves daxing.,All sports involve daxing.,All toys involve daxing.,skindiving,sport,involves,Skindiving,sports,1,1,-21.551912784576416,-40.375800132751465,-29.648334503173828,0.12802067399024963,2.5394985675811768,335174458,bert-large-uncased
Skindiving involves wiffing.,All sports involve wiffing.,All toys involve wiffing.,skindiving,sport,involves,Skindiving,sports,1,2,-6.311492919921875,-31.227675914764404,-12.930582046508789,-0.14542055130004883,0.7789412140846252,335174458,bert-large-uncased
Skindiving involves blicking.,All sports involve blicking.,All toys involve blicking.,skindiving,sport,involves,Skindiving,sports,1,3,-6.606301784515381,-39.38366413116455,-13.801915645599365,0.7798048257827759,0.5044615864753723,335174458,bert-large-uncased
Skindiving involves gyring.,All sports involve gyring.,All toys involve gyring.,skindiving,sport,involves,Skindiving,sports,1,4,-6.122250556945801,-26.117628574371338,-12.828325748443604,-0.19807152450084686,0.6042853593826294,335174458,bert-large-uncased
Skindiving involves gimbling.,All sports involve gimbling.,All toys involve gimbling.,skindiving,sport,involves,Skindiving,sports,1,5,-14.536747932434082,-44.891448974609375,-17.99005937576294,-2.839543104171753,3.938048839569092,335174458,bert-large-uncased
Skindiving requires daxing.,All sports require daxing.,All toys require daxing.,skindiving,sport,requires,Skindiving,sports,2,1,-21.302820205688477,-37.92248296737671,-27.566784381866455,2.401230812072754,6.422595977783203,335174458,bert-large-uncased
Skindiving requires wiffing.,All sports require wiffing.,All toys require wiffing.,skindiving,sport,requires,Skindiving,sports,2,2,-7.316565990447998,-29.17258644104004,-12.655530452728271,0.04742622375488281,1.5158891677856445,335174458,bert-large-uncased
Skindiving requires blicking.,All sports require blicking.,All toys require blicking.,skindiving,sport,requires,Skindiving,sports,2,3,-5.970069885253906,-36.17929220199585,-11.97813367843628,1.0824434757232666,0.5449127554893494,335174458,bert-large-uncased
Skindiving requires gyring.,All sports require gyring.,All toys require gyring.,skindiving,sport,requires,Skindiving,sports,2,4,-6.928123950958252,-26.950958251953125,-11.892775058746338,-0.05670471116900444,1.5768611431121826,335174458,bert-large-uncased
Skindiving requires gimbling.,All sports require gimbling.,All toys require gimbling.,skindiving,sport,requires,Skindiving,sports,2,5,-12.475773811340332,-46.393470287323,-12.664031982421875,5.50490665435791,3.6670284271240234,335174458,bert-large-uncased
Skindiving includes daxing.,All sports include daxing.,All toys include daxing.,skindiving,sport,includes,Skindiving,sports,3,1,-22.42587423324585,-41.31095790863037,-29.96639585494995,-0.7845792770385742,1.0665267705917358,335174458,bert-large-uncased
Skindiving includes wiffing.,All sports include wiffing.,All toys include wiffing.,skindiving,sport,includes,Skindiving,sports,3,2,-6.661792755126953,-37.164825439453125,-15.97032880783081,-0.23191729187965393,1.1504896879196167,335174458,bert-large-uncased
Skindiving includes blicking.,All sports include blicking.,All toys include blicking.,skindiving,sport,includes,Skindiving,sports,3,3,-6.542990684509277,-42.31278467178345,-14.720027923583984,1.0869090557098389,1.253246784210205,335174458,bert-large-uncased
Skindiving includes gyring.,All sports include gyring.,All toys include gyring.,skindiving,sport,includes,Skindiving,sports,3,4,-7.493765354156494,-30.06328010559082,-15.286812782287598,-0.8852246999740601,1.8306913375854492,335174458,bert-large-uncased
Skindiving includes gimbling.,All sports include gimbling.,All toys include gimbling.,skindiving,sport,includes,Skindiving,sports,3,5,-18.956838607788086,-50.90031623840332,-24.685050010681152,-1.2018063068389893,3.9792747497558594,335174458,bert-large-uncased
Skindiving is beamish.,All sports are beamish.,All toys are beamish.,skindiving,sport,is,Skindiving,sports,4,1,-8.799009323120117,-30.765915870666504,-13.877452373504639,-0.6998623609542847,0.7357432246208191,335174458,bert-large-uncased
Skindiving is slithy.,All sports are slithy.,All toys are slithy.,skindiving,sport,is,Skindiving,sports,4,2,-10.948970794677734,-39.13666391372681,-13.323569297790527,-0.7883794903755188,1.0538002252578735,335174458,bert-large-uncased
Skindiving is mimsy.,All sports are mimsy.,All toys are mimsy.,skindiving,sport,is,Skindiving,sports,4,3,-7.897815704345703,-28.33995771408081,-12.566397190093994,1.9069290161132812,1.565096378326416,335174458,bert-large-uncased
Skindiving is vorpal.,All sports are vorpal.,All toys are vorpal.,skindiving,sport,is,Skindiving,sports,4,4,-9.474778652191162,-13.531793594360352,-12.102174282073975,0.8512317538261414,0.9279704689979553,335174458,bert-large-uncased
Skindiving is frabjous.,All sports are frabjous.,All toys are frabjous.,skindiving,sport,is,Skindiving,sports,4,5,-7.5612359046936035,-48.26906442642212,-14.033758163452148,2.539560079574585,1.597799301147461,335174458,bert-large-uncased
Sailing involves daxing.,All sports involve daxing.,All toys involve daxing.,sailing,sport,involves,Sailing,sports,1,1,-14.414495468139648,-40.375800132751465,-23.746647357940674,5.598062038421631,6.671456336975098,335174458,bert-large-uncased
Sailing involves wiffing.,All sports involve wiffing.,All toys involve wiffing.,sailing,sport,involves,Sailing,sports,1,2,-5.723711013793945,-31.227675914764404,-12.845845699310303,2.3136258125305176,2.153656005859375,335174458,bert-large-uncased
Sailing involves blicking.,All sports involve blicking.,All toys involve blicking.,sailing,sport,involves,Sailing,sports,1,3,-7.888879299163818,-39.38366413116455,-14.344423294067383,1.0369762182235718,1.7536717653274536,335174458,bert-large-uncased
Sailing involves gyring.,All sports involve gyring.,All toys involve gyring.,sailing,sport,involves,Sailing,sports,1,4,-6.795191764831543,-26.117628574371338,-13.422108173370361,2.5518441200256348,1.4964585304260254,335174458,bert-large-uncased
Sailing involves gimbling.,All sports involve gimbling.,All toys involve gimbling.,sailing,sport,involves,Sailing,sports,1,5,-9.43413782119751,-44.891448974609375,-14.311996459960938,1.2222445011138916,2.3160932064056396,335174458,bert-large-uncased
Sailing requires daxing.,All sports require daxing.,All toys require daxing.,sailing,sport,requires,Sailing,sports,2,1,-22.79659938812256,-37.92248296737671,-20.25380849838257,-1.2974164485931396,8.913079261779785,335174458,bert-large-uncased
Sailing requires wiffing.,All sports require wiffing.,All toys require wiffing.,sailing,sport,requires,Sailing,sports,2,2,-4.963221549987793,-29.172585487365723,-11.910703659057617,3.9031150341033936,2.465830087661743,335174458,bert-large-uncased
Sailing requires blicking.,All sports require blicking.,All toys require blicking.,sailing,sport,requires,Sailing,sports,2,3,-8.98581838607788,-36.1792950630188,-11.698850631713867,-2.027985095977783,1.492764949798584,335174458,bert-large-uncased
Sailing requires gyring.,All sports require gyring.,All toys require gyring.,sailing,sport,requires,Sailing,sports,2,4,-7.430620193481445,-26.950958251953125,-12.9115309715271,2.8115289211273193,2.122544765472412,335174458,bert-large-uncased
Sailing requires gimbling.,All sports require gimbling.,All toys require gimbling.,sailing,sport,requires,Sailing,sports,2,5,-7.315411567687988,-46.393470287323,-11.043006896972656,10.385568618774414,4.9565229415893555,335174458,bert-large-uncased
Sailing includes daxing.,All sports include daxing.,All toys include daxing.,sailing,sport,includes,Sailing,sports,3,1,-24.053686141967773,-41.31095790863037,-18.338892459869385,-3.6442503929138184,6.696217060089111,335174458,bert-large-uncased
Sailing includes wiffing.,All sports include wiffing.,All toys include wiffing.,sailing,sport,includes,Sailing,sports,3,2,-7.974617004394531,-37.164825439453125,-16.59099292755127,0.002780914306640625,2.9160070419311523,335174458,bert-large-uncased
Sailing includes blicking.,All sports include blicking.,All toys include blicking.,sailing,sport,includes,Sailing,sports,3,3,-12.271425247192383,-42.31278657913208,-14.581731796264648,-2.228520631790161,3.278778314590454,335174458,bert-large-uncased
Sailing includes gyring.,All sports include gyring.,All toys include gyring.,sailing,sport,includes,Sailing,sports,3,4,-9.55668592453003,-30.06328010559082,-16.71101188659668,-0.6409393548965454,3.200258255004883,335174458,bert-large-uncased
Sailing includes gimbling.,All sports include gimbling.,All toys include gimbling.,sailing,sport,includes,Sailing,sports,3,5,-19.114875316619873,-50.90031623840332,-18.245503902435303,1.3930866718292236,3.155287504196167,335174458,bert-large-uncased
Sailing is beamish.,All sports are beamish.,All toys are beamish.,sailing,sport,is,Sailing,sports,4,1,-10.406789779663086,-30.765915870666504,-9.99744176864624,0.3995584547519684,0.9990983009338379,335174458,bert-large-uncased
Sailing is slithy.,All sports are slithy.,All toys are slithy.,sailing,sport,is,Sailing,sports,4,2,-22.420140743255615,-39.136662006378174,-8.874428272247314,-6.588291168212891,2.927938938140869,335174458,bert-large-uncased
Sailing is mimsy.,All sports are mimsy.,All toys are mimsy.,sailing,sport,is,Sailing,sports,4,3,-7.759388446807861,-28.33995771408081,-9.529836654663086,2.8520405292510986,1.6884056329727173,335174458,bert-large-uncased
Sailing is vorpal.,All sports are vorpal.,All toys are vorpal.,sailing,sport,is,Sailing,sports,4,4,-10.797574996948242,-13.531793594360352,-8.758077621459961,1.1407504081726074,0.45666465163230896,335174458,bert-large-uncased
Sailing is frabjous.,All sports are frabjous.,All toys are frabjous.,sailing,sport,is,Sailing,sports,4,5,-9.542681217193604,-48.26906442642212,-11.28674840927124,3.3191211223602295,1.6654915809631348,335174458,bert-large-uncased
Diving involves daxing.,All sports involve daxing.,All toys involve daxing.,diving,sport,involves,Diving,sports,1,1,-22.830540657043457,-40.375800132751465,-27.293989181518555,-1.3161731958389282,6.701442718505859,335174458,bert-large-uncased
Diving involves wiffing.,All sports involve wiffing.,All toys involve wiffing.,diving,sport,involves,Diving,sports,1,2,-6.673859119415283,-31.227675914764404,-11.966558933258057,0.1302848756313324,1.3986930847167969,335174458,bert-large-uncased
Diving involves blicking.,All sports involve blicking.,All toys involve blicking.,diving,sport,involves,Diving,sports,1,3,-7.515229225158691,-39.38366413116455,-14.827969551086426,0.40942659974098206,1.505619764328003,335174458,bert-large-uncased
Diving involves gyring.,All sports involve gyring.,All toys involve gyring.,diving,sport,involves,Diving,sports,1,4,-8.409796237945557,-26.117628574371338,-13.468032836914062,-0.2513671815395355,1.424407720565796,335174458,bert-large-uncased
Diving involves gimbling.,All sports involve gimbling.,All toys involve gimbling.,diving,sport,involves,Diving,sports,1,5,-8.16588830947876,-44.891448974609375,-14.632143497467041,2.098710536956787,1.8968504667282104,335174458,bert-large-uncased
Diving requires daxing.,All sports require daxing.,All toys require daxing.,diving,sport,requires,Diving,sports,2,1,-24.782919883728027,-37.92248296737671,-25.972795486450195,0.4274353086948395,6.846936225891113,335174458,bert-large-uncased
Diving requires wiffing.,All sports require wiffing.,All toys require wiffing.,diving,sport,requires,Diving,sports,2,2,-6.118460655212402,-29.172585487365723,-12.586642742156982,1.6805088520050049,2.084813356399536,335174458,bert-large-uncased
Diving requires blicking.,All sports require blicking.,All toys require blicking.,diving,sport,requires,Diving,sports,2,3,-5.783489227294922,-36.1792950630188,-13.624058246612549,1.7059224843978882,1.6710511445999146,335174458,bert-large-uncased
Diving requires gyring.,All sports require gyring.,All toys require gyring.,diving,sport,requires,Diving,sports,2,4,-8.723397254943848,-26.950958251953125,-12.591814041137695,2.0155138969421387,2.117276668548584,335174458,bert-large-uncased
Diving requires gimbling.,All sports require gimbling.,All toys require gimbling.,diving,sport,requires,Diving,sports,2,5,-7.578808784484863,-46.393470287323,-12.078615665435791,5.716144561767578,2.5028746128082275,335174458,bert-large-uncased
Diving includes daxing.,All sports include daxing.,All toys include daxing.,diving,sport,includes,Diving,sports,3,1,-27.95419216156006,-41.31095790863037,-27.726078033447266,-4.741799354553223,6.947624206542969,335174458,bert-large-uncased
Diving includes wiffing.,All sports include wiffing.,All toys include wiffing.,diving,sport,includes,Diving,sports,3,2,-10.473274230957031,-37.164825439453125,-14.656609058380127,-1.1229134798049927,2.6027450561523438,335174458,bert-large-uncased
Diving includes blicking.,All sports include blicking.,All toys include blicking.,diving,sport,includes,Diving,sports,3,3,-10.947378635406494,-42.31278657913208,-15.81872034072876,-1.6068804264068604,3.1692800521850586,335174458,bert-large-uncased
Diving includes gyring.,All sports include gyring.,All toys include gyring.,diving,sport,includes,Diving,sports,3,4,-10.584543228149414,-30.06328010559082,-14.60137128829956,0.05243492126464844,2.9769532680511475,335174458,bert-large-uncased
Diving includes gimbling.,All sports include gimbling.,All toys include gimbling.,diving,sport,includes,Diving,sports,3,5,-17.86906147003174,-50.90031623840332,-18.25312852859497,-1.2809622287750244,5.214991092681885,335174458,bert-large-uncased
Diving is beamish.,All sports are beamish.,All toys are beamish.,diving,sport,is,Diving,sports,4,1,-11.1771821975708,-30.765915870666504,-9.903548240661621,-0.7745688557624817,1.205700397491455,335174458,bert-large-uncased
Diving is slithy.,All sports are slithy.,All toys are slithy.,diving,sport,is,Diving,sports,4,2,-14.413069725036621,-39.136662006378174,-12.556572914123535,-2.0507254600524902,1.2842316627502441,335174458,bert-large-uncased
Diving is mimsy.,All sports are mimsy.,All toys are mimsy.,diving,sport,is,Diving,sports,4,3,-11.315582275390625,-28.33995771408081,-9.108494758605957,-0.6578707695007324,1.7208952903747559,335174458,bert-large-uncased
Diving is vorpal.,All sports are vorpal.,All toys are vorpal.,diving,sport,is,Diving,sports,4,4,-11.626357078552246,-13.531793594360352,-9.301190376281738,-0.4109400808811188,1.2435282468795776,335174458,bert-large-uncased
Diving is frabjous.,All sports are frabjous.,All toys are frabjous.,diving,sport,is,Diving,sports,4,5,-12.725633144378662,-48.26906442642212,-9.634591102600098,-0.4868089556694031,1.5186388492584229,335174458,bert-large-uncased
Archery involves daxing.,All sports involve daxing.,All toys involve daxing.,archery,sport,involves,Archery,sports,1,1,-13.766324996948242,-40.375800132751465,-23.936999320983887,8.92144775390625,5.9770426750183105,335174458,bert-large-uncased
Archery involves wiffing.,All sports involve wiffing.,All toys involve wiffing.,archery,sport,involves,Archery,sports,1,2,-5.658646583557129,-31.227675914764404,-12.843880653381348,0.5341886281967163,0.8275521993637085,335174458,bert-large-uncased
Archery involves blicking.,All sports involve blicking.,All toys involve blicking.,archery,sport,involves,Archery,sports,1,3,-6.4739990234375,-39.38366413116455,-14.535504341125488,0.9792892336845398,1.2634726762771606,335174458,bert-large-uncased
Archery involves gyring.,All sports involve gyring.,All toys involve gyring.,archery,sport,involves,Archery,sports,1,4,-5.555635452270508,-26.117628574371338,-13.589130878448486,0.9562889337539673,0.8022727966308594,335174458,bert-large-uncased
Archery involves gimbling.,All sports involve gimbling.,All toys involve gimbling.,archery,sport,involves,Archery,sports,1,5,-12.832696437835693,-44.891448974609375,-18.34755039215088,0.5911172032356262,2.814408540725708,335174458,bert-large-uncased
Archery requires daxing.,All sports require daxing.,All toys require daxing.,archery,sport,requires,Archery,sports,2,1,-22.731868743896484,-37.92248296737671,-25.815921783447266,-4.699960231781006,10.010772705078125,335174458,bert-large-uncased
Archery requires wiffing.,All sports require wiffing.,All toys require wiffing.,archery,sport,requires,Archery,sports,2,2,-4.446063041687012,-29.17258644104004,-12.714387893676758,1.736285924911499,1.5238512754440308,335174458,bert-large-uncased
Archery requires blicking.,All sports require blicking.,All toys require blicking.,archery,sport,requires,Archery,sports,2,3,-4.928668022155762,-36.17929220199585,-12.696825981140137,2.6921818256378174,2.6463518142700195,335174458,bert-large-uncased
Archery requires gyring.,All sports require gyring.,All toys require gyring.,archery,sport,requires,Archery,sports,2,4,-5.705290794372559,-26.950958251953125,-12.378955841064453,2.058445930480957,1.2791485786437988,335174458,bert-large-uncased
Archery requires gimbling.,All sports require gimbling.,All toys require gimbling.,archery,sport,requires,Archery,sports,2,5,-6.404389381408691,-46.393470287323,-11.725903034210205,7.198478698730469,3.687746047973633,335174458,bert-large-uncased
Archery includes daxing.,All sports include daxing.,All toys include daxing.,archery,sport,includes,Archery,sports,3,1,-20.44790029525757,-41.31095790863037,-19.583953380584717,-1.8317791223526,6.414341449737549,335174458,bert-large-uncased
Archery includes wiffing.,All sports include wiffing.,All toys include wiffing.,archery,sport,includes,Archery,sports,3,2,-6.686800956726074,-37.164825439453125,-15.298953533172607,0.6810628771781921,2.8092916011810303,335174458,bert-large-uncased
Archery includes blicking.,All sports include blicking.,All toys include blicking.,archery,sport,includes,Archery,sports,3,3,-7.906747817993164,-42.31278467178345,-15.957776546478271,2.1642699241638184,3.9590532779693604,335174458,bert-large-uncased
Archery includes gyring.,All sports include gyring.,All toys include gyring.,archery,sport,includes,Archery,sports,3,4,-6.532623291015625,-30.06328010559082,-15.428606033325195,0.7096824645996094,1.9129655361175537,335174458,bert-large-uncased
Archery includes gimbling.,All sports include gimbling.,All toys include gimbling.,archery,sport,includes,Archery,sports,3,5,-18.181301593780518,-50.90031623840332,-23.558866500854492,3.9273407459259033,1.1101101636886597,335174458,bert-large-uncased
Archery is beamish.,All sports are beamish.,All toys are beamish.,archery,sport,is,Archery,sports,4,1,-5.915708065032959,-30.765915870666504,-11.28524112701416,2.4790656566619873,1.3609939813613892,335174458,bert-large-uncased
Archery is slithy.,All sports are slithy.,All toys are slithy.,archery,sport,is,Archery,sports,4,2,-7.338107109069824,-39.13666391372681,-11.687624454498291,0.9687563180923462,2.4014344215393066,335174458,bert-large-uncased
Archery is mimsy.,All sports are mimsy.,All toys are mimsy.,archery,sport,is,Archery,sports,4,3,-5.692466735839844,-28.33995771408081,-9.693772792816162,2.874938488006592,2.5907695293426514,335174458,bert-large-uncased
Archery is vorpal.,All sports are vorpal.,All toys are vorpal.,archery,sport,is,Archery,sports,4,4,-8.165321826934814,-13.531793594360352,-10.018261909484863,2.47825288772583,1.4623910188674927,335174458,bert-large-uncased
Archery is frabjous.,All sports are frabjous.,All toys are frabjous.,archery,sport,is,Archery,sports,4,5,-8.10310697555542,-48.26906442642212,-11.740186214447021,2.4667980670928955,2.791506290435791,335174458,bert-large-uncased
Judo involves daxing.,All sports involve daxing.,All toys involve daxing.,judo,sport,involves,Judo,sports,1,1,-19.178207397460938,-40.375800132751465,-25.16971731185913,7.823468208312988,4.4276323318481445,335174458,bert-large-uncased
Judo involves wiffing.,All sports involve wiffing.,All toys involve wiffing.,judo,sport,involves,Judo,sports,1,2,-5.856208801269531,-31.227675914764404,-12.347918510437012,2.1939120292663574,3.01499605178833,335174458,bert-large-uncased
Judo involves blicking.,All sports involve blicking.,All toys involve blicking.,judo,sport,involves,Judo,sports,1,3,-6.328951358795166,-39.38366413116455,-13.725276947021484,1.1980587244033813,2.706516981124878,335174458,bert-large-uncased
Judo involves gyring.,All sports involve gyring.,All toys involve gyring.,judo,sport,involves,Judo,sports,1,4,-7.4797821044921875,-26.117628574371338,-13.06951379776001,-0.15604476630687714,2.9299724102020264,335174458,bert-large-uncased
Judo involves gimbling.,All sports involve gimbling.,All toys involve gimbling.,judo,sport,involves,Judo,sports,1,5,-9.74358320236206,-44.891448974609375,-16.677395343780518,3.038357973098755,2.805034875869751,335174458,bert-large-uncased
Judo requires daxing.,All sports require daxing.,All toys require daxing.,judo,sport,requires,Judo,sports,2,1,-25.28514814376831,-37.92248296737671,-22.16832208633423,-6.2855682373046875,9.441781044006348,335174458,bert-large-uncased
Judo requires wiffing.,All sports require wiffing.,All toys require wiffing.,judo,sport,requires,Judo,sports,2,2,-9.512510299682617,-29.172585487365723,-10.258499145507812,-2.8486504554748535,4.793493270874023,335174458,bert-large-uncased
Judo requires blicking.,All sports require blicking.,All toys require blicking.,judo,sport,requires,Judo,sports,2,3,-9.851475238800049,-36.1792950630188,-13.089193344116211,-1.4406297206878662,3.1672985553741455,335174458,bert-large-uncased
Judo requires gyring.,All sports require gyring.,All toys require gyring.,judo,sport,requires,Judo,sports,2,4,-11.632641792297363,-26.950958251953125,-11.313922882080078,-3.7736384868621826,4.689074516296387,335174458,bert-large-uncased
Judo requires gimbling.,All sports require gimbling.,All toys require gimbling.,judo,sport,requires,Judo,sports,2,5,-6.823538780212402,-46.393470287323,-12.203076362609863,11.927491188049316,3.011828899383545,335174458,bert-large-uncased
Judo includes daxing.,All sports include daxing.,All toys include daxing.,judo,sport,includes,Judo,sports,3,1,-19.72361135482788,-41.31095790863037,-18.586454391479492,5.6907453536987305,8.274908065795898,335174458,bert-large-uncased
Judo includes wiffing.,All sports include wiffing.,All toys include wiffing.,judo,sport,includes,Judo,sports,3,2,-11.466865062713623,-37.164825439453125,-13.771921157836914,-2.943833112716675,4.610138893127441,335174458,bert-large-uncased
Judo includes blicking.,All sports include blicking.,All toys include blicking.,judo,sport,includes,Judo,sports,3,3,-11.647554874420166,-42.31278657913208,-14.592988014221191,-2.1258602142333984,4.3406243324279785,335174458,bert-large-uncased
Judo includes gyring.,All sports include gyring.,All toys include gyring.,judo,sport,includes,Judo,sports,3,4,-11.316568851470947,-30.06328010559082,-12.612330436706543,-2.624549150466919,4.020638465881348,335174458,bert-large-uncased
Judo includes gimbling.,All sports include gimbling.,All toys include gimbling.,judo,sport,includes,Judo,sports,3,5,-17.38918447494507,-50.90031623840332,-23.177813053131104,1.9240862131118774,1.5474059581756592,335174458,bert-large-uncased
Judo is beamish.,All sports are beamish.,All toys are beamish.,judo,sport,is,Judo,sports,4,1,-11.378190994262695,-30.765915870666504,-9.493873596191406,-2.5653862953186035,2.0228660106658936,335174458,bert-large-uncased
Judo is slithy.,All sports are slithy.,All toys are slithy.,judo,sport,is,Judo,sports,4,2,-11.038306713104248,-39.136662006378174,-9.42148494720459,-1.573546051979065,1.5196071863174438,335174458,bert-large-uncased
Judo is mimsy.,All sports are mimsy.,All toys are mimsy.,judo,sport,is,Judo,sports,4,3,-9.353653907775879,-28.33995771408081,-9.38036060333252,-2.7710094451904297,4.248020172119141,335174458,bert-large-uncased
Judo is vorpal.,All sports are vorpal.,All toys are vorpal.,judo,sport,is,Judo,sports,4,4,-12.14431095123291,-13.531793594360352,-8.827710151672363,-2.6142070293426514,3.7621777057647705,335174458,bert-large-uncased
Judo is frabjous.,All sports are frabjous.,All toys are frabjous.,judo,sport,is,Judo,sports,4,5,-12.815823554992676,-48.26906442642212,-8.694931507110596,1.0019428730010986,3.54512619972229,335174458,bert-large-uncased
Car racing involves daxing.,All sports involve daxing.,All toys involve daxing.,car racing,sport,involves,Car racing,sports,1,1,-23.194077014923096,-40.375800132751465,-28.567639350891113,2.25339937210083,5.213436126708984,335174458,bert-large-uncased
Car racing involves wiffing.,All sports involve wiffing.,All toys involve wiffing.,car racing,sport,involves,Car racing,sports,1,2,-5.25377082824707,-31.227675914764404,-12.383244514465332,6.332453727722168,4.492305755615234,335174458,bert-large-uncased
Car racing involves blicking.,All sports involve blicking.,All toys involve blicking.,car racing,sport,involves,Car racing,sports,1,3,-6.230828762054443,-39.38366413116455,-13.270933628082275,2.136195659637451,2.2902309894561768,335174458,bert-large-uncased
Car racing involves gyring.,All sports involve gyring.,All toys involve gyring.,car racing,sport,involves,Car racing,sports,1,4,-6.2140984535217285,-26.117628574371338,-12.797430515289307,5.644046783447266,3.939542531967163,335174458,bert-large-uncased
Car racing involves gimbling.,All sports involve gimbling.,All toys involve gimbling.,car racing,sport,involves,Car racing,sports,1,5,-11.775505542755127,-44.891448974609375,-21.524771690368652,2.4306795597076416,3.2819526195526123,335174458,bert-large-uncased
Car racing requires daxing.,All sports require daxing.,All toys require daxing.,car racing,sport,requires,Car racing,sports,2,1,-21.734302520751953,-37.92248296737671,-27.071945190429688,-0.24529322981834412,9.556402206420898,335174458,bert-large-uncased
Car racing requires wiffing.,All sports require wiffing.,All toys require wiffing.,car racing,sport,requires,Car racing,sports,2,2,-3.899115562438965,-29.17258644104004,-12.459887981414795,9.682555198669434,7.423946380615234,335174458,bert-large-uncased
Car racing requires blicking.,All sports require blicking.,All toys require blicking.,car racing,sport,requires,Car racing,sports,2,3,-3.7013778686523438,-36.17929220199585,-12.007028102874756,6.09495210647583,7.042592525482178,335174458,bert-large-uncased
Car racing requires gyring.,All sports require gyring.,All toys require gyring.,car racing,sport,requires,Car racing,sports,2,4,-4.94400691986084,-26.950958251953125,-11.564930438995361,6.4328293800354,6.8510518074035645,335174458,bert-large-uncased
Car racing requires gimbling.,All sports require gimbling.,All toys require gimbling.,car racing,sport,requires,Car racing,sports,2,5,-5.143094062805176,-46.393470287323,-13.549198627471924,6.980016231536865,7.659411430358887,335174458,bert-large-uncased
Car racing includes daxing.,All sports include daxing.,All toys include daxing.,car racing,sport,includes,Car racing,sports,3,1,-23.98273229598999,-41.31095790863037,-29.572611808776855,0.9662273526191711,8.66615104675293,335174458,bert-large-uncased
Car racing includes wiffing.,All sports include wiffing.,All toys include wiffing.,car racing,sport,includes,Car racing,sports,3,2,-6.1761474609375,-37.164825439453125,-13.976500988006592,3.446620225906372,3.258476734161377,335174458,bert-large-uncased
Car racing includes blicking.,All sports include blicking.,All toys include blicking.,car racing,sport,includes,Car racing,sports,3,3,-5.832102298736572,-42.31278467178345,-14.706389904022217,3.5625052452087402,2.397122383117676,335174458,bert-large-uncased
Car racing includes gyring.,All sports include gyring.,All toys include gyring.,car racing,sport,includes,Car racing,sports,3,4,-6.7613630294799805,-30.06328010559082,-14.01820993423462,3.0086846351623535,3.0218701362609863,335174458,bert-large-uncased
