premise,conclusion,control,item,category,blankpredicate,item_word,category_word,predicate_id,argument_id,score,conclusion_only,control_score,shuffled_diff,shuffled_diff_sd,params,model
Bikes use a jabberwock.,All toys use a jabberwock.,All birds use a jabberwock.,bike,toy,use a,Bikes,toys,4,4,-19.270657539367676,-48.97134256362915,-17.047239303588867,16.02650260925293,3.690718650817871,116536320,openai-gpt
Bikes use a tove.,All toys use a tove.,All birds use a tove.,bike,toy,use a,Bikes,toys,4,5,-19.83829665184021,-52.12228274345398,-17.550568103790283,11.53150463104248,3.8202269077301025,116536320,openai-gpt
Bow and arrows can be daxed.,All toys can be daxed.,All birds can be daxed.,bow and arrow,toy,can be,Bow and arrows,toys,1,1,-22.05213737487793,-43.003305435180664,-18.536487579345703,7.135000705718994,3.2816579341888428,116536320,openai-gpt
Bow and arrows can be wiffed.,All toys can be wiffed.,All birds can be wiffed.,bow and arrow,toy,can be,Bow and arrows,toys,1,2,-21.66013240814209,-42.005847454071045,-20.57427668571472,4.3512701988220215,2.9756879806518555,116536320,openai-gpt
Bow and arrows can be blicked.,All toys can be blicked.,All birds can be blicked.,bow and arrow,toy,can be,Bow and arrows,toys,1,3,-31.01128053665161,-52.637343406677246,-27.908963203430176,6.072671413421631,5.776686191558838,116536320,openai-gpt
Bow and arrows can be gyred.,All toys can be gyred.,All birds can be gyred.,bow and arrow,toy,can be,Bow and arrows,toys,1,4,-29.474219799041748,-45.34584617614746,-26.784510135650635,5.13259744644165,3.048445224761963,116536320,openai-gpt
Bow and arrows can be gimbled.,All toys can be gimbled.,All birds can be gimbled.,bow and arrow,toy,can be,Bow and arrows,toys,1,5,-26.53707265853882,-47.243815898895264,-24.50766658782959,5.8612775802612305,3.0828003883361816,116536320,openai-gpt
Bow and arrows are beamish.,All toys are beamish.,All birds are beamish.,bow and arrow,toy,are,Bow and arrows,toys,2,1,-20.516925811767578,-43.57821226119995,-15.914040565490723,7.301724910736084,1.9899451732635498,116536320,openai-gpt
Bow and arrows are slithy.,All toys are slithy.,All birds are slithy.,bow and arrow,toy,are,Bow and arrows,toys,2,2,-22.233349084854126,-44.228246212005615,-18.88727068901062,4.607041358947754,2.725398540496826,116536320,openai-gpt
Bow and arrows are mimsy.,All toys are mimsy.,All birds are mimsy.,bow and arrow,toy,are,Bow and arrows,toys,2,3,-20.1695876121521,-39.790119647979736,-18.254995584487915,5.466588497161865,3.2361769676208496,116536320,openai-gpt
Bow and arrows are vorpal.,All toys are vorpal.,All birds are vorpal.,bow and arrow,toy,are,Bow and arrows,toys,2,4,-27.46067190170288,-40.91505241394043,-21.682986736297607,5.141970157623291,0.8087381720542908,116536320,openai-gpt
Bow and arrows are frabjous.,All toys are frabjous.,All birds are frabjous.,bow and arrow,toy,are,Bow and arrows,toys,2,5,-22.610305309295654,-57.0672926902771,-20.0242657661438,6.243975639343262,2.770616054534912,116536320,openai-gpt
Bow and arrows have wugs.,All toys have wugs.,All birds have wugs.,bow and arrow,toy,have,Bow and arrows,toys,3,1,-21.06839942932129,-45.94296407699585,-17.34959363937378,10.696382522583008,0.2893550395965576,116536320,openai-gpt
Bow and arrows have feps.,All toys have feps.,All birds have feps.,bow and arrow,toy,have,Bow and arrows,toys,3,2,-20.23245334625244,-45.00754976272583,-17.33016061782837,7.30927038192749,2.598968505859375,116536320,openai-gpt
Bow and arrows have blickets.,All toys have blickets.,All birds have blickets.,bow and arrow,toy,have,Bow and arrows,toys,3,3,-27.007179498672485,-50.818668365478516,-23.823849201202393,7.23602819442749,0.6936505436897278,116536320,openai-gpt
Bow and arrows have jabberwocks.,All toys have jabberwocks.,All birds have jabberwocks.,bow and arrow,toy,have,Bow and arrows,toys,3,4,-24.404154300689697,-42.822277545928955,-19.536158323287964,9.460405349731445,0.5093018412590027,116536320,openai-gpt
Bow and arrows have toves.,All toys have toves.,All birds have toves.,bow and arrow,toy,have,Bow and arrows,toys,3,5,-20.403996467590332,-45.234089374542236,-17.35526943206787,6.26142692565918,2.431640386581421,116536320,openai-gpt
Bow and arrows use a wug.,All toys use a wug.,All birds use a wug.,bow and arrow,toy,use a,Bow and arrows,toys,4,1,-22.018946409225464,-53.48578882217407,-18.406365394592285,13.010340690612793,4.235279083251953,116536320,openai-gpt
Bow and arrows use a fep.,All toys use a fep.,All birds use a fep.,bow and arrow,toy,use a,Bow and arrows,toys,4,2,-22.04082751274109,-52.65737342834473,-18.499475717544556,10.764070510864258,2.959886312484741,116536320,openai-gpt
Bow and arrows use a blicket.,All toys use a blicket.,All birds use a blicket.,bow and arrow,toy,use a,Bow and arrows,toys,4,3,-23.478848934173584,-51.449302673339844,-18.433300256729126,14.579577445983887,4.7974324226379395,116536320,openai-gpt
Bow and arrows use a jabberwock.,All toys use a jabberwock.,All birds use a jabberwock.,bow and arrow,toy,use a,Bow and arrows,toys,4,4,-22.195679187774658,-48.97134256362915,-18.267102241516113,13.666460037231445,3.7177746295928955,116536320,openai-gpt
Bow and arrows use a tove.,All toys use a tove.,All birds use a tove.,bow and arrow,toy,use a,Bow and arrows,toys,4,5,-22.806291580200195,-52.12228274345398,-18.54611325263977,14.126276016235352,3.3537731170654297,116536320,openai-gpt
Ropes can be daxed.,All toys can be daxed.,All birds can be daxed.,rope,toy,can be,Ropes,toys,1,1,-20.418360710144043,-43.003305435180664,-18.384134769439697,6.889081001281738,2.4140400886535645,116536320,openai-gpt
Ropes can be wiffed.,All toys can be wiffed.,All birds can be wiffed.,rope,toy,can be,Ropes,toys,1,2,-19.647538661956787,-42.005847454071045,-18.89939832687378,5.118882656097412,3.874485969543457,116536320,openai-gpt
Ropes can be blicked.,All toys can be blicked.,All birds can be blicked.,rope,toy,can be,Ropes,toys,1,3,-24.730432510375977,-52.637343406677246,-22.437071800231934,11.068228721618652,2.6519782543182373,116536320,openai-gpt
Ropes can be gyred.,All toys can be gyred.,All birds can be gyred.,rope,toy,can be,Ropes,toys,1,4,-26.841734647750854,-45.34584617614746,-26.194326400756836,4.180990695953369,3.846646785736084,116536320,openai-gpt
Ropes can be gimbled.,All toys can be gimbled.,All birds can be gimbled.,rope,toy,can be,Ropes,toys,1,5,-23.82675552368164,-47.243815898895264,-22.33282208442688,9.595020294189453,3.842014789581299,116536320,openai-gpt
Ropes are beamish.,All toys are beamish.,All birds are beamish.,rope,toy,are,Ropes,toys,2,1,-20.470439434051514,-43.57821226119995,-17.176165103912354,7.831279754638672,1.7842365503311157,116536320,openai-gpt
Ropes are slithy.,All toys are slithy.,All birds are slithy.,rope,toy,are,Ropes,toys,2,2,-20.80569314956665,-44.228246212005615,-19.28224754333496,4.114356994628906,1.8993974924087524,116536320,openai-gpt
Ropes are mimsy.,All toys are mimsy.,All birds are mimsy.,rope,toy,are,Ropes,toys,2,3,-18.568535804748535,-39.790119647979736,-17.81386137008667,6.197833061218262,2.414130926132202,116536320,openai-gpt
Ropes are vorpal.,All toys are vorpal.,All birds are vorpal.,rope,toy,are,Ropes,toys,2,4,-25.146416187286377,-40.91505241394043,-21.002956867218018,5.884661674499512,2.3177294731140137,116536320,openai-gpt
Ropes are frabjous.,All toys are frabjous.,All birds are frabjous.,rope,toy,are,Ropes,toys,2,5,-22.574400186538696,-57.0672926902771,-21.88228178024292,7.501542568206787,1.9322984218597412,116536320,openai-gpt
Ropes have wugs.,All toys have wugs.,All birds have wugs.,rope,toy,have,Ropes,toys,3,1,-18.639166831970215,-45.94296407699585,-16.051316738128662,10.781335830688477,2.7184371948242188,116536320,openai-gpt
Ropes have feps.,All toys have feps.,All birds have feps.,rope,toy,have,Ropes,toys,3,2,-19.27216100692749,-45.00754976272583,-17.775280475616455,7.309605598449707,2.675046443939209,116536320,openai-gpt
Ropes have blickets.,All toys have blickets.,All birds have blickets.,rope,toy,have,Ropes,toys,3,3,-24.08130407333374,-50.818668365478516,-20.954013347625732,5.86991024017334,2.383971691131592,116536320,openai-gpt
Ropes have jabberwocks.,All toys have jabberwocks.,All birds have jabberwocks.,rope,toy,have,Ropes,toys,3,4,-22.20114827156067,-42.822277545928955,-17.978057384490967,9.198772430419922,1.1908960342407227,116536320,openai-gpt
Ropes have toves.,All toys have toves.,All birds have toves.,rope,toy,have,Ropes,toys,3,5,-20.31563138961792,-45.234089374542236,-18.779085636138916,4.766345024108887,1.690537452697754,116536320,openai-gpt
Ropes use a wug.,All toys use a wug.,All birds use a wug.,rope,toy,use a,Ropes,toys,4,1,-20.706820249557495,-53.48578882217407,-18.864685535430908,14.112643241882324,4.177079677581787,116536320,openai-gpt
Ropes use a fep.,All toys use a fep.,All birds use a fep.,rope,toy,use a,Ropes,toys,4,2,-21.317238092422485,-52.65737342834473,-19.747291564941406,10.313336372375488,3.278062105178833,116536320,openai-gpt
Ropes use a blicket.,All toys use a blicket.,All birds use a blicket.,rope,toy,use a,Ropes,toys,4,3,-21.792637586593628,-51.449302673339844,-18.57982301712036,16.711095809936523,3.510435104370117,116536320,openai-gpt
Ropes use a jabberwock.,All toys use a jabberwock.,All birds use a jabberwock.,rope,toy,use a,Ropes,toys,4,4,-21.39631724357605,-48.97134256362915,-18.708609104156494,14.361836433410645,4.74077844619751,116536320,openai-gpt
Ropes use a tove.,All toys use a tove.,All birds use a tove.,rope,toy,use a,Ropes,toys,4,5,-22.35492515563965,-52.12228274345398,-20.02140784263611,10.64232349395752,3.288707971572876,116536320,openai-gpt
Dishess can be daxed.,All toys can be daxed.,All birds can be daxed.,dishes,toy,can be,Dishess,toys,1,1,-22.006601810455322,-43.003305435180664,-20.977785110473633,8.119279861450195,1.8114954233169556,116536320,openai-gpt
Dishess can be wiffed.,All toys can be wiffed.,All birds can be wiffed.,dishes,toy,can be,Dishess,toys,1,2,-22.143548488616943,-42.005847454071045,-21.577154874801636,4.905196189880371,3.0837485790252686,116536320,openai-gpt
Dishess can be blicked.,All toys can be blicked.,All birds can be blicked.,dishes,toy,can be,Dishess,toys,1,3,-25.955331325531006,-52.637343406677246,-24.35556173324585,10.705620765686035,2.787476062774658,116536320,openai-gpt
Dishess can be gyred.,All toys can be gyred.,All birds can be gyred.,dishes,toy,can be,Dishess,toys,1,4,-24.662652492523193,-45.34584617614746,-24.633015155792236,8.207559585571289,2.2149994373321533,116536320,openai-gpt
Dishess can be gimbled.,All toys can be gimbled.,All birds can be gimbled.,dishes,toy,can be,Dishess,toys,1,5,-23.70668601989746,-47.243815898895264,-22.23249864578247,9.21096134185791,4.417304515838623,116536320,openai-gpt
Dishess are beamish.,All toys are beamish.,All birds are beamish.,dishes,toy,are,Dishess,toys,2,1,-20.953635215759277,-43.57821226119995,-18.231658458709717,5.7279839515686035,3.075512409210205,116536320,openai-gpt
Dishess are slithy.,All toys are slithy.,All birds are slithy.,dishes,toy,are,Dishess,toys,2,2,-22.561521768569946,-44.228246212005615,-20.56972026824951,5.517727851867676,1.6981295347213745,116536320,openai-gpt
Dishess are mimsy.,All toys are mimsy.,All birds are mimsy.,dishes,toy,are,Dishess,toys,2,3,-20.054712772369385,-39.790119647979736,-19.02355194091797,5.201888084411621,2.5472538471221924,116536320,openai-gpt
Dishess are vorpal.,All toys are vorpal.,All birds are vorpal.,dishes,toy,are,Dishess,toys,2,4,-28.27712631225586,-40.91505241394043,-23.599069118499756,5.88833475112915,0.9778266549110413,116536320,openai-gpt
Dishess are frabjous.,All toys are frabjous.,All birds are frabjous.,dishes,toy,are,Dishess,toys,2,5,-23.71206521987915,-57.0672926902771,-21.057661056518555,6.95028018951416,1.7967119216918945,116536320,openai-gpt
Dishess have wugs.,All toys have wugs.,All birds have wugs.,dishes,toy,have,Dishess,toys,3,1,-22.19686794281006,-45.94296407699585,-19.24586534500122,6.933356285095215,2.9384849071502686,116536320,openai-gpt
Dishess have feps.,All toys have feps.,All birds have feps.,dishes,toy,have,Dishess,toys,3,2,-21.22384023666382,-45.00754976272583,-19.282678604125977,6.139441013336182,2.0606868267059326,116536320,openai-gpt
Dishess have blickets.,All toys have blickets.,All birds have blickets.,dishes,toy,have,Dishess,toys,3,3,-25.907647371292114,-50.818668365478516,-22.355448484420776,5.289945125579834,2.6778724193573,116536320,openai-gpt
Dishess have jabberwocks.,All toys have jabberwocks.,All birds have jabberwocks.,dishes,toy,have,Dishess,toys,3,4,-28.003392934799194,-42.822277545928955,-21.587907791137695,5.516844272613525,1.3165948390960693,116536320,openai-gpt
Dishess have toves.,All toys have toves.,All birds have toves.,dishes,toy,have,Dishess,toys,3,5,-23.1613130569458,-45.234089374542236,-22.118287801742554,5.407315731048584,0.7371850609779358,116536320,openai-gpt
Dishess use a wug.,All toys use a wug.,All birds use a wug.,dishes,toy,use a,Dishess,toys,4,1,-27.267906188964844,-53.48578882217407,-24.745659828186035,8.376815795898438,4.3228302001953125,116536320,openai-gpt
Dishess use a fep.,All toys use a fep.,All birds use a fep.,dishes,toy,use a,Dishess,toys,4,2,-27.477060317993164,-52.65737342834473,-25.07402467727661,4.211798667907715,2.8301239013671875,116536320,openai-gpt
Dishess use a blicket.,All toys use a blicket.,All birds use a blicket.,dishes,toy,use a,Dishess,toys,4,3,-27.2084059715271,-51.449302673339844,-23.954524993896484,8.72018814086914,4.0311737060546875,116536320,openai-gpt
Dishess use a jabberwock.,All toys use a jabberwock.,All birds use a jabberwock.,dishes,toy,use a,Dishess,toys,4,4,-27.084330558776855,-48.97134256362915,-23.716541290283203,8.420064926147461,3.7901225090026855,116536320,openai-gpt
Dishess use a tove.,All toys use a tove.,All birds use a tove.,dishes,toy,use a,Dishess,toys,4,5,-27.705881595611572,-52.12228274345398,-25.087092399597168,7.490706443786621,4.038202285766602,116536320,openai-gpt
Cardss can be daxed.,All toys can be daxed.,All birds can be daxed.,cards,toy,can be,Cardss,toys,1,1,-22.513652324676514,-43.003305435180664,-20.109099864959717,8.028045654296875,1.051276683807373,116536320,openai-gpt
Cardss can be wiffed.,All toys can be wiffed.,All birds can be wiffed.,cards,toy,can be,Cardss,toys,1,2,-22.230952501296997,-42.005847454071045,-20.665238857269287,6.0840888023376465,2.006577253341675,116536320,openai-gpt
Cardss can be blicked.,All toys can be blicked.,All birds can be blicked.,cards,toy,can be,Cardss,toys,1,3,-26.536184787750244,-52.637343406677246,-22.663493156433105,7.946097373962402,3.9630138874053955,116536320,openai-gpt
Cardss can be gyred.,All toys can be gyred.,All birds can be gyred.,cards,toy,can be,Cardss,toys,1,4,-26.785638332366943,-45.34584617614746,-24.550166845321655,6.668919563293457,1.5916664600372314,116536320,openai-gpt
Cardss can be gimbled.,All toys can be gimbled.,All birds can be gimbled.,cards,toy,can be,Cardss,toys,1,5,-24.10451579093933,-47.243815898895264,-21.302353858947754,8.151021957397461,5.155275821685791,116536320,openai-gpt
Cardss are beamish.,All toys are beamish.,All birds are beamish.,cards,toy,are,Cardss,toys,2,1,-21.748708724975586,-43.57821226119995,-15.857875347137451,6.482353210449219,2.4699349403381348,116536320,openai-gpt
Cardss are slithy.,All toys are slithy.,All birds are slithy.,cards,toy,are,Cardss,toys,2,2,-24.440707683563232,-44.228246212005615,-18.86625576019287,3.250004529953003,1.614630937576294,116536320,openai-gpt
Cardss are mimsy.,All toys are mimsy.,All birds are mimsy.,cards,toy,are,Cardss,toys,2,3,-19.79899001121521,-39.790119647979736,-17.62660312652588,6.444479942321777,1.8252209424972534,116536320,openai-gpt
Cardss are vorpal.,All toys are vorpal.,All birds are vorpal.,cards,toy,are,Cardss,toys,2,4,-25.934893131256104,-40.91505241394043,-19.02646493911743,7.744450569152832,0.6521716117858887,116536320,openai-gpt
Cardss are frabjous.,All toys are frabjous.,All birds are frabjous.,cards,toy,are,Cardss,toys,2,5,-23.926925659179688,-57.0672926902771,-19.68730354309082,6.585013389587402,2.1544337272644043,116536320,openai-gpt
Cardss have wugs.,All toys have wugs.,All birds have wugs.,cards,toy,have,Cardss,toys,3,1,-23.168576955795288,-45.94296407699585,-18.50156593322754,5.447873592376709,4.0594024658203125,116536320,openai-gpt
Cardss have feps.,All toys have feps.,All birds have feps.,cards,toy,have,Cardss,toys,3,2,-22.56801748275757,-45.00754976272583,-19.168161392211914,6.856530666351318,1.0373326539993286,116536320,openai-gpt
Cardss have blickets.,All toys have blickets.,All birds have blickets.,cards,toy,have,Cardss,toys,3,3,-28.0934317111969,-50.818668365478516,-24.761759281158447,4.1352219581604,0.8546402454376221,116536320,openai-gpt
Cardss have jabberwocks.,All toys have jabberwocks.,All birds have jabberwocks.,cards,toy,have,Cardss,toys,3,4,-26.512642860412598,-42.822277545928955,-18.544785022735596,6.534920692443848,1.4893858432769775,116536320,openai-gpt
Cardss have toves.,All toys have toves.,All birds have toves.,cards,toy,have,Cardss,toys,3,5,-23.51636242866516,-45.234089374542236,-21.55637788772583,3.828268527984619,1.4090466499328613,116536320,openai-gpt
Cardss use a wug.,All toys use a wug.,All birds use a wug.,cards,toy,use a,Cardss,toys,4,1,-23.360929489135742,-53.48578882217407,-20.441495180130005,10.571508407592773,3.3207802772521973,116536320,openai-gpt
Cardss use a fep.,All toys use a fep.,All birds use a fep.,cards,toy,use a,Cardss,toys,4,2,-23.386688709259033,-52.65737342834473,-20.955488681793213,6.6492156982421875,2.9067752361297607,116536320,openai-gpt
Cardss use a blicket.,All toys use a blicket.,All birds use a blicket.,cards,toy,use a,Cardss,toys,4,3,-22.874279499053955,-51.449302673339844,-19.181756019592285,13.55656623840332,4.776414394378662,116536320,openai-gpt
Cardss use a jabberwock.,All toys use a jabberwock.,All birds use a jabberwock.,cards,toy,use a,Cardss,toys,4,4,-23.47533655166626,-48.97134256362915,-20.102527141571045,6.251620292663574,3.848837375640869,116536320,openai-gpt
Cardss use a tove.,All toys use a tove.,All birds use a tove.,cards,toy,use a,Cardss,toys,4,5,-24.26863193511963,-52.12228274345398,-21.265058517456055,9.366094589233398,2.662119150161743,116536320,openai-gpt
Mitts can be daxed.,All toys can be daxed.,All birds can be daxed.,mitt,toy,can be,Mitts,toys,1,1,-18.746429443359375,-43.003305435180664,-19.070555210113525,8.327402114868164,3.147108793258667,116536320,openai-gpt
Mitts can be wiffed.,All toys can be wiffed.,All birds can be wiffed.,mitt,toy,can be,Mitts,toys,1,2,-18.656229496002197,-42.005847454071045,-19.356102466583252,6.715923309326172,2.944761276245117,116536320,openai-gpt
Mitts can be blicked.,All toys can be blicked.,All birds can be blicked.,mitt,toy,can be,Mitts,toys,1,3,-23.03997564315796,-52.637343406677246,-22.976375579833984,9.70068359375,5.964907169342041,116536320,openai-gpt
Mitts can be gyred.,All toys can be gyred.,All birds can be gyred.,mitt,toy,can be,Mitts,toys,1,4,-23.445184230804443,-45.34584617614746,-24.569885730743408,6.984139442443848,1.4649044275283813,116536320,openai-gpt
Mitts can be gimbled.,All toys can be gimbled.,All birds can be gimbled.,mitt,toy,can be,Mitts,toys,1,5,-20.760353565216064,-47.243815898895264,-20.81013250350952,8.678430557250977,4.798574447631836,116536320,openai-gpt
Mitts are beamish.,All toys are beamish.,All birds are beamish.,mitt,toy,are,Mitts,toys,2,1,-17.96439552307129,-43.57821226119995,-16.691522121429443,6.976179599761963,1.9244353771209717,116536320,openai-gpt
Mitts are slithy.,All toys are slithy.,All birds are slithy.,mitt,toy,are,Mitts,toys,2,2,-19.074875831604004,-44.228246212005615,-19.382587432861328,4.2830023765563965,1.8080506324768066,116536320,openai-gpt
Mitts are mimsy.,All toys are mimsy.,All birds are mimsy.,mitt,toy,are,Mitts,toys,2,3,-17.115249156951904,-39.790119647979736,-17.81637716293335,6.552093505859375,1.4397950172424316,116536320,openai-gpt
Mitts are vorpal.,All toys are vorpal.,All birds are vorpal.,mitt,toy,are,Mitts,toys,2,4,-20.649162769317627,-40.91505241394043,-19.096555709838867,10.219886779785156,1.6352336406707764,116536320,openai-gpt
Mitts are frabjous.,All toys are frabjous.,All birds are frabjous.,mitt,toy,are,Mitts,toys,2,5,-19.788527011871338,-57.0672926902771,-20.214274883270264,7.653578758239746,2.3439955711364746,116536320,openai-gpt
Mitts have wugs.,All toys have wugs.,All birds have wugs.,mitt,toy,have,Mitts,toys,3,1,-17.130634784698486,-45.94296407699585,-16.102746963500977,12.06253433227539,0.9574210047721863,116536320,openai-gpt
Mitts have feps.,All toys have feps.,All birds have feps.,mitt,toy,have,Mitts,toys,3,2,-18.269047737121582,-45.00754976272583,-17.258627891540527,7.623130798339844,3.49959135055542,116536320,openai-gpt
Mitts have blickets.,All toys have blickets.,All birds have blickets.,mitt,toy,have,Mitts,toys,3,3,-19.200182914733887,-50.818668365478516,-17.766746044158936,9.361963272094727,0.6430246829986572,116536320,openai-gpt
Mitts have jabberwocks.,All toys have jabberwocks.,All birds have jabberwocks.,mitt,toy,have,Mitts,toys,3,4,-19.210020065307617,-42.822277545928955,-17.052645206451416,11.091156959533691,0.6883217692375183,116536320,openai-gpt
Mitts have toves.,All toys have toves.,All birds have toves.,mitt,toy,have,Mitts,toys,3,5,-18.011695861816406,-45.234089374542236,-16.933826446533203,7.448753356933594,0.7914288640022278,116536320,openai-gpt
Mitts use a wug.,All toys use a wug.,All birds use a wug.,mitt,toy,use a,Mitts,toys,4,1,-19.743485927581787,-53.48578882217407,-18.562038898468018,17.970979690551758,1.3266122341156006,116536320,openai-gpt
Mitts use a fep.,All toys use a fep.,All birds use a fep.,mitt,toy,use a,Mitts,toys,4,2,-20.361794471740723,-52.65737342834473,-19.08735418319702,7.709908962249756,3.1482889652252197,116536320,openai-gpt
Mitts use a blicket.,All toys use a blicket.,All birds use a blicket.,mitt,toy,use a,Mitts,toys,4,3,-20.238567113876343,-51.449302673339844,-17.504557132720947,10.96333122253418,5.5658674240112305,116536320,openai-gpt
Mitts use a jabberwock.,All toys use a jabberwock.,All birds use a jabberwock.,mitt,toy,use a,Mitts,toys,4,4,-19.814046144485474,-48.97134256362915,-17.840882301330566,15.930750846862793,4.003973960876465,116536320,openai-gpt
Mitts use a tove.,All toys use a tove.,All birds use a tove.,mitt,toy,use a,Mitts,toys,4,5,-20.93548607826233,-52.12228274345398,-19.028461933135986,10.257475852966309,2.195255756378174,116536320,openai-gpt
Horses can be daxed.,All toys can be daxed.,All birds can be daxed.,horse,toy,can be,Horses,toys,1,1,-20.368093490600586,-43.003305435180664,-16.775450229644775,6.348053932189941,3.0204668045043945,116536320,openai-gpt
Horses can be wiffed.,All toys can be wiffed.,All birds can be wiffed.,horse,toy,can be,Horses,toys,1,2,-20.543689727783203,-42.005847454071045,-18.250463008880615,5.816690921783447,2.8180909156799316,116536320,openai-gpt
Horses can be blicked.,All toys can be blicked.,All birds can be blicked.,horse,toy,can be,Horses,toys,1,3,-25.31151008605957,-52.637343406677246,-20.967607021331787,10.832079887390137,1.292104959487915,116536320,openai-gpt
Horses can be gyred.,All toys can be gyred.,All birds can be gyred.,horse,toy,can be,Horses,toys,1,4,-25.61896276473999,-45.34584617614746,-23.69002079963684,5.077592849731445,2.377039909362793,116536320,openai-gpt
Horses can be gimbled.,All toys can be gimbled.,All birds can be gimbled.,horse,toy,can be,Horses,toys,1,5,-23.206436157226562,-47.243815898895264,-19.45166778564453,6.7612624168396,4.499693870544434,116536320,openai-gpt
Horses are beamish.,All toys are beamish.,All birds are beamish.,horse,toy,are,Horses,toys,2,1,-19.891959190368652,-43.57821226119995,-14.388407230377197,6.117062568664551,3.177220106124878,116536320,openai-gpt
Horses are slithy.,All toys are slithy.,All birds are slithy.,horse,toy,are,Horses,toys,2,2,-21.089543342590332,-44.228246212005615,-16.31145477294922,3.9715092182159424,2.0697946548461914,116536320,openai-gpt
Horses are mimsy.,All toys are mimsy.,All birds are mimsy.,horse,toy,are,Horses,toys,2,3,-18.212658882141113,-39.790119647979736,-15.536725997924805,6.59805965423584,1.6120926141738892,116536320,openai-gpt
Horses are vorpal.,All toys are vorpal.,All birds are vorpal.,horse,toy,are,Horses,toys,2,4,-25.449812412261963,-40.91505241394043,-16.452202320098877,6.093746185302734,1.3981175422668457,116536320,openai-gpt
Horses are frabjous.,All toys are frabjous.,All birds are frabjous.,horse,toy,are,Horses,toys,2,5,-21.925681352615356,-57.0672926902771,-16.89748525619507,8.76217269897461,1.6544533967971802,116536320,openai-gpt
Horses have wugs.,All toys have wugs.,All birds have wugs.,horse,toy,have,Horses,toys,3,1,-19.040424346923828,-45.94296407699585,-15.260552406311035,10.108975410461426,2.1131980419158936,116536320,openai-gpt
Horses have feps.,All toys have feps.,All birds have feps.,horse,toy,have,Horses,toys,3,2,-18.952436923980713,-45.00754976272583,-15.186520099639893,6.2911882400512695,1.7049999237060547,116536320,openai-gpt
Horses have blickets.,All toys have blickets.,All birds have blickets.,horse,toy,have,Horses,toys,3,3,-20.70610284805298,-50.818668365478516,-15.988683223724365,9.658055305480957,0.9297568202018738,116536320,openai-gpt
Horses have jabberwocks.,All toys have jabberwocks.,All birds have jabberwocks.,horse,toy,have,Horses,toys,3,4,-20.783143043518066,-42.822277545928955,-14.82763385772705,10.467092514038086,0.7459007501602173,116536320,openai-gpt
Horses have toves.,All toys have toves.,All birds have toves.,horse,toy,have,Horses,toys,3,5,-19.51527166366577,-45.234089374542236,-15.414757251739502,6.128805160522461,1.2064381837844849,116536320,openai-gpt
Horses use a wug.,All toys use a wug.,All birds use a wug.,horse,toy,use a,Horses,toys,4,1,-20.759061336517334,-53.48578882217407,-16.348214149475098,11.790912628173828,4.334157943725586,116536320,openai-gpt
Horses use a fep.,All toys use a fep.,All birds use a fep.,horse,toy,use a,Horses,toys,4,2,-21.34443950653076,-52.65737342834473,-16.587528228759766,7.9541778564453125,2.8940327167510986,116536320,openai-gpt
Horses use a blicket.,All toys use a blicket.,All birds use a blicket.,horse,toy,use a,Horses,toys,4,3,-22.321342706680298,-51.449302673339844,-16.402771472930908,12.985315322875977,4.116460800170898,116536320,openai-gpt
Horses use a jabberwock.,All toys use a jabberwock.,All birds use a jabberwock.,horse,toy,use a,Horses,toys,4,4,-21.602506637573242,-48.97134256362915,-16.251943111419678,13.893343925476074,4.506747722625732,116536320,openai-gpt
Horses use a tove.,All toys use a tove.,All birds use a tove.,horse,toy,use a,Horses,toys,4,5,-22.31800079345703,-52.12228274345398,-17.19405746459961,10.93597412109375,2.777719497680664,116536320,openai-gpt
Guns can be daxed.,All toys can be daxed.,All birds can be daxed.,gun,toy,can be,Guns,toys,1,1,-19.47777795791626,-43.003305435180664,-19.88779878616333,9.552180290222168,1.902631163597107,116536320,openai-gpt
Guns can be wiffed.,All toys can be wiffed.,All birds can be wiffed.,gun,toy,can be,Guns,toys,1,2,-18.989880084991455,-42.005847454071045,-20.240461826324463,2.3574483394622803,1.9724671840667725,116536320,openai-gpt
Guns can be blicked.,All toys can be blicked.,All birds can be blicked.,gun,toy,can be,Guns,toys,1,3,-24.060000896453857,-52.637343406677246,-23.53787136077881,10.723214149475098,5.218639373779297,116536320,openai-gpt
Guns can be gyred.,All toys can be gyred.,All birds can be gyred.,gun,toy,can be,Guns,toys,1,4,-27.658469676971436,-45.34584617614746,-28.299315929412842,6.533734321594238,2.1696219444274902,116536320,openai-gpt
Guns can be gimbled.,All toys can be gimbled.,All birds can be gimbled.,gun,toy,can be,Guns,toys,1,5,-22.380386352539062,-47.243815898895264,-22.56209087371826,6.357638359069824,5.676612377166748,116536320,openai-gpt
Guns are beamish.,All toys are beamish.,All birds are beamish.,gun,toy,are,Guns,toys,2,1,-18.622822761535645,-43.57821226119995,-16.68331527709961,8.18847370147705,2.045706272125244,116536320,openai-gpt
Guns are slithy.,All toys are slithy.,All birds are slithy.,gun,toy,are,Guns,toys,2,2,-18.946950435638428,-44.228246212005615,-18.92578887939453,6.142167568206787,1.9792357683181763,116536320,openai-gpt
Guns are mimsy.,All toys are mimsy.,All birds are mimsy.,gun,toy,are,Guns,toys,2,3,-16.75891637802124,-39.790119647979736,-17.97070837020874,7.541211128234863,1.7119535207748413,116536320,openai-gpt
