premise,conclusion,control,item,category,blankpredicate,item_word,category_word,predicate_id,argument_id,score,conclusion_only,control_score,shuffled_diff,shuffled_diff_sd,params,model
Trucks use a fep.,All toys use a fep.,All birds use a fep.,truck,toy,use a,Trucks,toys,4,2,-18.680206298828125,-49.566490173339844,-20.34200668334961,8.873281478881836,2.1138782501220703,354824192,gpt2-medium
Trucks use a blicket.,All toys use a blicket.,All birds use a blicket.,truck,toy,use a,Trucks,toys,4,3,-18.36617660522461,-49.35327911376953,-18.246347427368164,9.157427787780762,2.630450963973999,354824192,gpt2-medium
Trucks use a jabberwock.,All toys use a jabberwock.,All birds use a jabberwock.,truck,toy,use a,Trucks,toys,4,4,-19.574816703796387,-48.40180587768555,-19.744436264038086,11.834688186645508,2.2802226543426514,354824192,gpt2-medium
Trucks use a tove.,All toys use a tove.,All birds use a tove.,truck,toy,use a,Trucks,toys,4,5,-18.626523733139038,-48.53950309753418,-19.47503662109375,11.625822067260742,3.306884527206421,354824192,gpt2-medium
Puzzles can be daxed.,All toys can be daxed.,All birds can be daxed.,puzzle,toy,can be,Puzzles,toys,1,1,-18.232236862182617,-41.46149444580078,-20.5004620552063,5.18056058883667,2.7063398361206055,354824192,gpt2-medium
Puzzles can be wiffed.,All toys can be wiffed.,All birds can be wiffed.,puzzle,toy,can be,Puzzles,toys,1,2,-19.884709358215332,-39.22180366516113,-20.927218437194824,2.3866066932678223,1.2055200338363647,354824192,gpt2-medium
Puzzles can be blicked.,All toys can be blicked.,All birds can be blicked.,puzzle,toy,can be,Puzzles,toys,1,3,-21.918104887008667,-39.75189971923828,-22.566770553588867,1.4150235652923584,1.0489563941955566,354824192,gpt2-medium
Puzzles can be gyred.,All toys can be gyred.,All birds can be gyred.,puzzle,toy,can be,Puzzles,toys,1,4,-18.98595142364502,-41.592201232910156,-18.681193351745605,3.199580669403076,1.8014845848083496,354824192,gpt2-medium
Puzzles can be gimbled.,All toys can be gimbled.,All birds can be gimbled.,puzzle,toy,can be,Puzzles,toys,1,5,-20.830490112304688,-42.837371826171875,-20.907459259033203,1.5967553853988647,1.3922431468963623,354824192,gpt2-medium
Puzzles are beamish.,All toys are beamish.,All birds are beamish.,puzzle,toy,are,Puzzles,toys,2,1,-18.347692489624023,-40.282997131347656,-19.67070198059082,6.507366180419922,2.6618001461029053,354824192,gpt2-medium
Puzzles are slithy.,All toys are slithy.,All birds are slithy.,puzzle,toy,are,Puzzles,toys,2,2,-16.336103916168213,-39.43482971191406,-16.679306507110596,4.738707542419434,1.165242075920105,354824192,gpt2-medium
Puzzles are mimsy.,All toys are mimsy.,All birds are mimsy.,puzzle,toy,are,Puzzles,toys,2,3,-19.832921981811523,-43.79476737976074,-19.948091506958008,8.470674514770508,4.733453750610352,354824192,gpt2-medium
Puzzles are vorpal.,All toys are vorpal.,All birds are vorpal.,puzzle,toy,are,Puzzles,toys,2,4,-17.471635818481445,-37.553144454956055,-18.04432249069214,5.641226768493652,1.8224684000015259,354824192,gpt2-medium
Puzzles are frabjous.,All toys are frabjous.,All birds are frabjous.,puzzle,toy,are,Puzzles,toys,2,5,-18.696765184402466,-39.17677307128906,-21.45208168029785,3.2861275672912598,0.5999742746353149,354824192,gpt2-medium
Puzzles have wugs.,All toys have wugs.,All birds have wugs.,puzzle,toy,have,Puzzles,toys,3,1,-16.450603485107422,-39.52836227416992,-17.244884490966797,4.992957592010498,1.4500346183776855,354824192,gpt2-medium
Puzzles have feps.,All toys have feps.,All birds have feps.,puzzle,toy,have,Puzzles,toys,3,2,-17.208532333374023,-41.569950103759766,-18.377934455871582,5.2558794021606445,2.91178560256958,354824192,gpt2-medium
Puzzles have blickets.,All toys have blickets.,All birds have blickets.,puzzle,toy,have,Puzzles,toys,3,3,-19.65532684326172,-41.58575439453125,-18.511585235595703,5.11313533782959,2.428248405456543,354824192,gpt2-medium
Puzzles have jabberwocks.,All toys have jabberwocks.,All birds have jabberwocks.,puzzle,toy,have,Puzzles,toys,3,4,-22.6197509765625,-40.46938705444336,-22.00162363052368,5.8662519454956055,3.208648443222046,354824192,gpt2-medium
Puzzles have toves.,All toys have toves.,All birds have toves.,puzzle,toy,have,Puzzles,toys,3,5,-18.202117919921875,-40.490474700927734,-17.982585906982422,9.427982330322266,8.218146324157715,354824192,gpt2-medium
Puzzles use a wug.,All toys use a wug.,All birds use a wug.,puzzle,toy,use a,Puzzles,toys,4,1,-15.982805252075195,-47.674116134643555,-18.244754791259766,10.169001579284668,1.6121201515197754,354824192,gpt2-medium
Puzzles use a fep.,All toys use a fep.,All birds use a fep.,puzzle,toy,use a,Puzzles,toys,4,2,-18.498441219329834,-49.566490173339844,-21.035343170166016,10.266624450683594,1.6501514911651611,354824192,gpt2-medium
Puzzles use a blicket.,All toys use a blicket.,All birds use a blicket.,puzzle,toy,use a,Puzzles,toys,4,3,-18.139259338378906,-49.35327911376953,-18.943519592285156,10.46923542022705,2.2112255096435547,354824192,gpt2-medium
Puzzles use a jabberwock.,All toys use a jabberwock.,All birds use a jabberwock.,puzzle,toy,use a,Puzzles,toys,4,4,-20.06304931640625,-48.40180587768555,-20.91463851928711,9.953686714172363,2.4627182483673096,354824192,gpt2-medium
Puzzles use a tove.,All toys use a tove.,All birds use a tove.,puzzle,toy,use a,Puzzles,toys,4,5,-18.115570068359375,-48.53950309753418,-21.174280166625977,14.939626693725586,3.726304054260254,354824192,gpt2-medium
Fire engines can be daxed.,All toys can be daxed.,All birds can be daxed.,fire engine,toy,can be,Fire engines,toys,1,1,-19.449874877929688,-41.46149444580078,-19.93191909790039,5.603607177734375,2.4737637042999268,354824192,gpt2-medium
Fire engines can be wiffed.,All toys can be wiffed.,All birds can be wiffed.,fire engine,toy,can be,Fire engines,toys,1,2,-20.185239791870117,-39.22180366516113,-19.91643190383911,5.661351680755615,1.595790147781372,354824192,gpt2-medium
Fire engines can be blicked.,All toys can be blicked.,All birds can be blicked.,fire engine,toy,can be,Fire engines,toys,1,3,-21.914588928222656,-39.75189971923828,-20.95616054534912,4.0348076820373535,0.8490501642227173,354824192,gpt2-medium
Fire engines can be gyred.,All toys can be gyred.,All birds can be gyred.,fire engine,toy,can be,Fire engines,toys,1,4,-21.574504852294922,-41.592201232910156,-21.536320686340332,2.4529168605804443,1.9386485815048218,354824192,gpt2-medium
Fire engines can be gimbled.,All toys can be gimbled.,All birds can be gimbled.,fire engine,toy,can be,Fire engines,toys,1,5,-20.926942348480225,-42.837371826171875,-20.052529335021973,3.731153964996338,1.5639164447784424,354824192,gpt2-medium
Fire engines are beamish.,All toys are beamish.,All birds are beamish.,fire engine,toy,are,Fire engines,toys,2,1,-18.8127304315567,-40.282997131347656,-18.553075790405273,6.523633003234863,2.5176796913146973,354824192,gpt2-medium
Fire engines are slithy.,All toys are slithy.,All birds are slithy.,fire engine,toy,are,Fire engines,toys,2,2,-18.05490493774414,-39.43482971191406,-17.80760908126831,4.252017974853516,0.5829370617866516,354824192,gpt2-medium
Fire engines are mimsy.,All toys are mimsy.,All birds are mimsy.,fire engine,toy,are,Fire engines,toys,2,3,-20.782915115356445,-43.79476737976074,-18.50997543334961,9.969286918640137,4.683773994445801,354824192,gpt2-medium
Fire engines are vorpal.,All toys are vorpal.,All birds are vorpal.,fire engine,toy,are,Fire engines,toys,2,4,-18.936866760253906,-37.553144454956055,-17.29011344909668,4.670027256011963,2.1451127529144287,354824192,gpt2-medium
Fire engines are frabjous.,All toys are frabjous.,All birds are frabjous.,fire engine,toy,are,Fire engines,toys,2,5,-18.97256088256836,-39.17677307128906,-20.77727496623993,3.9027304649353027,1.4273000955581665,354824192,gpt2-medium
Fire engines have wugs.,All toys have wugs.,All birds have wugs.,fire engine,toy,have,Fire engines,toys,3,1,-18.7333927154541,-39.52836227416992,-16.513248443603516,4.016201972961426,2.345338821411133,354824192,gpt2-medium
Fire engines have feps.,All toys have feps.,All birds have feps.,fire engine,toy,have,Fire engines,toys,3,2,-18.848992347717285,-41.569950103759766,-17.787628173828125,6.401127815246582,4.0703558921813965,354824192,gpt2-medium
Fire engines have blickets.,All toys have blickets.,All birds have blickets.,fire engine,toy,have,Fire engines,toys,3,3,-20.438316345214844,-41.58575439453125,-17.87527084350586,5.347665309906006,2.610787868499756,354824192,gpt2-medium
Fire engines have jabberwocks.,All toys have jabberwocks.,All birds have jabberwocks.,fire engine,toy,have,Fire engines,toys,3,4,-23.021087527275085,-40.46938705444336,-19.86963653564453,6.019129276275635,3.233346939086914,354824192,gpt2-medium
Fire engines have toves.,All toys have toves.,All birds have toves.,fire engine,toy,have,Fire engines,toys,3,5,-18.78362464904785,-40.490474700927734,-16.8790123462677,9.336522102355957,6.490159034729004,354824192,gpt2-medium
Fire engines use a wug.,All toys use a wug.,All birds use a wug.,fire engine,toy,use a,Fire engines,toys,4,1,-17.926498413085938,-47.674116134643555,-17.850744247436523,11.412657737731934,2.6992948055267334,354824192,gpt2-medium
Fire engines use a fep.,All toys use a fep.,All birds use a fep.,fire engine,toy,use a,Fire engines,toys,4,2,-20.4741268157959,-49.566490173339844,-20.20939803123474,8.702798843383789,2.1834845542907715,354824192,gpt2-medium
Fire engines use a blicket.,All toys use a blicket.,All birds use a blicket.,fire engine,toy,use a,Fire engines,toys,4,3,-20.157514572143555,-49.35327911376953,-19.22673797607422,8.90904426574707,3.693502902984619,354824192,gpt2-medium
Fire engines use a jabberwock.,All toys use a jabberwock.,All birds use a jabberwock.,fire engine,toy,use a,Fire engines,toys,4,4,-21.568721771240234,-48.40180587768555,-18.97715187072754,11.339860916137695,3.793351888656616,354824192,gpt2-medium
Fire engines use a tove.,All toys use a tove.,All birds use a tove.,fire engine,toy,use a,Fire engines,toys,4,5,-19.63343048095703,-48.53950309753418,-19.773895263671875,14.195486068725586,4.228857517242432,354824192,gpt2-medium
Balloons can be daxed.,All toys can be daxed.,All birds can be daxed.,balloon,toy,can be,Balloons,toys,1,1,-16.59559440612793,-41.46149444580078,-17.501298666000366,6.253137111663818,2.6612133979797363,354824192,gpt2-medium
Balloons can be wiffed.,All toys can be wiffed.,All birds can be wiffed.,balloon,toy,can be,Balloons,toys,1,2,-17.498358204960823,-39.22180366516113,-17.85653781890869,4.854123592376709,2.156893491744995,354824192,gpt2-medium
Balloons can be blicked.,All toys can be blicked.,All birds can be blicked.,balloon,toy,can be,Balloons,toys,1,3,-19.107499361038208,-39.75189971923828,-17.871410384774208,3.8980205059051514,1.384594202041626,354824192,gpt2-medium
Balloons can be gyred.,All toys can be gyred.,All birds can be gyred.,balloon,toy,can be,Balloons,toys,1,4,-18.221952438354492,-41.592201232910156,-17.44920063018799,5.780512809753418,2.505452871322632,354824192,gpt2-medium
Balloons can be gimbled.,All toys can be gimbled.,All birds can be gimbled.,balloon,toy,can be,Balloons,toys,1,5,-17.98789644241333,-42.837371826171875,-17.496211051940918,4.625207901000977,1.8982994556427002,354824192,gpt2-medium
Balloons are beamish.,All toys are beamish.,All birds are beamish.,balloon,toy,are,Balloons,toys,2,1,-19.185733795166016,-40.282997131347656,-17.749370574951172,5.393048286437988,1.963484287261963,354824192,gpt2-medium
Balloons are slithy.,All toys are slithy.,All birds are slithy.,balloon,toy,are,Balloons,toys,2,2,-15.31036114692688,-39.43482971191406,-14.408207893371582,4.414401054382324,1.1607908010482788,354824192,gpt2-medium
Balloons are mimsy.,All toys are mimsy.,All birds are mimsy.,balloon,toy,are,Balloons,toys,2,3,-17.3800151348114,-43.79476737976074,-15.711020946502686,6.327441215515137,3.6866464614868164,354824192,gpt2-medium
Balloons are vorpal.,All toys are vorpal.,All birds are vorpal.,balloon,toy,are,Balloons,toys,2,4,-16.58207893371582,-37.553144454956055,-15.099451541900635,4.764797210693359,2.3070545196533203,354824192,gpt2-medium
Balloons are frabjous.,All toys are frabjous.,All birds are frabjous.,balloon,toy,are,Balloons,toys,2,5,-16.85356330871582,-39.17677307128906,-17.10689926147461,3.584646701812744,1.8018090724945068,354824192,gpt2-medium
Balloons have wugs.,All toys have wugs.,All birds have wugs.,balloon,toy,have,Balloons,toys,3,1,-15.449363708496094,-39.52836227416992,-14.608413696289062,5.757423400878906,0.7655829191207886,354824192,gpt2-medium
Balloons have feps.,All toys have feps.,All birds have feps.,balloon,toy,have,Balloons,toys,3,2,-15.651996612548828,-41.569950103759766,-14.895483016967773,4.8800153732299805,3.1701865196228027,354824192,gpt2-medium
Balloons have blickets.,All toys have blickets.,All birds have blickets.,balloon,toy,have,Balloons,toys,3,3,-17.723705291748047,-41.58575439453125,-15.153579711914062,6.659704685211182,1.7707160711288452,354824192,gpt2-medium
Balloons have jabberwocks.,All toys have jabberwocks.,All birds have jabberwocks.,balloon,toy,have,Balloons,toys,3,4,-19.54301643371582,-40.46938705444336,-16.461227416992188,7.999410152435303,2.241154670715332,354824192,gpt2-medium
Balloons have toves.,All toys have toves.,All birds have toves.,balloon,toy,have,Balloons,toys,3,5,-14.867682456970215,-40.490474700927734,-13.774070739746094,7.562766075134277,5.386636734008789,354824192,gpt2-medium
Balloons use a wug.,All toys use a wug.,All birds use a wug.,balloon,toy,use a,Balloons,toys,4,1,-16.061742782592773,-47.674116134643555,-16.595579147338867,11.802978515625,2.353567123413086,354824192,gpt2-medium
Balloons use a fep.,All toys use a fep.,All birds use a fep.,balloon,toy,use a,Balloons,toys,4,2,-17.154470920562744,-49.566490173339844,-18.145168781280518,11.091093063354492,1.5630117654800415,354824192,gpt2-medium
Balloons use a blicket.,All toys use a blicket.,All birds use a blicket.,balloon,toy,use a,Balloons,toys,4,3,-16.65550994873047,-49.35327911376953,-16.706466674804688,10.967700958251953,1.6910804510116577,354824192,gpt2-medium
Balloons use a jabberwock.,All toys use a jabberwock.,All birds use a jabberwock.,balloon,toy,use a,Balloons,toys,4,4,-18.357810974121094,-48.40180587768555,-18.14741325378418,12.845590591430664,1.331601858139038,354824192,gpt2-medium
Balloons use a tove.,All toys use a tove.,All birds use a tove.,balloon,toy,use a,Balloons,toys,4,5,-17.628055572509766,-48.53950309753418,-18.631813049316406,15.565683364868164,3.9260542392730713,354824192,gpt2-medium
Skates can be daxed.,All toys can be daxed.,All birds can be daxed.,skate,toy,can be,Skates,toys,1,1,-17.434558868408203,-41.46149444580078,-19.707935333251953,6.7509765625,2.995861530303955,354824192,gpt2-medium
Skates can be wiffed.,All toys can be wiffed.,All birds can be wiffed.,skate,toy,can be,Skates,toys,1,2,-18.52561664581299,-39.22180366516113,-19.589888334274292,5.30236291885376,1.7091786861419678,354824192,gpt2-medium
Skates can be blicked.,All toys can be blicked.,All birds can be blicked.,skate,toy,can be,Skates,toys,1,3,-19.38198757171631,-39.75189971923828,-19.303529262542725,4.8703813552856445,1.4195612668991089,354824192,gpt2-medium
Skates can be gyred.,All toys can be gyred.,All birds can be gyred.,skate,toy,can be,Skates,toys,1,4,-18.753568649291992,-41.592201232910156,-18.885368287563324,3.1503119468688965,0.6877835988998413,354824192,gpt2-medium
Skates can be gimbled.,All toys can be gimbled.,All birds can be gimbled.,skate,toy,can be,Skates,toys,1,5,-19.19992446899414,-42.837371826171875,-19.328793048858643,4.769989967346191,1.0949070453643799,354824192,gpt2-medium
Skates are beamish.,All toys are beamish.,All birds are beamish.,skate,toy,are,Skates,toys,2,1,-19.189215660095215,-40.282997131347656,-18.017126083374023,6.151860237121582,2.303180456161499,354824192,gpt2-medium
Skates are slithy.,All toys are slithy.,All birds are slithy.,skate,toy,are,Skates,toys,2,2,-16.28145980834961,-39.43482971191406,-16.448130011558533,4.904579162597656,1.6162071228027344,354824192,gpt2-medium
Skates are mimsy.,All toys are mimsy.,All birds are mimsy.,skate,toy,are,Skates,toys,2,3,-18.83647871017456,-43.79476737976074,-18.052295207977295,11.49247932434082,3.3534772396087646,354824192,gpt2-medium
Skates are vorpal.,All toys are vorpal.,All birds are vorpal.,skate,toy,are,Skates,toys,2,4,-17.08809471130371,-37.553144454956055,-16.43136215209961,7.627873420715332,1.036496639251709,354824192,gpt2-medium
Skates are frabjous.,All toys are frabjous.,All birds are frabjous.,skate,toy,are,Skates,toys,2,5,-18.06926155090332,-39.17677307128906,-19.55559778213501,4.359526634216309,1.1346228122711182,354824192,gpt2-medium
Skates have wugs.,All toys have wugs.,All birds have wugs.,skate,toy,have,Skates,toys,3,1,-15.755470275878906,-39.52836227416992,-15.912899017333984,5.758406639099121,2.273185968399048,354824192,gpt2-medium
Skates have feps.,All toys have feps.,All birds have feps.,skate,toy,have,Skates,toys,3,2,-16.135910034179688,-41.569950103759766,-16.444183349609375,5.663374900817871,3.1471598148345947,354824192,gpt2-medium
Skates have blickets.,All toys have blickets.,All birds have blickets.,skate,toy,have,Skates,toys,3,3,-18.04610824584961,-41.58575439453125,-16.287612915039062,6.032778739929199,1.4855080842971802,354824192,gpt2-medium
Skates have jabberwocks.,All toys have jabberwocks.,All birds have jabberwocks.,skate,toy,have,Skates,toys,3,4,-18.767332077026367,-40.46938705444336,-16.582847595214844,9.980021476745605,2.180034637451172,354824192,gpt2-medium
Skates have toves.,All toys have toves.,All birds have toves.,skate,toy,have,Skates,toys,3,5,-15.964329719543457,-40.490474700927734,-15.660515785217285,5.353050231933594,4.985167503356934,354824192,gpt2-medium
Skates use a wug.,All toys use a wug.,All birds use a wug.,skate,toy,use a,Skates,toys,4,1,-16.613527297973633,-47.674116134643555,-17.79683542251587,11.532297134399414,3.152608871459961,354824192,gpt2-medium
Skates use a fep.,All toys use a fep.,All birds use a fep.,skate,toy,use a,Skates,toys,4,2,-17.376544952392578,-49.566490173339844,-18.99083662033081,9.550219535827637,1.8854793310165405,354824192,gpt2-medium
Skates use a blicket.,All toys use a blicket.,All birds use a blicket.,skate,toy,use a,Skates,toys,4,3,-17.517760753631592,-49.35327911376953,-18.414583206176758,11.089107513427734,2.2290446758270264,354824192,gpt2-medium
Skates use a jabberwock.,All toys use a jabberwock.,All birds use a jabberwock.,skate,toy,use a,Skates,toys,4,4,-19.815013885498047,-48.40180587768555,-19.61960792541504,13.17644214630127,5.280714511871338,354824192,gpt2-medium
Skates use a tove.,All toys use a tove.,All birds use a tove.,skate,toy,use a,Skates,toys,4,5,-18.008471488952637,-48.53950309753418,-19.74355125427246,15.8331298828125,5.164425373077393,354824192,gpt2-medium
Baseballs can be daxed.,All toys can be daxed.,All birds can be daxed.,baseball,toy,can be,Baseballs,toys,1,1,-17.874035835266113,-41.46149444580078,-17.53672218322754,5.730853080749512,2.4483728408813477,354824192,gpt2-medium
Baseballs can be wiffed.,All toys can be wiffed.,All birds can be wiffed.,baseball,toy,can be,Baseballs,toys,1,2,-18.61043071746826,-39.22180366516113,-18.2114315032959,6.55863094329834,1.4058371782302856,354824192,gpt2-medium
Baseballs can be blicked.,All toys can be blicked.,All birds can be blicked.,baseball,toy,can be,Baseballs,toys,1,3,-19.711108684539795,-39.75189971923828,-18.039724349975586,4.5348920822143555,1.5187692642211914,354824192,gpt2-medium
Baseballs can be gyred.,All toys can be gyred.,All birds can be gyred.,baseball,toy,can be,Baseballs,toys,1,4,-18.265399932861328,-41.592201232910156,-16.93381690979004,4.927214622497559,2.1035308837890625,354824192,gpt2-medium
Baseballs can be gimbled.,All toys can be gimbled.,All birds can be gimbled.,baseball,toy,can be,Baseballs,toys,1,5,-19.75383472442627,-42.837371826171875,-18.4436092376709,3.5429465770721436,1.8486895561218262,354824192,gpt2-medium
Baseballs are beamish.,All toys are beamish.,All birds are beamish.,baseball,toy,are,Baseballs,toys,2,1,-17.154468536376953,-40.282997131347656,-16.339725494384766,6.401253700256348,0.9289140701293945,354824192,gpt2-medium
Baseballs are slithy.,All toys are slithy.,All birds are slithy.,baseball,toy,are,Baseballs,toys,2,2,-16.571552276611328,-39.43482971191406,-15.258977890014648,4.090734481811523,1.00078547000885,354824192,gpt2-medium
Baseballs are mimsy.,All toys are mimsy.,All birds are mimsy.,baseball,toy,are,Baseballs,toys,2,3,-18.719404220581055,-43.79476737976074,-16.19154930114746,10.37096881866455,4.572285175323486,354824192,gpt2-medium
Baseballs are vorpal.,All toys are vorpal.,All birds are vorpal.,baseball,toy,are,Baseballs,toys,2,4,-17.168071746826172,-37.553144454956055,-15.136310577392578,5.081118583679199,1.990018367767334,354824192,gpt2-medium
Baseballs are frabjous.,All toys are frabjous.,All birds are frabjous.,baseball,toy,are,Baseballs,toys,2,5,-17.922897338867188,-39.17677307128906,-17.088489532470703,3.5675208568573,0.9208393692970276,354824192,gpt2-medium
Baseballs have wugs.,All toys have wugs.,All birds have wugs.,baseball,toy,have,Baseballs,toys,3,1,-17.516620635986328,-39.52836227416992,-15.02145004272461,4.547492027282715,1.321449875831604,354824192,gpt2-medium
Baseballs have feps.,All toys have feps.,All birds have feps.,baseball,toy,have,Baseballs,toys,3,2,-16.745223999023438,-41.569950103759766,-15.646171569824219,7.341271877288818,3.375875949859619,354824192,gpt2-medium
Baseballs have blickets.,All toys have blickets.,All birds have blickets.,baseball,toy,have,Baseballs,toys,3,3,-18.554729461669922,-41.58575439453125,-15.56353759765625,6.484036445617676,2.387578248977661,354824192,gpt2-medium
Baseballs have jabberwocks.,All toys have jabberwocks.,All birds have jabberwocks.,baseball,toy,have,Baseballs,toys,3,4,-19.080970764160156,-40.46938705444336,-15.62509536743164,6.639534950256348,4.693985939025879,354824192,gpt2-medium
Baseballs have toves.,All toys have toves.,All birds have toves.,baseball,toy,have,Baseballs,toys,3,5,-16.82081413269043,-40.490474700927734,-14.564135551452637,13.525668144226074,7.733068943023682,354824192,gpt2-medium
Baseballs use a wug.,All toys use a wug.,All birds use a wug.,baseball,toy,use a,Baseballs,toys,4,1,-16.790849685668945,-47.674116134643555,-17.841983795166016,11.453298568725586,2.9461982250213623,354824192,gpt2-medium
Baseballs use a fep.,All toys use a fep.,All birds use a fep.,baseball,toy,use a,Baseballs,toys,4,2,-17.17150115966797,-49.566490173339844,-17.371341705322266,13.410987854003906,1.8037919998168945,354824192,gpt2-medium
Baseballs use a blicket.,All toys use a blicket.,All birds use a blicket.,baseball,toy,use a,Baseballs,toys,4,3,-17.992136001586914,-49.35327911376953,-17.248306542634964,8.405492782592773,1.7539039850234985,354824192,gpt2-medium
Baseballs use a jabberwock.,All toys use a jabberwock.,All birds use a jabberwock.,baseball,toy,use a,Baseballs,toys,4,4,-20.56224250793457,-48.40180587768555,-19.583895683288574,9.779816627502441,1.9080076217651367,354824192,gpt2-medium
Baseballs use a tove.,All toys use a tove.,All birds use a tove.,baseball,toy,use a,Baseballs,toys,4,5,-18.247576236724854,-48.53950309753418,-17.772008895874023,15.832913398742676,5.051367282867432,354824192,gpt2-medium
Drums can be daxed.,All toys can be daxed.,All birds can be daxed.,drum,toy,can be,Drums,toys,1,1,-16.914966583251953,-41.46149444580078,-17.692891120910645,6.71136474609375,2.0764286518096924,354824192,gpt2-medium
Drums can be wiffed.,All toys can be wiffed.,All birds can be wiffed.,drum,toy,can be,Drums,toys,1,2,-18.9175386428833,-39.22180366516113,-18.18185043334961,5.781878471374512,2.1667468547821045,354824192,gpt2-medium
Drums can be blicked.,All toys can be blicked.,All birds can be blicked.,drum,toy,can be,Drums,toys,1,3,-20.361148834228516,-39.75189971923828,-18.572068214416504,3.8887619972229004,0.9375779032707214,354824192,gpt2-medium
Drums can be gyred.,All toys can be gyred.,All birds can be gyred.,drum,toy,can be,Drums,toys,1,4,-17.849266052246094,-41.592201232910156,-17.427027940750122,3.9552009105682373,1.2471474409103394,354824192,gpt2-medium
Drums can be gimbled.,All toys can be gimbled.,All birds can be gimbled.,drum,toy,can be,Drums,toys,1,5,-19.531015396118164,-42.837371826171875,-18.964920043945312,4.462950706481934,1.4118070602416992,354824192,gpt2-medium
Drums are beamish.,All toys are beamish.,All birds are beamish.,drum,toy,are,Drums,toys,2,1,-18.533035397529602,-40.282997131347656,-17.43775177001953,5.959377765655518,1.363031268119812,354824192,gpt2-medium
Drums are slithy.,All toys are slithy.,All birds are slithy.,drum,toy,are,Drums,toys,2,2,-16.86445140838623,-39.43482971191406,-15.31019115447998,3.7155120372772217,0.785915732383728,354824192,gpt2-medium
Drums are mimsy.,All toys are mimsy.,All birds are mimsy.,drum,toy,are,Drums,toys,2,3,-18.23832893371582,-43.79476737976074,-16.53100872039795,9.927698135375977,4.581785678863525,354824192,gpt2-medium
Drums are vorpal.,All toys are vorpal.,All birds are vorpal.,drum,toy,are,Drums,toys,2,4,-17.464412689208984,-37.553144454956055,-15.33370590209961,5.295543670654297,1.512087345123291,354824192,gpt2-medium
Drums are frabjous.,All toys are frabjous.,All birds are frabjous.,drum,toy,are,Drums,toys,2,5,-18.02495574951172,-39.17677307128906,-18.711718559265137,2.665174961090088,1.1960519552230835,354824192,gpt2-medium
Drums have wugs.,All toys have wugs.,All birds have wugs.,drum,toy,have,Drums,toys,3,1,-16.321892738342285,-39.52836227416992,-14.966594696044922,5.072640895843506,0.8536829352378845,354824192,gpt2-medium
Drums have feps.,All toys have feps.,All birds have feps.,drum,toy,have,Drums,toys,3,2,-16.657684326171875,-41.569950103759766,-15.17041015625,5.100330352783203,2.90600323677063,354824192,gpt2-medium
Drums have blickets.,All toys have blickets.,All birds have blickets.,drum,toy,have,Drums,toys,3,3,-18.51089096069336,-41.58575439453125,-14.57088851928711,5.9309892654418945,2.2000551223754883,354824192,gpt2-medium
Drums have jabberwocks.,All toys have jabberwocks.,All birds have jabberwocks.,drum,toy,have,Drums,toys,3,4,-19.676044464111328,-40.46938705444336,-16.40291976928711,6.281463623046875,3.006535053253174,354824192,gpt2-medium
Drums have toves.,All toys have toves.,All birds have toves.,drum,toy,have,Drums,toys,3,5,-16.689800262451172,-40.490474700927734,-14.938514709472656,5.733553409576416,6.857460975646973,354824192,gpt2-medium
Drums use a wug.,All toys use a wug.,All birds use a wug.,drum,toy,use a,Drums,toys,4,1,-16.872936248779297,-47.674116134643555,-16.612818956375122,9.75623893737793,1.5761570930480957,354824192,gpt2-medium
Drums use a fep.,All toys use a fep.,All birds use a fep.,drum,toy,use a,Drums,toys,4,2,-17.60831069946289,-49.566490173339844,-17.93484002351761,12.89588451385498,2.327913522720337,354824192,gpt2-medium
Drums use a blicket.,All toys use a blicket.,All birds use a blicket.,drum,toy,use a,Drums,toys,4,3,-18.014559745788574,-49.35327911376953,-17.855337142944336,11.377240180969238,2.5086278915405273,354824192,gpt2-medium
Drums use a jabberwock.,All toys use a jabberwock.,All birds use a jabberwock.,drum,toy,use a,Drums,toys,4,4,-20.0955228805542,-48.40180587768555,-18.83513641357422,11.711267471313477,3.608898401260376,354824192,gpt2-medium
Drums use a tove.,All toys use a tove.,All birds use a tove.,drum,toy,use a,Drums,toys,4,5,-18.113478660583496,-48.53950309753418,-18.720035552978516,12.593050956726074,3.652764320373535,354824192,gpt2-medium
Footballs can be daxed.,All toys can be daxed.,All birds can be daxed.,football,toy,can be,Footballs,toys,1,1,-18.66537594795227,-41.46149444580078,-19.58204984664917,5.30130672454834,3.2023520469665527,354824192,gpt2-medium
Footballs can be wiffed.,All toys can be wiffed.,All birds can be wiffed.,football,toy,can be,Footballs,toys,1,2,-18.654257774353027,-39.22180366516113,-19.273127555847168,7.015100955963135,2.55116868019104,354824192,gpt2-medium
Footballs can be blicked.,All toys can be blicked.,All birds can be blicked.,football,toy,can be,Footballs,toys,1,3,-20.804035186767578,-39.75189971923828,-20.832540154457092,3.1891989707946777,1.5746214389801025,354824192,gpt2-medium
Footballs can be gyred.,All toys can be gyred.,All birds can be gyred.,football,toy,can be,Footballs,toys,1,4,-19.459655284881592,-41.592201232910156,-19.4066801071167,3.051455020904541,1.2656128406524658,354824192,gpt2-medium
Footballs can be gimbled.,All toys can be gimbled.,All birds can be gimbled.,football,toy,can be,Footballs,toys,1,5,-19.607773780822754,-42.837371826171875,-19.681194305419922,3.6113579273223877,1.6159099340438843,354824192,gpt2-medium
