preamble,stimulus,item,category,feature,score,params,model
A hummingbird,is very lightweight.,hummingbird,bird,13,-11.431939125061035,125288025,roberta-base
A seagull,is very lightweight.,seagull,bird,13,-11.817916870117188,125288025,roberta-base
A woodpecker,is very lightweight.,woodpecker,bird,13,-10.346060752868652,125288025,roberta-base
A pigeon,is very lightweight.,pigeon,bird,13,-10.459364891052246,125288025,roberta-base
A thrush,is very lightweight.,thrush,bird,13,-10.204521179199219,125288025,roberta-base
A falcon,is very lightweight.,falcon,bird,13,-9.12008285522461,125288025,roberta-base
A crow,is very lightweight.,crow,bird,13,-12.477148056030273,125288025,roberta-base
A hawk,is very lightweight.,hawk,bird,13,-11.4336576461792,125288025,roberta-base
A raven,is very lightweight.,raven,bird,13,-13.939754486083984,125288025,roberta-base
A goldfinch,is very lightweight.,goldfinch,bird,13,-10.710929870605469,125288025,roberta-base
A parrot,is very lightweight.,parrot,bird,13,-10.589873313903809,125288025,roberta-base
A sandpiper,is very lightweight.,sandpiper,bird,13,-9.959406852722168,125288025,roberta-base
A pheasant,is very lightweight.,pheasant,bird,13,-10.519450187683105,125288025,roberta-base
A catbird,is very lightweight.,catbird,bird,13,-12.239614486694336,125288025,roberta-base
A crane,is very lightweight.,crane,bird,13,-7.42758846282959,125288025,roberta-base
An albatross,is very lightweight.,albatross,bird,13,-10.018291473388672,125288025,roberta-base
A condor,is very lightweight.,condor,bird,13,-10.057594299316406,125288025,roberta-base
A toucan,is very lightweight.,toucan,bird,13,-10.144667625427246,125288025,roberta-base
An owl,is very lightweight.,owl,bird,13,-12.250045776367188,125288025,roberta-base
A pelican,is very lightweight.,pelican,bird,13,-10.896966934204102,125288025,roberta-base
A goose,is very lightweight.,goose,bird,13,-12.078139305114746,125288025,roberta-base
A vulture,is very lightweight.,vulture,bird,13,-12.855205535888672,125288025,roberta-base
A stork,is very lightweight.,stork,bird,13,-10.045347213745117,125288025,roberta-base
A buzzard,is very lightweight.,buzzard,bird,13,-13.375728607177734,125288025,roberta-base
A swan,is very lightweight.,swan,bird,13,-12.053413391113281,125288025,roberta-base
A flamingo,is very lightweight.,flamingo,bird,13,-9.756491661071777,125288025,roberta-base
A duck,is very lightweight.,duck,bird,13,-10.816689491271973,125288025,roberta-base
A peacock,is very lightweight.,peacock,bird,13,-11.717658996582031,125288025,roberta-base
An egret,is very lightweight.,egret,bird,13,-10.827860832214355,125288025,roberta-base
A chicken,is very lightweight.,chicken,bird,13,-10.459091186523438,125288025,roberta-base
A turkey,is very lightweight.,turkey,bird,13,-9.626649856567383,125288025,roberta-base
An ostrich,is very lightweight.,ostrich,bird,13,-10.282332420349121,125288025,roberta-base
A titmouse,is very lightweight.,titmouse,bird,13,-10.884291648864746,125288025,roberta-base
An emu,is very lightweight.,emu,bird,13,-11.335351943969727,125288025,roberta-base
A penguin,is very lightweight.,penguin,bird,13,-12.055817604064941,125288025,roberta-base
A bat,is very lightweight.,bat,bird,13,-8.711090087890625,125288025,roberta-base
Football,is physical.,football,sport,1,-8.27335786819458,125288025,roberta-base
Baseball,is physical.,baseball,sport,1,-9.021385192871094,125288025,roberta-base
Basketball,is physical.,basketball,sport,1,-8.827375411987305,125288025,roberta-base
Tennis,is physical.,tennis,sport,1,-8.824177742004395,125288025,roberta-base
Softball,is physical.,softball,sport,1,-10.406299591064453,125288025,roberta-base
Canoeing,is physical.,canoeing,sport,1,-10.615230560302734,125288025,roberta-base
Handball,is physical.,handball,sport,1,-9.637532234191895,125288025,roberta-base
Rugby,is physical.,rugby,sport,1,-13.170950889587402,125288025,roberta-base
Hockey,is physical.,hockey,sport,1,-9.729168891906738,125288025,roberta-base
Ice hockey,is physical.,ice hockey,sport,1,-9.894437789916992,125288025,roberta-base
Swimming,is physical.,swimming,sport,1,-8.933868408203125,125288025,roberta-base
Track,is physical.,track,sport,1,-13.740217208862305,125288025,roberta-base
Boxing,is physical.,boxing,sport,1,-10.296460151672363,125288025,roberta-base
Volleyball,is physical.,volleyball,sport,1,-12.913677215576172,125288025,roberta-base
Lacrosse,is physical.,lacrosse,sport,1,-9.243866443634033,125288025,roberta-base
Skiing,is physical.,skiing,sport,1,-10.559614181518555,125288025,roberta-base
Golf,is physical.,golf,sport,1,-10.864615440368652,125288025,roberta-base
Polo,is physical.,polo,sport,1,-13.363313674926758,125288025,roberta-base
Surfing,is physical.,surfing,sport,1,-9.650869369506836,125288025,roberta-base
Wrestling,is physical.,wrestling,sport,1,-9.99056339263916,125288025,roberta-base
Gymnastics,is physical.,gymnastics,sport,1,-10.778617858886719,125288025,roberta-base
Cricket,is physical.,cricket,sport,1,-9.704647064208984,125288025,roberta-base
Squash,is physical.,squash,sport,1,-11.869083404541016,125288025,roberta-base
Badminton,is physical.,badminton,sport,1,-9.94395923614502,125288025,roberta-base
Racing,is physical.,racing,sport,1,-9.933622360229492,125288025,roberta-base
Pole vault,is physical.,pole vault,sport,1,-17.420978546142578,125288025,roberta-base
Fencing,is physical.,fencing,sport,1,-9.652861595153809,125288025,roberta-base
Bowling,is physical.,bowling,sport,1,-9.177555561065674,125288025,roberta-base
Water skiing,is physical.,water skiing,sport,1,-11.814083099365234,125288025,roberta-base
Ice skating,is physical.,ice skating,sport,1,-9.677299499511719,125288025,roberta-base
Jai alai,is physical.,jai alai,sport,1,-22.63335132598877,125288025,roberta-base
Skating,is physical.,skating,sport,1,-8.954321384429932,125288025,roberta-base
Skindiving,is physical.,skindiving,sport,1,-14.73080062866211,125288025,roberta-base
Sailing,is physical.,sailing,sport,1,-9.732669830322266,125288025,roberta-base
Diving,is physical.,diving,sport,1,-11.43860912322998,125288025,roberta-base
Archery,is physical.,archery,sport,1,-9.788041114807129,125288025,roberta-base
Judo,is physical.,judo,sport,1,-14.271580696105957,125288025,roberta-base
Car racing,is physical.,car racing,sport,1,-9.729883193969727,125288025,roberta-base
Ping pong,is physical.,ping pong,sport,1,-12.098603248596191,125288025,roberta-base
Rowing,is physical.,rowing,sport,1,-9.630147933959961,125288025,roberta-base
Fishing,is physical.,fishing,sport,1,-10.4037446975708,125288025,roberta-base
Horseback riding,is physical.,horseback riding,sport,1,-12.41468334197998,125288025,roberta-base
Running,is physical.,running,sport,1,-8.88502836227417,125288025,roberta-base
Horse racing,is physical.,horse racing,sport,1,-9.920516014099121,125288025,roberta-base
Hiking,is physical.,hiking,sport,1,-8.346563339233398,125288025,roberta-base
Weight lifting,is physical.,weight lifting,sport,1,-9.407452583312988,125288025,roberta-base
Croquet,is physical.,croquet,sport,1,-10.495670318603516,125288025,roberta-base
Horseshoes,is physical.,horseshoes,sport,1,-16.234121322631836,125288025,roberta-base
Boating,is physical.,boating,sport,1,-12.123919486999512,125288025,roberta-base
Pool,is physical.,pool,sport,1,-14.54481029510498,125288025,roberta-base
Billiards,is physical.,billiards,sport,1,-17.908016204833984,125288025,roberta-base
Hunting,is physical.,hunting,sport,1,-9.875170707702637,125288025,roberta-base
Jump rope,is physical.,jump rope,sport,1,-14.343639373779297,125288025,roberta-base
Camping,is physical.,camping,sport,1,-10.573141098022461,125288025,roberta-base
Chess,is physical.,chess,sport,1,-11.048379898071289,125288025,roberta-base
Dancing,is physical.,dancing,sport,1,-9.9202880859375,125288025,roberta-base
Checkers,is physical.,checkers,sport,1,-17.192289352416992,125288025,roberta-base
Cards,is physical.,cards,sport,1,-18.619240760803223,125288025,roberta-base
Sunbathing,is physical.,sunbathing,sport,1,-10.841751098632812,125288025,roberta-base
Football,is connected with the body.,football,sport,2,-14.001038551330566,125288025,roberta-base
Baseball,is connected with the body.,baseball,sport,2,-16.143014907836914,125288025,roberta-base
Basketball,is connected with the body.,basketball,sport,2,-12.31644058227539,125288025,roberta-base
Tennis,is connected with the body.,tennis,sport,2,-12.104080200195312,125288025,roberta-base
Softball,is connected with the body.,softball,sport,2,-17.728327751159668,125288025,roberta-base
Canoeing,is connected with the body.,canoeing,sport,2,-13.533565521240234,125288025,roberta-base
Handball,is connected with the body.,handball,sport,2,-11.332280158996582,125288025,roberta-base
Rugby,is connected with the body.,rugby,sport,2,-16.682351112365723,125288025,roberta-base
Hockey,is connected with the body.,hockey,sport,2,-14.264622688293457,125288025,roberta-base
Ice hockey,is connected with the body.,ice hockey,sport,2,-12.77008056640625,125288025,roberta-base
Swimming,is connected with the body.,swimming,sport,2,-10.214997291564941,125288025,roberta-base
Track,is connected with the body.,track,sport,2,-18.06928014755249,125288025,roberta-base
Boxing,is connected with the body.,boxing,sport,2,-17.754406929016113,125288025,roberta-base
Volleyball,is connected with the body.,volleyball,sport,2,-17.8614559173584,125288025,roberta-base
Lacrosse,is connected with the body.,lacrosse,sport,2,-17.922321319580078,125288025,roberta-base
Skiing,is connected with the body.,skiing,sport,2,-14.450250625610352,125288025,roberta-base
Golf,is connected with the body.,golf,sport,2,-14.32460880279541,125288025,roberta-base
Polo,is connected with the body.,polo,sport,2,-16.388568878173828,125288025,roberta-base
Surfing,is connected with the body.,surfing,sport,2,-12.504656791687012,125288025,roberta-base
Wrestling,is connected with the body.,wrestling,sport,2,-13.117730140686035,125288025,roberta-base
Gymnastics,is connected with the body.,gymnastics,sport,2,-10.763839721679688,125288025,roberta-base
Cricket,is connected with the body.,cricket,sport,2,-16.6541690826416,125288025,roberta-base
Squash,is connected with the body.,squash,sport,2,-15.498714447021484,125288025,roberta-base
Badminton,is connected with the body.,badminton,sport,2,-14.430006980895996,125288025,roberta-base
Racing,is connected with the body.,racing,sport,2,-12.70714282989502,125288025,roberta-base
Pole vault,is connected with the body.,pole vault,sport,2,-12.405438423156738,125288025,roberta-base
Fencing,is connected with the body.,fencing,sport,2,-11.950571060180664,125288025,roberta-base
Bowling,is connected with the body.,bowling,sport,2,-13.540510177612305,125288025,roberta-base
Water skiing,is connected with the body.,water skiing,sport,2,-14.345170974731445,125288025,roberta-base
Ice skating,is connected with the body.,ice skating,sport,2,-10.88919734954834,125288025,roberta-base
Jai alai,is connected with the body.,jai alai,sport,2,-12.466744422912598,125288025,roberta-base
Skating,is connected with the body.,skating,sport,2,-10.0671968460083,125288025,roberta-base
Skindiving,is connected with the body.,skindiving,sport,2,-14.28352165222168,125288025,roberta-base
Sailing,is connected with the body.,sailing,sport,2,-15.329544067382812,125288025,roberta-base
Diving,is connected with the body.,diving,sport,2,-10.572664260864258,125288025,roberta-base
Archery,is connected with the body.,archery,sport,2,-10.969905853271484,125288025,roberta-base
Judo,is connected with the body.,judo,sport,2,-13.331622123718262,125288025,roberta-base
Car racing,is connected with the body.,car racing,sport,2,-15.472283363342285,125288025,roberta-base
Ping pong,is connected with the body.,ping pong,sport,2,-11.410233497619629,125288025,roberta-base
Rowing,is connected with the body.,rowing,sport,2,-12.15888786315918,125288025,roberta-base
Fishing,is connected with the body.,fishing,sport,2,-15.319788932800293,125288025,roberta-base
Horseback riding,is connected with the body.,horseback riding,sport,2,-14.666570663452148,125288025,roberta-base
Running,is connected with the body.,running,sport,2,-14.903291702270508,125288025,roberta-base
Horse racing,is connected with the body.,horse racing,sport,2,-14.365942001342773,125288025,roberta-base
Hiking,is connected with the body.,hiking,sport,2,-12.475075721740723,125288025,roberta-base
Weight lifting,is connected with the body.,weight lifting,sport,2,-11.166860580444336,125288025,roberta-base
Croquet,is connected with the body.,croquet,sport,2,-8.56283187866211,125288025,roberta-base
Horseshoes,is connected with the body.,horseshoes,sport,2,-19.997191905975342,125288025,roberta-base
Boating,is connected with the body.,boating,sport,2,-16.58357524871826,125288025,roberta-base
Pool,is connected with the body.,pool,sport,2,-15.817591667175293,125288025,roberta-base
Billiards,is connected with the body.,billiards,sport,2,-22.347147941589355,125288025,roberta-base
Hunting,is connected with the body.,hunting,sport,2,-14.355072021484375,125288025,roberta-base
Jump rope,is connected with the body.,jump rope,sport,2,-13.166693687438965,125288025,roberta-base
Camping,is connected with the body.,camping,sport,2,-15.386536598205566,125288025,roberta-base
Chess,is connected with the body.,chess,sport,2,-12.024947166442871,125288025,roberta-base
Dancing,is connected with the body.,dancing,sport,2,-9.104044914245605,125288025,roberta-base
Checkers,is connected with the body.,checkers,sport,2,-25.74976921081543,125288025,roberta-base
Cards,is connected with the body.,cards,sport,2,-22.704752922058105,125288025,roberta-base
Sunbathing,is connected with the body.,sunbathing,sport,2,-11.584729194641113,125288025,roberta-base
Football,is a human activity.,football,sport,3,-9.510149002075195,125288025,roberta-base
Baseball,is a human activity.,baseball,sport,3,-9.75262451171875,125288025,roberta-base
Basketball,is a human activity.,basketball,sport,3,-10.753850936889648,125288025,roberta-base
Tennis,is a human activity.,tennis,sport,3,-10.829434394836426,125288025,roberta-base
Softball,is a human activity.,softball,sport,3,-12.929856300354004,125288025,roberta-base
Canoeing,is a human activity.,canoeing,sport,3,-10.796281814575195,125288025,roberta-base
Handball,is a human activity.,handball,sport,3,-13.112093925476074,125288025,roberta-base
Rugby,is a human activity.,rugby,sport,3,-9.455331802368164,125288025,roberta-base
Hockey,is a human activity.,hockey,sport,3,-10.668615341186523,125288025,roberta-base
Ice hockey,is a human activity.,ice hockey,sport,3,-12.43220043182373,125288025,roberta-base
Swimming,is a human activity.,swimming,sport,3,-9.260868072509766,125288025,roberta-base
Track,is a human activity.,track,sport,3,-13.010676383972168,125288025,roberta-base
Boxing,is a human activity.,boxing,sport,3,-11.593856811523438,125288025,roberta-base
Volleyball,is a human activity.,volleyball,sport,3,-13.512700080871582,125288025,roberta-base
Lacrosse,is a human activity.,lacrosse,sport,3,-12.681048393249512,125288025,roberta-base
Skiing,is a human activity.,skiing,sport,3,-9.256050109863281,125288025,roberta-base
Golf,is a human activity.,golf,sport,3,-10.149177551269531,125288025,roberta-base
Polo,is a human activity.,polo,sport,3,-13.917284965515137,125288025,roberta-base
Surfing,is a human activity.,surfing,sport,3,-9.860932350158691,125288025,roberta-base
Wrestling,is a human activity.,wrestling,sport,3,-10.686135292053223,125288025,roberta-base
Gymnastics,is a human activity.,gymnastics,sport,3,-11.28575325012207,125288025,roberta-base
Cricket,is a human activity.,cricket,sport,3,-10.258695602416992,125288025,roberta-base
Squash,is a human activity.,squash,sport,3,-14.894354820251465,125288025,roberta-base
Badminton,is a human activity.,badminton,sport,3,-13.241236686706543,125288025,roberta-base
Racing,is a human activity.,racing,sport,3,-7.9472455978393555,125288025,roberta-base
Pole vault,is a human activity.,pole vault,sport,3,-14.238182067871094,125288025,roberta-base
Fencing,is a human activity.,fencing,sport,3,-8.697066307067871,125288025,roberta-base
Bowling,is a human activity.,bowling,sport,3,-10.95104694366455,125288025,roberta-base
Water skiing,is a human activity.,water skiing,sport,3,-13.146020889282227,125288025,roberta-base
Ice skating,is a human activity.,ice skating,sport,3,-10.96523666381836,125288025,roberta-base
Jai alai,is a human activity.,jai alai,sport,3,-14.27253532409668,125288025,roberta-base
Skating,is a human activity.,skating,sport,3,-9.59627914428711,125288025,roberta-base
Skindiving,is a human activity.,skindiving,sport,3,-9.310978889465332,125288025,roberta-base
Sailing,is a human activity.,sailing,sport,3,-9.437829971313477,125288025,roberta-base
Diving,is a human activity.,diving,sport,3,-8.216931343078613,125288025,roberta-base
Archery,is a human activity.,archery,sport,3,-10.198324203491211,125288025,roberta-base
Judo,is a human activity.,judo,sport,3,-17.596314430236816,125288025,roberta-base
Car racing,is a human activity.,car racing,sport,3,-10.620671272277832,125288025,roberta-base
Ping pong,is a human activity.,ping pong,sport,3,-11.298994064331055,125288025,roberta-base
Rowing,is a human activity.,rowing,sport,3,-8.98352336883545,125288025,roberta-base
Fishing,is a human activity.,fishing,sport,3,-8.749587059020996,125288025,roberta-base
Horseback riding,is a human activity.,horseback riding,sport,3,-13.672980308532715,125288025,roberta-base
Running,is a human activity.,running,sport,3,-9.267457008361816,125288025,roberta-base
Horse racing,is a human activity.,horse racing,sport,3,-12.63033390045166,125288025,roberta-base
Hiking,is a human activity.,hiking,sport,3,-9.595951080322266,125288025,roberta-base
Weight lifting,is a human activity.,weight lifting,sport,3,-8.814414024353027,125288025,roberta-base
Croquet,is a human activity.,croquet,sport,3,-12.1292142868042,125288025,roberta-base
Horseshoes,is a human activity.,horseshoes,sport,3,-17.489333152770996,125288025,roberta-base
Boating,is a human activity.,boating,sport,3,-9.892463684082031,125288025,roberta-base
Pool,is a human activity.,pool,sport,3,-13.560032844543457,125288025,roberta-base
Billiards,is a human activity.,billiards,sport,3,-21.4412841796875,125288025,roberta-base
Hunting,is a human activity.,hunting,sport,3,-9.728189468383789,125288025,roberta-base
Jump rope,is a human activity.,jump rope,sport,3,-16.039355278015137,125288025,roberta-base
Camping,is a human activity.,camping,sport,3,-8.526904106140137,125288025,roberta-base
Chess,is a human activity.,chess,sport,3,-11.901714324951172,125288025,roberta-base
Dancing,is a human activity.,dancing,sport,3,-8.55385684967041,125288025,roberta-base
Checkers,is a human activity.,checkers,sport,3,-21.50678062438965,125288025,roberta-base
Cards,is a human activity.,cards,sport,3,-17.132758140563965,125288025,roberta-base
Sunbathing,is a human activity.,sunbathing,sport,3,-8.864200592041016,125288025,roberta-base
Football,is a pastime.,football,sport,4,-1.7455425262451172,125288025,roberta-base
Baseball,is a pastime.,baseball,sport,4,-1.4529838562011719,125288025,roberta-base
Basketball,is a pastime.,basketball,sport,4,-1.4632625579833984,125288025,roberta-base
Tennis,is a pastime.,tennis,sport,4,-1.5636882781982422,125288025,roberta-base
Softball,is a pastime.,softball,sport,4,-1.6876277923583984,125288025,roberta-base
Canoeing,is a pastime.,canoeing,sport,4,-1.3797874450683594,125288025,roberta-base
Handball,is a pastime.,handball,sport,4,-1.449972152709961,125288025,roberta-base
Rugby,is a pastime.,rugby,sport,4,-2.1006813049316406,125288025,roberta-base
Hockey,is a pastime.,hockey,sport,4,-1.5490036010742188,125288025,roberta-base
Ice hockey,is a pastime.,ice hockey,sport,4,-1.7414360046386719,125288025,roberta-base
Swimming,is a pastime.,swimming,sport,4,-1.5744457244873047,125288025,roberta-base
Track,is a pastime.,track,sport,4,-2.192289352416992,125288025,roberta-base
Boxing,is a pastime.,boxing,sport,4,-1.501028060913086,125288025,roberta-base
Volleyball,is a pastime.,volleyball,sport,4,-1.9945316314697266,125288025,roberta-base
Lacrosse,is a pastime.,lacrosse,sport,4,-1.4414215087890625,125288025,roberta-base
Skiing,is a pastime.,skiing,sport,4,-1.7220325469970703,125288025,roberta-base
Golf,is a pastime.,golf,sport,4,-1.8881702423095703,125288025,roberta-base
Polo,is a pastime.,polo,sport,4,-4.057428359985352,125288025,roberta-base
Surfing,is a pastime.,surfing,sport,4,-1.7373504638671875,125288025,roberta-base
Wrestling,is a pastime.,wrestling,sport,4,-1.4380550384521484,125288025,roberta-base
Gymnastics,is a pastime.,gymnastics,sport,4,-1.7884654998779297,125288025,roberta-base
Cricket,is a pastime.,cricket,sport,4,-1.9560832977294922,125288025,roberta-base
Squash,is a pastime.,squash,sport,4,-1.5664710998535156,125288025,roberta-base
Badminton,is a pastime.,badminton,sport,4,-1.5993289947509766,125288025,roberta-base
Racing,is a pastime.,racing,sport,4,-1.624319076538086,125288025,roberta-base
Pole vault,is a pastime.,pole vault,sport,4,-3.602193832397461,125288025,roberta-base
Fencing,is a pastime.,fencing,sport,4,-1.4706573486328125,125288025,roberta-base
Bowling,is a pastime.,bowling,sport,4,-1.340078353881836,125288025,roberta-base
Water skiing,is a pastime.,water skiing,sport,4,-1.630859375,125288025,roberta-base
Ice skating,is a pastime.,ice skating,sport,4,-1.4519996643066406,125288025,roberta-base
Jai alai,is a pastime.,jai alai,sport,4,-8.372945785522461,125288025,roberta-base
Skating,is a pastime.,skating,sport,4,-1.5071372985839844,125288025,roberta-base
Skindiving,is a pastime.,skindiving,sport,4,-1.4272441864013672,125288025,roberta-base
Sailing,is a pastime.,sailing,sport,4,-1.1687393188476562,125288025,roberta-base
Diving,is a pastime.,diving,sport,4,-1.4292526245117188,125288025,roberta-base
Archery,is a pastime.,archery,sport,4,-1.3670597076416016,125288025,roberta-base
Judo,is a pastime.,judo,sport,4,-3.2098941802978516,125288025,roberta-base
Car racing,is a pastime.,car racing,sport,4,-1.6039295196533203,125288025,roberta-base
Ping pong,is a pastime.,ping pong,sport,4,-1.8635520935058594,125288025,roberta-base
Rowing,is a pastime.,rowing,sport,4,-1.364847183227539,125288025,roberta-base
Fishing,is a pastime.,fishing,sport,4,-1.5448570251464844,125288025,roberta-base
Horseback riding,is a pastime.,horseback riding,sport,4,-1.5800704956054688,125288025,roberta-base
Running,is a pastime.,running,sport,4,-1.4346847534179688,125288025,roberta-base
Horse racing,is a pastime.,horse racing,sport,4,-1.4269599914550781,125288025,roberta-base
Hiking,is a pastime.,hiking,sport,4,-1.4548149108886719,125288025,roberta-base
Weight lifting,is a pastime.,weight lifting,sport,4,-1.5117759704589844,125288025,roberta-base
Croquet,is a pastime.,croquet,sport,4,-1.7690448760986328,125288025,roberta-base
Horseshoes,is a pastime.,horseshoes,sport,4,-7.2191972732543945,125288025,roberta-base
Boating,is a pastime.,boating,sport,4,-1.6101303100585938,125288025,roberta-base
Pool,is a pastime.,pool,sport,4,-2.8384857177734375,125288025,roberta-base
Billiards,is a pastime.,billiards,sport,4,-5.453056335449219,125288025,roberta-base
Hunting,is a pastime.,hunting,sport,4,-1.7093257904052734,125288025,roberta-base
Jump rope,is a pastime.,jump rope,sport,4,-2.2365894317626953,125288025,roberta-base
Camping,is a pastime.,camping,sport,4,-1.2054729461669922,125288025,roberta-base
Chess,is a pastime.,chess,sport,4,-1.6767768859863281,125288025,roberta-base
Dancing,is a pastime.,dancing,sport,4,-1.7240715026855469,125288025,roberta-base
Checkers,is a pastime.,checkers,sport,4,-5.738919258117676,125288025,roberta-base
Cards,is a pastime.,cards,sport,4,-7.801339149475098,125288025,roberta-base
Sunbathing,is a pastime.,sunbathing,sport,4,-1.3435783386230469,125288025,roberta-base
Football,is a recreation.,football,sport,5,-15.524393081665039,125288025,roberta-base
Baseball,is a recreation.,baseball,sport,5,-16.794926643371582,125288025,roberta-base
Basketball,is a recreation.,basketball,sport,5,-14.489133834838867,125288025,roberta-base
Tennis,is a recreation.,tennis,sport,5,-17.12397003173828,125288025,roberta-base
Softball,is a recreation.,softball,sport,5,-19.698131561279297,125288025,roberta-base
Canoeing,is a recreation.,canoeing,sport,5,-15.307628631591797,125288025,roberta-base
Handball,is a recreation.,handball,sport,5,-18.389347076416016,125288025,roberta-base
Rugby,is a recreation.,rugby,sport,5,-21.466337203979492,125288025,roberta-base
Hockey,is a recreation.,hockey,sport,5,-18.943374633789062,125288025,roberta-base
Ice hockey,is a recreation.,ice hockey,sport,5,-14.223350524902344,125288025,roberta-base
Swimming,is a recreation.,swimming,sport,5,-11.895928382873535,125288025,roberta-base
Track,is a recreation.,track,sport,5,-15.460786819458008,125288025,roberta-base
Boxing,is a recreation.,boxing,sport,5,-14.297591209411621,125288025,roberta-base
Volleyball,is a recreation.,volleyball,sport,5,-18.649846076965332,125288025,roberta-base
Lacrosse,is a recreation.,lacrosse,sport,5,-19.244528770446777,125288025,roberta-base
Skiing,is a recreation.,skiing,sport,5,-14.971109390258789,125288025,roberta-base
Golf,is a recreation.,golf,sport,5,-16.008727073669434,125288025,roberta-base
Polo,is a recreation.,polo,sport,5,-20.598690032958984,125288025,roberta-base
Surfing,is a recreation.,surfing,sport,5,-12.147344589233398,125288025,roberta-base
Wrestling,is a recreation.,wrestling,sport,5,-14.087732315063477,125288025,roberta-base
Gymnastics,is a recreation.,gymnastics,sport,5,-17.351490020751953,125288025,roberta-base
Cricket,is a recreation.,cricket,sport,5,-23.101022720336914,125288025,roberta-base
Squash,is a recreation.,squash,sport,5,-19.49857521057129,125288025,roberta-base
Badminton,is a recreation.,badminton,sport,5,-20.37599468231201,125288025,roberta-base
Racing,is a recreation.,racing,sport,5,-12.77985668182373,125288025,roberta-base
Pole vault,is a recreation.,pole vault,sport,5,-16.871447563171387,125288025,roberta-base
Fencing,is a recreation.,fencing,sport,5,-14.047598838806152,125288025,roberta-base
Bowling,is a recreation.,bowling,sport,5,-15.907848358154297,125288025,roberta-base
Water skiing,is a recreation.,water skiing,sport,5,-11.97592830657959,125288025,roberta-base
Ice skating,is a recreation.,ice skating,sport,5,-11.387537956237793,125288025,roberta-base
Jai alai,is a recreation.,jai alai,sport,5,-21.696218490600586,125288025,roberta-base
Skating,is a recreation.,skating,sport,5,-13.355966567993164,125288025,roberta-base
Skindiving,is a recreation.,skindiving,sport,5,-14.163277626037598,125288025,roberta-base
Sailing,is a recreation.,sailing,sport,5,-12.03130054473877,125288025,roberta-base
Diving,is a recreation.,diving,sport,5,-11.704882621765137,125288025,roberta-base
Archery,is a recreation.,archery,sport,5,-15.952747344970703,125288025,roberta-base
Judo,is a recreation.,judo,sport,5,-21.12143898010254,125288025,roberta-base
Car racing,is a recreation.,car racing,sport,5,-10.404195785522461,125288025,roberta-base
Ping pong,is a recreation.,ping pong,sport,5,-16.132291793823242,125288025,roberta-base
Rowing,is a recreation.,rowing,sport,5,-16.057703018188477,125288025,roberta-base
Fishing,is a recreation.,fishing,sport,5,-11.161706924438477,125288025,roberta-base
Horseback riding,is a recreation.,horseback riding,sport,5,-11.310308456420898,125288025,roberta-base
Running,is a recreation.,running,sport,5,-12.13681697845459,125288025,roberta-base
Horse racing,is a recreation.,horse racing,sport,5,-11.27718448638916,125288025,roberta-base
Hiking,is a recreation.,hiking,sport,5,-11.9903564453125,125288025,roberta-base
Weight lifting,is a recreation.,weight lifting,sport,5,-12.728265762329102,125288025,roberta-base
Croquet,is a recreation.,croquet,sport,5,-15.175643920898438,125288025,roberta-base
Horseshoes,is a recreation.,horseshoes,sport,5,-22.191569328308105,125288025,roberta-base
Boating,is a recreation.,boating,sport,5,-14.120475769042969,125288025,roberta-base
Pool,is a recreation.,pool,sport,5,-16.49586296081543,125288025,roberta-base
Billiards,is a recreation.,billiards,sport,5,-23.11248207092285,125288025,roberta-base
Hunting,is a recreation.,hunting,sport,5,-12.250327110290527,125288025,roberta-base
Jump rope,is a recreation.,jump rope,sport,5,-14.362500190734863,125288025,roberta-base
Camping,is a recreation.,camping,sport,5,-13.857696533203125,125288025,roberta-base
Chess,is a recreation.,chess,sport,5,-16.569079399108887,125288025,roberta-base
Dancing,is a recreation.,dancing,sport,5,-12.939828872680664,125288025,roberta-base
Checkers,is a recreation.,checkers,sport,5,-17.104402542114258,125288025,roberta-base
Cards,is a recreation.,cards,sport,5,-20.9208345413208,125288025,roberta-base
Sunbathing,is a recreation.,sunbathing,sport,5,-12.859153747558594,125288025,roberta-base
Football,is done for leisure.,football,sport,6,-19.281926155090332,125288025,roberta-base
Baseball,is done for leisure.,baseball,sport,6,-20.501280784606934,125288025,roberta-base
Basketball,is done for leisure.,basketball,sport,6,-20.172306060791016,125288025,roberta-base
Tennis,is done for leisure.,tennis,sport,6,-20.654610633850098,125288025,roberta-base
Softball,is done for leisure.,softball,sport,6,-23.695741653442383,125288025,roberta-base
Canoeing,is done for leisure.,canoeing,sport,6,-13.79374885559082,125288025,roberta-base
Handball,is done for leisure.,handball,sport,6,-19.43798542022705,125288025,roberta-base
Rugby,is done for leisure.,rugby,sport,6,-24.33662700653076,125288025,roberta-base
Hockey,is done for leisure.,hockey,sport,6,-21.30666446685791,125288025,roberta-base
Ice hockey,is done for leisure.,ice hockey,sport,6,-19.19224262237549,125288025,roberta-base
Swimming,is done for leisure.,swimming,sport,6,-13.013983726501465,125288025,roberta-base
Track,is done for leisure.,track,sport,6,-19.92731761932373,125288025,roberta-base
Boxing,is done for leisure.,boxing,sport,6,-18.74647617340088,125288025,roberta-base
Volleyball,is done for leisure.,volleyball,sport,6,-23.995394706726074,125288025,roberta-base
Lacrosse,is done for leisure.,lacrosse,sport,6,-21.939056396484375,125288025,roberta-base
Skiing,is done for leisure.,skiing,sport,6,-16.591411590576172,125288025,roberta-base
