preamble,stimulus,item,category,feature,score,params,model
Skindiving,is done for leisure.,skindiving,sport,6,-13.675968170166016,356461657,roberta-large
Sailing,is done for leisure.,sailing,sport,6,-11.820552825927734,356461657,roberta-large
Diving,is done for leisure.,diving,sport,6,-12.41366195678711,356461657,roberta-large
Archery,is done for leisure.,archery,sport,6,-13.467182159423828,356461657,roberta-large
Judo,is done for leisure.,judo,sport,6,-20.700164794921875,356461657,roberta-large
Car racing,is done for leisure.,car racing,sport,6,-14.665203094482422,356461657,roberta-large
Ping pong,is done for leisure.,ping pong,sport,6,-19.082324981689453,356461657,roberta-large
Rowing,is done for leisure.,rowing,sport,6,-12.177436828613281,356461657,roberta-large
Fishing,is done for leisure.,fishing,sport,6,-11.359745025634766,356461657,roberta-large
Horseback riding,is done for leisure.,horseback riding,sport,6,-9.674018859863281,356461657,roberta-large
Running,is done for leisure.,running,sport,6,-11.02090835571289,356461657,roberta-large
Horse racing,is done for leisure.,horse racing,sport,6,-12.959754943847656,356461657,roberta-large
Hiking,is done for leisure.,hiking,sport,6,-10.004344940185547,356461657,roberta-large
Weight lifting,is done for leisure.,weight lifting,sport,6,-11.605567932128906,356461657,roberta-large
Croquet,is done for leisure.,croquet,sport,6,-20.336406707763672,356461657,roberta-large
Horseshoes,is done for leisure.,horseshoes,sport,6,-22.32892608642578,356461657,roberta-large
Boating,is done for leisure.,boating,sport,6,-14.610042572021484,356461657,roberta-large
Pool,is done for leisure.,pool,sport,6,-25.05990982055664,356461657,roberta-large
Billiards,is done for leisure.,billiards,sport,6,-15.210765838623047,356461657,roberta-large
Hunting,is done for leisure.,hunting,sport,6,-18.053306579589844,356461657,roberta-large
Jump rope,is done for leisure.,jump rope,sport,6,-15.26535415649414,356461657,roberta-large
Camping,is done for leisure.,camping,sport,6,-11.04214096069336,356461657,roberta-large
Chess,is done for leisure.,chess,sport,6,-20.279598236083984,356461657,roberta-large
Dancing,is done for leisure.,dancing,sport,6,-12.37155532836914,356461657,roberta-large
Checkers,is done for leisure.,checkers,sport,6,-21.703598022460938,356461657,roberta-large
Cards,is done for leisure.,cards,sport,6,-26.479732513427734,356461657,roberta-large
Sunbathing,is done for leisure.,sunbathing,sport,6,-11.063079833984375,356461657,roberta-large
Football,is competitive.,football,sport,7,-6.7664947509765625,356461657,roberta-large
Baseball,is competitive.,baseball,sport,7,-7.650905609130859,356461657,roberta-large
Basketball,is competitive.,basketball,sport,7,-6.525962829589844,356461657,roberta-large
Tennis,is competitive.,tennis,sport,7,-6.867057800292969,356461657,roberta-large
Softball,is competitive.,softball,sport,7,-7.975170135498047,356461657,roberta-large
Canoeing,is competitive.,canoeing,sport,7,-6.376735687255859,356461657,roberta-large
Handball,is competitive.,handball,sport,7,-6.511955261230469,356461657,roberta-large
Rugby,is competitive.,rugby,sport,7,-5.750225067138672,356461657,roberta-large
Hockey,is competitive.,hockey,sport,7,-7.623264312744141,356461657,roberta-large
Ice hockey,is competitive.,ice hockey,sport,7,-6.573486328125,356461657,roberta-large
Swimming,is competitive.,swimming,sport,7,-6.5912933349609375,356461657,roberta-large
Track,is competitive.,track,sport,7,-13.305923461914062,356461657,roberta-large
Boxing,is competitive.,boxing,sport,7,-6.330047607421875,356461657,roberta-large
Volleyball,is competitive.,volleyball,sport,7,-7.523326873779297,356461657,roberta-large
Lacrosse,is competitive.,lacrosse,sport,7,-6.253414154052734,356461657,roberta-large
Skiing,is competitive.,skiing,sport,7,-7.800067901611328,356461657,roberta-large
Golf,is competitive.,golf,sport,7,-6.919517517089844,356461657,roberta-large
Polo,is competitive.,polo,sport,7,-7.0325927734375,356461657,roberta-large
Surfing,is competitive.,surfing,sport,7,-7.640541076660156,356461657,roberta-large
Wrestling,is competitive.,wrestling,sport,7,-6.195659637451172,356461657,roberta-large
Gymnastics,is competitive.,gymnastics,sport,7,-6.3578643798828125,356461657,roberta-large
Cricket,is competitive.,cricket,sport,7,-7.900264739990234,356461657,roberta-large
Squash,is competitive.,squash,sport,7,-8.533004760742188,356461657,roberta-large
Badminton,is competitive.,badminton,sport,7,-6.446506500244141,356461657,roberta-large
Racing,is competitive.,racing,sport,7,-6.123462677001953,356461657,roberta-large
Pole vault,is competitive.,pole vault,sport,7,-8.030529022216797,356461657,roberta-large
Fencing,is competitive.,fencing,sport,7,-5.943683624267578,356461657,roberta-large
Bowling,is competitive.,bowling,sport,7,-6.332523345947266,356461657,roberta-large
Water skiing,is competitive.,water skiing,sport,7,-9.348453521728516,356461657,roberta-large
Ice skating,is competitive.,ice skating,sport,7,-8.073787689208984,356461657,roberta-large
Jai alai,is competitive.,jai alai,sport,7,-15.343685150146484,356461657,roberta-large
Skating,is competitive.,skating,sport,7,-7.918560028076172,356461657,roberta-large
Skindiving,is competitive.,skindiving,sport,7,-9.557315826416016,356461657,roberta-large
Sailing,is competitive.,sailing,sport,7,-6.631034851074219,356461657,roberta-large
Diving,is competitive.,diving,sport,7,-8.460689544677734,356461657,roberta-large
Archery,is competitive.,archery,sport,7,-6.445659637451172,356461657,roberta-large
Judo,is competitive.,judo,sport,7,-7.081867218017578,356461657,roberta-large
Car racing,is competitive.,car racing,sport,7,-6.5664520263671875,356461657,roberta-large
Ping pong,is competitive.,ping pong,sport,7,-6.738868713378906,356461657,roberta-large
Rowing,is competitive.,rowing,sport,7,-5.506599426269531,356461657,roberta-large
Fishing,is competitive.,fishing,sport,7,-7.876987457275391,356461657,roberta-large
Horseback riding,is competitive.,horseback riding,sport,7,-9.446353912353516,356461657,roberta-large
Running,is competitive.,running,sport,7,-7.293354034423828,356461657,roberta-large
Horse racing,is competitive.,horse racing,sport,7,-6.3063812255859375,356461657,roberta-large
Hiking,is competitive.,hiking,sport,7,-10.543777465820312,356461657,roberta-large
Weight lifting,is competitive.,weight lifting,sport,7,-7.51043701171875,356461657,roberta-large
Croquet,is competitive.,croquet,sport,7,-6.784271240234375,356461657,roberta-large
Horseshoes,is competitive.,horseshoes,sport,7,-16.283409118652344,356461657,roberta-large
Boating,is competitive.,boating,sport,7,-7.791023254394531,356461657,roberta-large
Pool,is competitive.,pool,sport,7,-9.930011749267578,356461657,roberta-large
Billiards,is competitive.,billiards,sport,7,-7.629264831542969,356461657,roberta-large
Hunting,is competitive.,hunting,sport,7,-5.7031707763671875,356461657,roberta-large
Jump rope,is competitive.,jump rope,sport,7,-8.337478637695312,356461657,roberta-large
Camping,is competitive.,camping,sport,7,-9.687957763671875,356461657,roberta-large
Chess,is competitive.,chess,sport,7,-7.2507171630859375,356461657,roberta-large
Dancing,is competitive.,dancing,sport,7,-9.38302230834961,356461657,roberta-large
Checkers,is competitive.,checkers,sport,7,-11.271881103515625,356461657,roberta-large
Cards,is competitive.,cards,sport,7,-16.524837493896484,356461657,roberta-large
Sunbathing,is competitive.,sunbathing,sport,7,-12.826934814453125,356461657,roberta-large
Football,involves physical exertion.,football,sport,8,-0.9595680236816406,356461657,roberta-large
Baseball,involves physical exertion.,baseball,sport,8,-1.4716873168945312,356461657,roberta-large
Basketball,involves physical exertion.,basketball,sport,8,-1.664276123046875,356461657,roberta-large
Tennis,involves physical exertion.,tennis,sport,8,-1.457733154296875,356461657,roberta-large
Softball,involves physical exertion.,softball,sport,8,-2.2195205688476562,356461657,roberta-large
Canoeing,involves physical exertion.,canoeing,sport,8,-1.6030158996582031,356461657,roberta-large
Handball,involves physical exertion.,handball,sport,8,-3.527904510498047,356461657,roberta-large
Rugby,involves physical exertion.,rugby,sport,8,-1.495635986328125,356461657,roberta-large
Hockey,involves physical exertion.,hockey,sport,8,-1.2883262634277344,356461657,roberta-large
Ice hockey,involves physical exertion.,ice hockey,sport,8,-2.3099212646484375,356461657,roberta-large
Swimming,involves physical exertion.,swimming,sport,8,-2.0635108947753906,356461657,roberta-large
Track,involves physical exertion.,track,sport,8,-7.831539154052734,356461657,roberta-large
Boxing,involves physical exertion.,boxing,sport,8,-0.9239730834960938,356461657,roberta-large
Volleyball,involves physical exertion.,volleyball,sport,8,-2.3944091796875,356461657,roberta-large
Lacrosse,involves physical exertion.,lacrosse,sport,8,-1.0278549194335938,356461657,roberta-large
Skiing,involves physical exertion.,skiing,sport,8,-1.8408584594726562,356461657,roberta-large
Golf,involves physical exertion.,golf,sport,8,-1.8769989013671875,356461657,roberta-large
Polo,involves physical exertion.,polo,sport,8,-2.8861541748046875,356461657,roberta-large
Surfing,involves physical exertion.,surfing,sport,8,-2.063030242919922,356461657,roberta-large
Wrestling,involves physical exertion.,wrestling,sport,8,-0.8533401489257812,356461657,roberta-large
Gymnastics,involves physical exertion.,gymnastics,sport,8,-0.9578399658203125,356461657,roberta-large
Cricket,involves physical exertion.,cricket,sport,8,-2.6528663635253906,356461657,roberta-large
Squash,involves physical exertion.,squash,sport,8,-5.211673736572266,356461657,roberta-large
Badminton,involves physical exertion.,badminton,sport,8,-2.642353057861328,356461657,roberta-large
Racing,involves physical exertion.,racing,sport,8,-0.9209060668945312,356461657,roberta-large
Pole vault,involves physical exertion.,pole vault,sport,8,-5.836280822753906,356461657,roberta-large
Fencing,involves physical exertion.,fencing,sport,8,-3.907756805419922,356461657,roberta-large
Bowling,involves physical exertion.,bowling,sport,8,-1.1183547973632812,356461657,roberta-large
Water skiing,involves physical exertion.,water skiing,sport,8,-3.127002716064453,356461657,roberta-large
Ice skating,involves physical exertion.,ice skating,sport,8,-2.688648223876953,356461657,roberta-large
Jai alai,involves physical exertion.,jai alai,sport,8,-5.470554351806641,356461657,roberta-large
Skating,involves physical exertion.,skating,sport,8,-1.6148300170898438,356461657,roberta-large
Skindiving,involves physical exertion.,skindiving,sport,8,-8.451335906982422,356461657,roberta-large
Sailing,involves physical exertion.,sailing,sport,8,-1.3904991149902344,356461657,roberta-large
Diving,involves physical exertion.,diving,sport,8,-2.7957496643066406,356461657,roberta-large
Archery,involves physical exertion.,archery,sport,8,-2.2640304565429688,356461657,roberta-large
Judo,involves physical exertion.,judo,sport,8,-4.085102081298828,356461657,roberta-large
Car racing,involves physical exertion.,car racing,sport,8,-1.17913818359375,356461657,roberta-large
Ping pong,involves physical exertion.,ping pong,sport,8,-3.7041587829589844,356461657,roberta-large
Rowing,involves physical exertion.,rowing,sport,8,-1.1993560791015625,356461657,roberta-large
Fishing,involves physical exertion.,fishing,sport,8,-1.63482666015625,356461657,roberta-large
Horseback riding,involves physical exertion.,horseback riding,sport,8,-1.9553642272949219,356461657,roberta-large
Running,involves physical exertion.,running,sport,8,-1.1594581604003906,356461657,roberta-large
Horse racing,involves physical exertion.,horse racing,sport,8,-1.1737556457519531,356461657,roberta-large
Hiking,involves physical exertion.,hiking,sport,8,-1.5300979614257812,356461657,roberta-large
Weight lifting,involves physical exertion.,weight lifting,sport,8,-2.028026580810547,356461657,roberta-large
Croquet,involves physical exertion.,croquet,sport,8,-2.4549942016601562,356461657,roberta-large
Horseshoes,involves physical exertion.,horseshoes,sport,8,-10.540271759033203,356461657,roberta-large
Boating,involves physical exertion.,boating,sport,8,-1.6737327575683594,356461657,roberta-large
Pool,involves physical exertion.,pool,sport,8,-8.009319305419922,356461657,roberta-large
Billiards,involves physical exertion.,billiards,sport,8,-4.077053070068359,356461657,roberta-large
Hunting,involves physical exertion.,hunting,sport,8,-1.0535087585449219,356461657,roberta-large
Jump rope,involves physical exertion.,jump rope,sport,8,-5.134025573730469,356461657,roberta-large
Camping,involves physical exertion.,camping,sport,8,-1.2839584350585938,356461657,roberta-large
Chess,involves physical exertion.,chess,sport,8,-2.0294570922851562,356461657,roberta-large
Dancing,involves physical exertion.,dancing,sport,8,-1.9910964965820312,356461657,roberta-large
Checkers,involves physical exertion.,checkers,sport,8,-3.3746376037597656,356461657,roberta-large
Cards,involves physical exertion.,cards,sport,8,-10.577922821044922,356461657,roberta-large
Sunbathing,involves physical exertion.,sunbathing,sport,8,-11.226913452148438,356461657,roberta-large
Football,is energetic.,football,sport,9,-10.541374206542969,356461657,roberta-large
Baseball,is energetic.,baseball,sport,9,-12.389202117919922,356461657,roberta-large
Basketball,is energetic.,basketball,sport,9,-10.966068267822266,356461657,roberta-large
Tennis,is energetic.,tennis,sport,9,-12.038341522216797,356461657,roberta-large
Softball,is energetic.,softball,sport,9,-13.746490478515625,356461657,roberta-large
Canoeing,is energetic.,canoeing,sport,9,-9.915836334228516,356461657,roberta-large
Handball,is energetic.,handball,sport,9,-12.539619445800781,356461657,roberta-large
Rugby,is energetic.,rugby,sport,9,-11.444515228271484,356461657,roberta-large
Hockey,is energetic.,hockey,sport,9,-11.696273803710938,356461657,roberta-large
Ice hockey,is energetic.,ice hockey,sport,9,-11.091777801513672,356461657,roberta-large
Swimming,is energetic.,swimming,sport,9,-10.135066986083984,356461657,roberta-large
Track,is energetic.,track,sport,9,-17.972267150878906,356461657,roberta-large
Boxing,is energetic.,boxing,sport,9,-11.774494171142578,356461657,roberta-large
Volleyball,is energetic.,volleyball,sport,9,-13.80953598022461,356461657,roberta-large
Lacrosse,is energetic.,lacrosse,sport,9,-11.770477294921875,356461657,roberta-large
Skiing,is energetic.,skiing,sport,9,-9.824054718017578,356461657,roberta-large
Golf,is energetic.,golf,sport,9,-11.544654846191406,356461657,roberta-large
Polo,is energetic.,polo,sport,9,-12.075237274169922,356461657,roberta-large
Surfing,is energetic.,surfing,sport,9,-10.769359588623047,356461657,roberta-large
Wrestling,is energetic.,wrestling,sport,9,-10.898418426513672,356461657,roberta-large
Gymnastics,is energetic.,gymnastics,sport,9,-11.240367889404297,356461657,roberta-large
Cricket,is energetic.,cricket,sport,9,-14.126445770263672,356461657,roberta-large
Squash,is energetic.,squash,sport,9,-13.320201873779297,356461657,roberta-large
Badminton,is energetic.,badminton,sport,9,-12.877433776855469,356461657,roberta-large
Racing,is energetic.,racing,sport,9,-11.465763092041016,356461657,roberta-large
Pole vault,is energetic.,pole vault,sport,9,-19.33001708984375,356461657,roberta-large
Fencing,is energetic.,fencing,sport,9,-11.609542846679688,356461657,roberta-large
Bowling,is energetic.,bowling,sport,9,-11.435382843017578,356461657,roberta-large
Water skiing,is energetic.,water skiing,sport,9,-12.442485809326172,356461657,roberta-large
Ice skating,is energetic.,ice skating,sport,9,-10.66070556640625,356461657,roberta-large
Jai alai,is energetic.,jai alai,sport,9,-14.33950424194336,356461657,roberta-large
Skating,is energetic.,skating,sport,9,-10.090919494628906,356461657,roberta-large
Skindiving,is energetic.,skindiving,sport,9,-14.251506805419922,356461657,roberta-large
Sailing,is energetic.,sailing,sport,9,-10.325172424316406,356461657,roberta-large
Diving,is energetic.,diving,sport,9,-10.612213134765625,356461657,roberta-large
Archery,is energetic.,archery,sport,9,-11.915225982666016,356461657,roberta-large
Judo,is energetic.,judo,sport,9,-10.751346588134766,356461657,roberta-large
Car racing,is energetic.,car racing,sport,9,-10.72113037109375,356461657,roberta-large
Ping pong,is energetic.,ping pong,sport,9,-12.064144134521484,356461657,roberta-large
Rowing,is energetic.,rowing,sport,9,-9.717212677001953,356461657,roberta-large
Fishing,is energetic.,fishing,sport,9,-11.144351959228516,356461657,roberta-large
Horseback riding,is energetic.,horseback riding,sport,9,-12.597095489501953,356461657,roberta-large
Running,is energetic.,running,sport,9,-9.18973159790039,356461657,roberta-large
Horse racing,is energetic.,horse racing,sport,9,-11.124126434326172,356461657,roberta-large
Hiking,is energetic.,hiking,sport,9,-9.907207489013672,356461657,roberta-large
Weight lifting,is energetic.,weight lifting,sport,9,-9.97320556640625,356461657,roberta-large
Croquet,is energetic.,croquet,sport,9,-13.207656860351562,356461657,roberta-large
Horseshoes,is energetic.,horseshoes,sport,9,-20.260486602783203,356461657,roberta-large
Boating,is energetic.,boating,sport,9,-11.095928192138672,356461657,roberta-large
Pool,is energetic.,pool,sport,9,-15.955272674560547,356461657,roberta-large
Billiards,is energetic.,billiards,sport,9,-13.395626068115234,356461657,roberta-large
Hunting,is energetic.,hunting,sport,9,-12.033332824707031,356461657,roberta-large
Jump rope,is energetic.,jump rope,sport,9,-12.828632354736328,356461657,roberta-large
Camping,is energetic.,camping,sport,9,-11.13791275024414,356461657,roberta-large
Chess,is energetic.,chess,sport,9,-12.07156753540039,356461657,roberta-large
Dancing,is energetic.,dancing,sport,9,-9.713104248046875,356461657,roberta-large
Checkers,is energetic.,checkers,sport,9,-17.29873275756836,356461657,roberta-large
Cards,is energetic.,cards,sport,9,-21.54486846923828,356461657,roberta-large
Sunbathing,is energetic.,sunbathing,sport,9,-11.17000961303711,356461657,roberta-large
Football,is enjoyed when done.,football,sport,10,-20.917606353759766,356461657,roberta-large
Baseball,is enjoyed when done.,baseball,sport,10,-21.01764678955078,356461657,roberta-large
Basketball,is enjoyed when done.,basketball,sport,10,-19.85757827758789,356461657,roberta-large
Tennis,is enjoyed when done.,tennis,sport,10,-19.279075622558594,356461657,roberta-large
Softball,is enjoyed when done.,softball,sport,10,-20.678054809570312,356461657,roberta-large
Canoeing,is enjoyed when done.,canoeing,sport,10,-20.21869659423828,356461657,roberta-large
Handball,is enjoyed when done.,handball,sport,10,-18.642833709716797,356461657,roberta-large
Rugby,is enjoyed when done.,rugby,sport,10,-19.662212371826172,356461657,roberta-large
Hockey,is enjoyed when done.,hockey,sport,10,-20.97913360595703,356461657,roberta-large
Ice hockey,is enjoyed when done.,ice hockey,sport,10,-22.516075134277344,356461657,roberta-large
Swimming,is enjoyed when done.,swimming,sport,10,-18.07332992553711,356461657,roberta-large
Track,is enjoyed when done.,track,sport,10,-22.61229705810547,356461657,roberta-large
Boxing,is enjoyed when done.,boxing,sport,10,-18.97454833984375,356461657,roberta-large
Volleyball,is enjoyed when done.,volleyball,sport,10,-21.912845611572266,356461657,roberta-large
Lacrosse,is enjoyed when done.,lacrosse,sport,10,-20.790252685546875,356461657,roberta-large
Skiing,is enjoyed when done.,skiing,sport,10,-17.93002700805664,356461657,roberta-large
Golf,is enjoyed when done.,golf,sport,10,-18.97119903564453,356461657,roberta-large
Polo,is enjoyed when done.,polo,sport,10,-18.71999740600586,356461657,roberta-large
Surfing,is enjoyed when done.,surfing,sport,10,-20.63192367553711,356461657,roberta-large
Wrestling,is enjoyed when done.,wrestling,sport,10,-18.83892059326172,356461657,roberta-large
Gymnastics,is enjoyed when done.,gymnastics,sport,10,-18.513683319091797,356461657,roberta-large
Cricket,is enjoyed when done.,cricket,sport,10,-20.835857391357422,356461657,roberta-large
Squash,is enjoyed when done.,squash,sport,10,-19.645912170410156,356461657,roberta-large
Badminton,is enjoyed when done.,badminton,sport,10,-20.304447174072266,356461657,roberta-large
Racing,is enjoyed when done.,racing,sport,10,-18.966201782226562,356461657,roberta-large
Pole vault,is enjoyed when done.,pole vault,sport,10,-21.511127471923828,356461657,roberta-large
Fencing,is enjoyed when done.,fencing,sport,10,-19.102455139160156,356461657,roberta-large
Bowling,is enjoyed when done.,bowling,sport,10,-18.239028930664062,356461657,roberta-large
Water skiing,is enjoyed when done.,water skiing,sport,10,-22.146469116210938,356461657,roberta-large
Ice skating,is enjoyed when done.,ice skating,sport,10,-20.467281341552734,356461657,roberta-large
Jai alai,is enjoyed when done.,jai alai,sport,10,-18.264816284179688,356461657,roberta-large
Skating,is enjoyed when done.,skating,sport,10,-17.108078002929688,356461657,roberta-large
Skindiving,is enjoyed when done.,skindiving,sport,10,-18.878894805908203,356461657,roberta-large
Sailing,is enjoyed when done.,sailing,sport,10,-18.680389404296875,356461657,roberta-large
Diving,is enjoyed when done.,diving,sport,10,-18.377262115478516,356461657,roberta-large
Archery,is enjoyed when done.,archery,sport,10,-18.748802185058594,356461657,roberta-large
Judo,is enjoyed when done.,judo,sport,10,-17.46505355834961,356461657,roberta-large
Car racing,is enjoyed when done.,car racing,sport,10,-23.31094741821289,356461657,roberta-large
Ping pong,is enjoyed when done.,ping pong,sport,10,-18.355213165283203,356461657,roberta-large
Rowing,is enjoyed when done.,rowing,sport,10,-16.85123062133789,356461657,roberta-large
Fishing,is enjoyed when done.,fishing,sport,10,-19.086868286132812,356461657,roberta-large
Horseback riding,is enjoyed when done.,horseback riding,sport,10,-21.650325775146484,356461657,roberta-large
Running,is enjoyed when done.,running,sport,10,-16.473613739013672,356461657,roberta-large
Horse racing,is enjoyed when done.,horse racing,sport,10,-22.447795867919922,356461657,roberta-large
Hiking,is enjoyed when done.,hiking,sport,10,-18.536766052246094,356461657,roberta-large
Weight lifting,is enjoyed when done.,weight lifting,sport,10,-16.851394653320312,356461657,roberta-large
Croquet,is enjoyed when done.,croquet,sport,10,-20.048545837402344,356461657,roberta-large
Horseshoes,is enjoyed when done.,horseshoes,sport,10,-22.537281036376953,356461657,roberta-large
Boating,is enjoyed when done.,boating,sport,10,-20.702373504638672,356461657,roberta-large
Pool,is enjoyed when done.,pool,sport,10,-22.241443634033203,356461657,roberta-large
Billiards,is enjoyed when done.,billiards,sport,10,-20.69382095336914,356461657,roberta-large
Hunting,is enjoyed when done.,hunting,sport,10,-18.05512237548828,356461657,roberta-large
Jump rope,is enjoyed when done.,jump rope,sport,10,-18.428802490234375,356461657,roberta-large
Camping,is enjoyed when done.,camping,sport,10,-22.04043197631836,356461657,roberta-large
Chess,is enjoyed when done.,chess,sport,10,-16.881423950195312,356461657,roberta-large
Dancing,is enjoyed when done.,dancing,sport,10,-17.55384063720703,356461657,roberta-large
Checkers,is enjoyed when done.,checkers,sport,10,-18.224536895751953,356461657,roberta-large
Cards,is enjoyed when done.,cards,sport,10,-24.365612030029297,356461657,roberta-large
Sunbathing,is enjoyed when done.,sunbathing,sport,10,-20.543106079101562,356461657,roberta-large
Football,is not a solitary activity.,football,sport,11,-8.792938232421875,356461657,roberta-large
Baseball,is not a solitary activity.,baseball,sport,11,-9.568389892578125,356461657,roberta-large
Basketball,is not a solitary activity.,basketball,sport,11,-9.241222381591797,356461657,roberta-large
Tennis,is not a solitary activity.,tennis,sport,11,-9.651538848876953,356461657,roberta-large
Softball,is not a solitary activity.,softball,sport,11,-9.720394134521484,356461657,roberta-large
Canoeing,is not a solitary activity.,canoeing,sport,11,-8.631866455078125,356461657,roberta-large
Handball,is not a solitary activity.,handball,sport,11,-10.2972412109375,356461657,roberta-large
Rugby,is not a solitary activity.,rugby,sport,11,-11.41171646118164,356461657,roberta-large
Hockey,is not a solitary activity.,hockey,sport,11,-10.48199462890625,356461657,roberta-large
Ice hockey,is not a solitary activity.,ice hockey,sport,11,-10.252632141113281,356461657,roberta-large
Swimming,is not a solitary activity.,swimming,sport,11,-8.84756088256836,356461657,roberta-large
Track,is not a solitary activity.,track,sport,11,-8.219047546386719,356461657,roberta-large
Boxing,is not a solitary activity.,boxing,sport,11,-10.764244079589844,356461657,roberta-large
Volleyball,is not a solitary activity.,volleyball,sport,11,-9.277599334716797,356461657,roberta-large
Lacrosse,is not a solitary activity.,lacrosse,sport,11,-9.945426940917969,356461657,roberta-large
Skiing,is not a solitary activity.,skiing,sport,11,-9.608570098876953,356461657,roberta-large
Golf,is not a solitary activity.,golf,sport,11,-9.488380432128906,356461657,roberta-large
Polo,is not a solitary activity.,polo,sport,11,-10.034770965576172,356461657,roberta-large
Surfing,is not a solitary activity.,surfing,sport,11,-9.75320053100586,356461657,roberta-large
Wrestling,is not a solitary activity.,wrestling,sport,11,-10.42202377319336,356461657,roberta-large
Gymnastics,is not a solitary activity.,gymnastics,sport,11,-9.498546600341797,356461657,roberta-large
Cricket,is not a solitary activity.,cricket,sport,11,-9.150379180908203,356461657,roberta-large
Squash,is not a solitary activity.,squash,sport,11,-9.467445373535156,356461657,roberta-large
Badminton,is not a solitary activity.,badminton,sport,11,-9.617393493652344,356461657,roberta-large
Racing,is not a solitary activity.,racing,sport,11,-9.70089340209961,356461657,roberta-large
Pole vault,is not a solitary activity.,pole vault,sport,11,-13.314861297607422,356461657,roberta-large
Fencing,is not a solitary activity.,fencing,sport,11,-10.256187438964844,356461657,roberta-large
Bowling,is not a solitary activity.,bowling,sport,11,-8.929412841796875,356461657,roberta-large
Water skiing,is not a solitary activity.,water skiing,sport,11,-12.072196960449219,356461657,roberta-large
Ice skating,is not a solitary activity.,ice skating,sport,11,-10.227428436279297,356461657,roberta-large
Jai alai,is not a solitary activity.,jai alai,sport,11,-12.92215347290039,356461657,roberta-large
Skating,is not a solitary activity.,skating,sport,11,-9.956192016601562,356461657,roberta-large
Skindiving,is not a solitary activity.,skindiving,sport,11,-9.292228698730469,356461657,roberta-large
Sailing,is not a solitary activity.,sailing,sport,11,-9.841438293457031,356461657,roberta-large
Diving,is not a solitary activity.,diving,sport,11,-10.116756439208984,356461657,roberta-large
Archery,is not a solitary activity.,archery,sport,11,-9.637672424316406,356461657,roberta-large
Judo,is not a solitary activity.,judo,sport,11,-10.187812805175781,356461657,roberta-large
Car racing,is not a solitary activity.,car racing,sport,11,-10.6031494140625,356461657,roberta-large
Ping pong,is not a solitary activity.,ping pong,sport,11,-9.68438720703125,356461657,roberta-large
Rowing,is not a solitary activity.,rowing,sport,11,-9.11545181274414,356461657,roberta-large
Fishing,is not a solitary activity.,fishing,sport,11,-9.729866027832031,356461657,roberta-large
Horseback riding,is not a solitary activity.,horseback riding,sport,11,-10.156604766845703,356461657,roberta-large
Running,is not a solitary activity.,running,sport,11,-8.18259048461914,356461657,roberta-large
Horse racing,is not a solitary activity.,horse racing,sport,11,-11.879344940185547,356461657,roberta-large
Hiking,is not a solitary activity.,hiking,sport,11,-7.999607086181641,356461657,roberta-large
Weight lifting,is not a solitary activity.,weight lifting,sport,11,-9.928634643554688,356461657,roberta-large
Croquet,is not a solitary activity.,croquet,sport,11,-9.403900146484375,356461657,roberta-large
Horseshoes,is not a solitary activity.,horseshoes,sport,11,-14.899471282958984,356461657,roberta-large
Boating,is not a solitary activity.,boating,sport,11,-10.269489288330078,356461657,roberta-large
Pool,is not a solitary activity.,pool,sport,11,-11.997779846191406,356461657,roberta-large
Billiards,is not a solitary activity.,billiards,sport,11,-9.778606414794922,356461657,roberta-large
Hunting,is not a solitary activity.,hunting,sport,11,-9.104637145996094,356461657,roberta-large
Jump rope,is not a solitary activity.,jump rope,sport,11,-10.11020278930664,356461657,roberta-large
Camping,is not a solitary activity.,camping,sport,11,-9.400821685791016,356461657,roberta-large
Chess,is not a solitary activity.,chess,sport,11,-7.8978271484375,356461657,roberta-large
Dancing,is not a solitary activity.,dancing,sport,11,-8.94451904296875,356461657,roberta-large
Checkers,is not a solitary activity.,checkers,sport,11,-13.631092071533203,356461657,roberta-large
Cards,is not a solitary activity.,cards,sport,11,-17.360759735107422,356461657,roberta-large
Sunbathing,is not a solitary activity.,sunbathing,sport,11,-8.87542724609375,356461657,roberta-large
Football,has teams.,football,sport,12,-18.548709869384766,356461657,roberta-large
Baseball,has teams.,baseball,sport,12,-17.985294342041016,356461657,roberta-large
Basketball,has teams.,basketball,sport,12,-22.580081939697266,356461657,roberta-large
Tennis,has teams.,tennis,sport,12,-21.779251098632812,356461657,roberta-large
Softball,has teams.,softball,sport,12,-20.27188491821289,356461657,roberta-large
Canoeing,has teams.,canoeing,sport,12,-24.20705795288086,356461657,roberta-large
Handball,has teams.,handball,sport,12,-20.703033447265625,356461657,roberta-large
Rugby,has teams.,rugby,sport,12,-26.591899871826172,356461657,roberta-large
Hockey,has teams.,hockey,sport,12,-24.878063201904297,356461657,roberta-large
Ice hockey,has teams.,ice hockey,sport,12,-17.1771240234375,356461657,roberta-large
Swimming,has teams.,swimming,sport,12,-24.512306213378906,356461657,roberta-large
Track,has teams.,track,sport,12,-20.950645446777344,356461657,roberta-large
Boxing,has teams.,boxing,sport,12,-19.722705841064453,356461657,roberta-large
Volleyball,has teams.,volleyball,sport,12,-23.04550552368164,356461657,roberta-large
Lacrosse,has teams.,lacrosse,sport,12,-20.688461303710938,356461657,roberta-large
Skiing,has teams.,skiing,sport,12,-23.791709899902344,356461657,roberta-large
